K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
6,12036.1,228612,298222,254368,19,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,21244.5,228612,298222,254368,27,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,36182.6,228612,298222,254368,32,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,38975.7,228612,298222,254368,5,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,53087.2,228612,298222,254368,47,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,56829.3,228612,298222,254368,70,4160,226262,215111,23850,1292445,1027,37492,32175,1031,117079,3990,0.0011949
6,13886,278292,231232,198797,12,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,25069.8,278292,231232,198797,11,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,29190.4,278292,231232,198797,19,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,34934.4,278292,231232,198797,54,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,50958.8,278292,231232,198797,69,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,60330.5,278292,231232,198797,44,4956,276649,263550,28196,1603475,794,31008,26397,810,91795,4281,0.0011949
6,15010.4,265370,491641,424185,12,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,32279.7,265370,491641,424185,39,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,60517.4,265370,491641,424185,41,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,61989.7,265370,491641,424185,53,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,63947.6,265370,491641,424185,79,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,65192.6,265370,491641,424185,86,4550,266870,254622,27059,1629859,1414,54764,46878,1696,182459,6549,0.0011949
6,18510.7,192245,150181,131668,27,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,22142.8,192245,150181,131668,33,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,28937.4,192245,150181,131668,32,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,32144.6,192245,150181,131668,47,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,41135,192245,150181,131668,2,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,44746.9,192245,150181,131668,41,4368,218766,204689,22423,1112869,536,18077,15086,495,46534,2958,0.0011949
6,17314.8,273927,484451,418228,20,4963,277373,264532,29109,1651594,1441,56914,48829,1878,183832,7513,0.0011949
6,24842.9,273927,484451,418228,30,4963,277373,264532,29109,1651594,1441,56914,48829,1878,183832,7513,0.0011949
6,40257.5,273927,484451,418228,52,4963,277373,264532,29109,1651594,1441,56914,48829,1878,183832,7513,0.0011949
