         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
         6,     52470,    119736,    256273,    476089,     24285,    446842,     27984,      6903,    134818,    184277,    692285,1.12635e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   36700.3,    101041,    193678,    116561,      7849,    108417,      7862,      1197,     90174,    129366,    429355,    692358,    490991,    413370,    188905,    374639,        15,      8385
         6,   55966.1,    134011,    261228,    461741,     28710,    428268,     29335,      4584,    138236,    189624,    654764,1.03724e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   26739.4,   77380.2,    152028,    140283,      7542,    131671,      8286,      1876,   46899.8,     75846,    269062,    443704,    490991,    413370,    188905,    374639,        15,      8385
         6,   27357.1,   63486.2,    134165,    109563,      6363,    102835,      7057,      1658,   51729.3,     82507,    282386,    477066,    490991,    413370,    188905,    374639,        15,      8385
         6,   32124.3,   68819.2,    144466,    168360,     10299,    156770,     10677,      1857,   66484.2,    106461,    365817,    579932,    490991,    413370,    188905,    374639,        15,      8385
         6,   36788.9,   50781.8,    119752,    133535,      8122,    124982,      8686,      1852,   75183.8,    115479,    414049,    681426,    490991,    413370,    188905,    374639,        15,      8385
         6,   30757.7,     64832,    136737,    182498,      9940,    171215,     10870,      2483,   68813.5,    101926,    337681,    564978,    490991,    413370,    188905,    374639,        15,      8385
         6,   37771.5,     90107,    197305,    223091,     13152,    208376,     14153,      2871,   83352.3,    123695,    417430,    694324,    490991,    413370,    188905,    374639,        15,      8385
         6,   52274.2,   94629.3,    204118,    470418,     28772,    434087,     29419,      4666,    218467,    248845,    738656,1.16013e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   48407.8,   86577.3,    195462,    563992,     35193,    519181,     35313,      5021,    144883,    188445,    614910,    993245,    490991,    413370,    188905,    374639,        15,      8385
         6,   46624.9,   80943.9,    183229,    441276,     26401,    409158,     27107,      4379,    151117,    174981,    591603,    934837,    490991,    413370,    188905,    374639,        15,      8385
         6,   38118.1,   88162.1,    177303,    314065,     15722,    291437,     16758,      3236,    111155,    145812,    495517,    759836,    490991,    413370,    188905,    374639,        15,      8385
         6,   40855.6,    116718,    238260,    299408,     17485,    277875,     18497,      3437,    102732,    133682,    443508,    742730,    490991,    413370,    188905,    374639,        15,      8385
         6,   36393.7,   58746.3,    113443,    136043,      8391,    126139,      8849,      1706,    119200,    160472,    528065,    777266,    490991,    413370,    188905,    374639,        15,      8385
         6,   36103.9,   98438.5,    198345,    118752,      8081,    110850,      8246,      1369,   82065.1,    124333,    451270,    681141,    490991,    413370,    188905,    374639,        15,      8385
         6,   41991.5,    104429,    198818,    176804,     11155,    163812,     11415,      1946,   79430.8,    118443,    473861,    798611,    490991,    413370,    188905,    374639,        15,      8385
         6,   37100.9,   41189.3,     98779,    273460,     14929,    252844,     15638,      2842,    141896,    168716,    497592,    804718,    490991,    413370,    188905,    374639,        15,      8385
         6,   30903.8,   51008.2,    112581,    191218,     10520,    177434,     10757,      1916,   77998.7,    109412,    344888,    597122,    490991,    413370,    188905,    374639,        15,      8385
         6,   33740.1,   63555.5,    130985,    136563,      7088,    128503,      8154,      2238,   77174.6,    120143,    387168,    635278,    490991,    413370,    188905,    374639,        15,      8385
         6,   54504.9,    164999,    227990,    375864,     20520,    344957,     21919,      4292,    123123,    171222,    591979,    972820,    490991,    413370,    188905,    374639,        15,      8385
         6,   60335.1,    121500,    255659,    522427,     28720,    485718,     30349,      5584,    242584,    260292,    830830,1.28202e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,     31065,   67855.5,    135995,    167128,      9309,    156196,     10148,      2274,   73506.7,    104629,    345642,    575193,    490991,    413370,    188905,    374639,        15,      8385
         6,   42283.2,   50084.6,    119681,    329529,     21539,    305290,     21012,      2657,    171569,    209768,    634173,    943175,    490991,    413370,    188905,    374639,        15,      8385
         6,   34315.4,   86169.8,    177785,    197470,     11187,    183966,     12046,      2458,   76560.3,    114140,    383051,    626333,    490991,    413370,    188905,    374639,        15,      8385
         6,   58818.8,    215994,    386344,    447492,     26863,    412330,     28293,      4774,    122089,    161253,    588756,    995142,    490991,    413370,    188905,    374639,        15,      8385
         6,   52853.9,    103564,    216464,    372236,     21731,    348285,     23358,      4852,    159767,    205824,    631755,    995864,    490991,    413370,    188905,    374639,        15,      8385
         6,   57377.7,    185485,    334932,    152289,      9140,    142543,      9969,      2187,    111928,    162818,    617777,1.03453e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   48330.5,    100363,    184245,    409589,     23450,    377107,     24065,      3937,    188399,    232460,    703650,1.06873e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   38685.2,   56578.1,    114580,    154233,      9248,    142610,      9374,      1588,   94168.1,    133386,    468353,    728348,    490991,    413370,    188905,    374639,        15,      8385
         6,   31688.5,   56191.7,    115582,    149166,      8661,    139138,      9310,      1998,   72528.4,    116955,    357132,    623321,    490991,    413370,    188905,    374639,        15,      8385
         6,   40196.5,   97092.3,    188910,    144390,      9885,    134191,      9734,      1270,   85847.9,    121785,    468004,    754384,    490991,    413370,    188905,    374639,        15,      8385
         6,   32279.8,   74859.9,    164652,    224403,     11831,    208817,     13026,      2897,   71879.3,    114782,    372587,    629247,    490991,    413370,    188905,    374639,        15,      8385
         6,   32535.9,   43103.9,     95913,    274391,     15674,    252260,     14984,      1677,    102916,    125481,    405365,    649259,    490991,    413370,    188905,    374639,        15,      8385
         6,   31891.5,   61941.7,    120733,    206620,     11881,    190561,     12145,      2133,   73296.1,    112788,    356371,    609981,    490991,    413370,    188905,    374639,        15,      8385
         6,     52305,    105396,    207313,    300738,     18148,    279920,     19484,      3911,    123625,    169723,    577479,    937837,    490991,    413370,    188905,    374639,        15,      8385
         6,   37080.5,    115837,    222280,    116657,      8294,    108205,      8122,       972,   70237.1,    109120,    401059,    651788,    490991,    413370,    188905,    374639,        15,      8385
         6,   37813.3,   70809.2,    158797,    220541,     13617,    204782,     13407,      1763,    123838,    142269,    469477,    720016,    490991,    413370,    188905,    374639,        15,      8385
         6,   34974.4,   41674.7,     98633,    229655,     12453,    214937,     13615,      3000,    102341,    148061,    458085,    738854,    490991,    413370,    188905,    374639,        15,      8385
         6,   37529.2,   49854.9,     92571,    230837,     14216,    214617,     14487,      2342,    143972,    171556,    523236,    819967,    490991,    413370,    188905,    374639,        15,      8385
         6,   45199.3,    137866,    257246,    184486,     12509,    168583,     12097,      1303,     97707,    135561,    393878,    768505,    490991,    413370,    188905,    374639,        15,      8385
         6,   52045.6,    118078,    253680,    585535,     31839,    547319,     34790,      7219,    135758,    181145,    588536,1.0955e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   52261.3,    122446,    256123,    592982,     31983,    552882,     35590,      7901,    135365,    184080,    710993,1.14215e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   43486.1,    115417,    238288,    395583,     20362,    370776,     23279,      5710,   92570.2,    133640,    501492,    847399,    490991,    413370,    188905,    374639,        15,      8385
         6,   51447.3,    170928,    318251,    334958,     19558,    311468,     21267,      4414,    125419,    153208,    502485,    897236,    490991,    413370,    188905,    374639,        15,      8385
         6,   29147.8,   60708.7,    133809,    178604,      9731,    166247,     10218,      1903,   59091.5,     94382,    316318,    518918,    490991,    413370,    188905,    374639,        15,      8385
         6,   23131.6,   70480.4,    154605,    122786,      6907,    115546,      7373,      1530,   29819.8,     54705,    195907,    348046,    490991,    413370,    188905,    374639,        15,      8385
         6,   35703.9,   61633.7,    134735,    196747,     12352,    183340,     12860,      2345,    104966,    143399,    463581,    702322,    490991,    413370,    188905,    374639,        15,      8385
         6,   29090.3,   62460.6,    130931,    179817,      9918,    168483,     10416,      2046,   62004.9,     93219,    304680,    525672,    490991,    413370,    188905,    374639,        15,      8385
         6,   30934.4,     47708,    114648,    171839,     10486,    160986,     10879,      2069,   65963.7,    108787,    359018,    595546,    490991,    413370,    188905,    374639,        15,      8385
         6,   58629.2,    113995,    238361,    333525,     19939,    310871,     21550,      4396,    129997,    186578,    649632,1.05471e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   57881.6,    101183,    213639,    217340,     12252,    203752,     14115,      3656,    133217,    184823,    645711,1.05015e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   48204.3,   76671.7,    170751,    359259,     21283,    335222,     22207,      3988,    172595,    209946,    681442,    989803,    490991,    413370,    188905,    374639,        15,      8385
         6,   33507.1,   36351.4,     90451,    197402,     12559,    184175,     12588,      2057,   87261.7,    132983,    426673,    675329,    490991,    413370,    188905,    374639,        15,      8385
         6,   44200.2,     67442,    157848,    385165,     23186,    356895,     23561,      3697,    159661,    201004,    604110,    946982,    490991,    413370,    188905,    374639,        15,      8385
         6,   43825.6,     83180,    179126,    395733,     22886,    367033,     23945,      4289,    138308,    186797,    587789,    918858,    490991,    413370,    188905,    374639,        15,      8385
         6,   45324.9,   44372.5,     97521,    168061,     10658,    156252,     10590,      1576,    136243,    168353,    552849,    863934,    490991,    413370,    188905,    374639,        15,      8385
         6,   34187.6,   51632.2,    112715,    181993,     11021,    169634,     11314,      2047,    110959,    137142,    447055,    710075,    490991,    413370,    188905,    374639,        15,      8385
         6,   65729.6,    146542,    303089,    820026,     49319,    756711,     50919,      8143,    254168,    287421,    978049,1.50181e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   49285.5,   60327.2,    140990,    429264,     27502,    397392,     27586,      4034,    236665,    264587,    770518,1.12121e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,     43697,    104480,    210467,    175951,     11565,    164013,     11717,      1861,   85689.8,    129526,    505465,    864413,    490991,    413370,    188905,    374639,        15,      8385
         6,   47378.9,   85280.6,    161763,    194157,      8921,    181734,     10563,      2999,   93665.7,    129664,    495243,    834255,    490991,    413370,    188905,    374639,        15,      8385
         6,     48041,    142751,    278943,    449148,     24033,    418235,     25486,      4694,    104147,    142030,    515518,    844893,    490991,    413370,    188905,    374639,        15,      8385
         6,   33576.3,   89510.3,    173329,    132591,      7806,    124120,      8302,      1666,   80904.1,    117073,    400707,    631223,    490991,    413370,    188905,    374639,        15,      8385
         6,   55677.8,    178404,    322545,    283375,     17560,    260002,     17808,      2738,    118730,    163081,    575682,    980253,    490991,    413370,    188905,    374639,        15,      8385
         6,     38793,    164957,    235018,    279568,     14166,    260832,     16178,      3986,   71155.3,    102128,    424847,    721157,    490991,    413370,    188905,    374639,        15,      8385
         6,   37146.9,   89671.3,    166218,    183184,     11594,    168829,     11715,      1757,    110715,    129412,    483109,    693572,    490991,    413370,    188905,    374639,        15,      8385
         6,   37814.9,    101149,    183444,    167530,      9944,    153961,      9724,      1226,   96841.2,    113577,    401248,    688467,    490991,    413370,    188905,    374639,        15,      8385
         6,   52856.1,    122814,    247762,    657589,     39816,    607306,     40633,      6215,    187210,    222951,    730063,1.17218e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,     53920,    198406,    301097,    215672,     14351,    198111,     14050,      1748,    119440,    159878,    554510,    934275,    490991,    413370,    188905,    374639,        15,      8385
         6,   38497.4,   46351.4,    112922,    242080,     14329,    224965,     14264,      2138,    104869,    154752,    452022,    777872,    490991,    413370,    188905,    374639,        15,      8385
         6,   57233.7,    136815,    266261,    298043,     14845,    279440,     17927,      5191,    102607,    151716,    584114,    988577,    490991,    413370,    188905,    374639,        15,      8385
         6,   38168.3,   81321.7,    171609,    271227,     15190,    253095,     16345,      3301,    101735,    147961,    481218,    764898,    490991,    413370,    188905,    374639,        15,      8385
         6,     56252,   96183.9,    205994,    376094,     22709,    348291,     23845,      4373,    244102,    264167,    816057,1.20736e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   43816.8,    122007,    261554,    441827,     23326,    413576,     25974,      5798,   81798.4,    124045,    486951,    838866,    490991,    413370,    188905,    374639,        15,      8385
         6,   47630.3,   85042.5,    190134,    277088,     17122,    259031,     18017,      3354,    134309,    171209,    573509,    883319,    490991,    413370,    188905,    374639,        15,      8385
         6,   51896.1,    123975,    235545,    521331,     31055,    481656,     31483,      4826,    143785,    175855,    632684,1.03836e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   41091.7,   90522.7,    174544,    224426,     15567,    207986,     15221,      1950,   98151.6,    143709,    497056,    796635,    490991,    413370,    188905,    374639,        15,      8385
         6,   58408.1,    128525,    269865,    412471,     23921,    380415,     25500,      4891,    123047,    175970,    637610,1.06255e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   32150.5,   43356.9,     94898,    167374,      9732,    156446,     10170,      2005,   85211.4,    121280,    394381,    627908,    490991,    413370,    188905,    374639,        15,      8385
         6,   44478.4,   52911.6,    125646,    362272,     22940,    335438,     22925,      3401,    215971,    230768,    671210,1.01495e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   42906.5,   49545.1,    122409,    266054,     17133,    247103,     17147,      2630,    138206,    170843,    547786,    831056,    490991,    413370,    188905,    374639,        15,      8385
         6,     46163,   86463.8,    197502,    437502,     25176,    407486,     26774,      5015,    129581,    177796,    590063,    946944,    490991,    413370,    188905,    374639,        15,      8385
         6,     46588,    127902,    253881,    400930,     22690,    373910,     24547,      4894,    101369,    144364,    496266,    821760,    490991,    413370,    188905,    374639,        15,      8385
         6,   32974.6,   52549.6,    117573,    219427,     13882,    204234,     13932,      2183,   85747.3,    122857,    400407,    648610,    490991,    413370,    188905,    374639,        15,      8385
         6,     45600,   75936.7,    153595,    253005,     14909,    234393,     15594,      2920,    123935,    159806,    513180,    821689,    490991,    413370,    188905,    374639,        15,      8385
         6,   63185.7,    160776,    308481,    596071,     32905,    555465,     35642,      7371,    208581,    243093,    798274,1.24201e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   48401.7,    101450,    211850,    484245,     26722,    450885,     29075,      5933,    123345,    176807,    617745,    994443,    490991,    413370,    188905,    374639,        15,      8385
         6,   35007.7,   49220.7,    112871,    138249,      8142,    129265,      8822,      1916,    112261,    147317,    469399,    726818,    490991,    413370,    188905,    374639,        15,      8385
         6,   26441.2,   59255.1,    134646,    148780,      8737,    139530,      9486,      2076,     44380,     76408,    261028,    446971,    490991,    413370,    188905,    374639,        15,      8385
         6,   64351.6,    145737,    295441,    323864,     15443,    304447,     19646,      6447,    128308,    182221,    692991,1.1522e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   69135.5,    166021,    320460,    512993,     29769,    476719,     32997,      7197,    162177,    201383,    806583,1.32013e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   44332.8,    100904,    207851,    442495,     24758,    409235,     25296,      3960,    133454,    170583,    554645,    894504,    490991,    413370,    188905,    374639,        15,      8385
         6,   49572.7,   73586.7,    147718,    154636,      9475,    144283,     10182,      2174,    117789,    154245,    557110,    907008,    490991,    413370,    188905,    374639,        15,      8385
         6,   41680.2,    101843,    199283,    162773,     10391,    151709,     10637,      1776,    105103,    148321,    501326,    771216,    490991,    413370,    188905,    374639,        15,      8385
         6,   36776.9,   68883.7,    155232,    107547,      6268,    100713,      6814,      1550,   98361.3,    138852,    452474,    713038,    490991,    413370,    188905,    374639,        15,      8385
         6,     33464,   65783.8,    143623,    185487,     10817,    173001,     11365,      2253,   71885.3,    112772,    372514,    609082,    490991,    413370,    188905,    374639,        15,      8385
         6,   36711.7,   43304.7,     99311,    172250,     11285,    160192,     11242,      1723,    104708,    147481,    462264,    740503,    490991,    413370,    188905,    374639,        15,      8385
         6,   53148.3,    155922,    311831,    396286,     23012,    368900,     24496,      4720,    107165,    151634,    575349,    938900,    490991,    413370,    188905,    374639,        15,      8385
         6,   48438.9,    110279,    220128,    527262,     28229,    486956,     30457,      6001,    136296,    172949,    604245,1.0015e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   30149.8,   53223.1,    123101,    149966,      8850,    139742,      9498,      1989,   67571.9,    103453,    340937,    564418,    490991,    413370,    188905,    374639,        15,      8385
         6,   60877.6,    146026,    274859,    416617,     23696,    385991,     25694,      5287,    123837,    179924,    645609,1.08273e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   66023.3,    155156,    305701,    846565,     49544,    778221,     51272,      8242,    259494,    287662,    943159,1.50531e+06,    490991,    413370,    188905,    374639,        15,      8385
         6,   30989.7,   84360.5,    162655,    138184,      8312,    128423,      8172,      1128,   52978.6,     77325,    262964,    497117,    490991,    413370,    188905,    374639,        15,      8385
         6,   39397.1,    134660,    234308,    147621,     10089,    135925,      9822,      1154,   78971.4,    114687,    414609,    704653,    490991,    413370,    188905,    374639,        15,      8385
         6,   38049.2,   44344.3,    110196,    149139,      9426,    139525,      9993,      1989,    128513,    178529,    539792,    848271,    490991,    413370,    188905,    374639,        15,      8385
         6,   43978.9,    113228,    208579,    197755,     12631,    183965,     12783,      2012,   86418.3,    125488,    520701,    869333,    490991,    413370,    188905,    374639,        15,      8385
