K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
5,13833.1,35020.7,25813.4,21226,9,1155,46920,44316,4562,208489,132,4407,3547,55,10680,481,0.00503235
5,19945.2,35020.7,25813.4,21226,11,1155,46920,44316,4562,208489,132,4407,3547,55,10680,481,0.00503235
5,20717.2,35020.7,25813.4,21226,2,1155,46920,44316,4562,208489,132,4407,3547,55,10680,481,0.00503235
5,51748.4,35020.7,25813.4,21226,20,1155,46920,44316,4562,208489,132,4407,3547,55,10680,481,0.00503235
5,61731.2,35020.7,25813.4,21226,23,1155,46920,44316,4562,208489,132,4407,3547,55,10680,481,0.00503235
5,32948,24800.3,42779.7,37322,23,974,38240,35480,4114,164621,159,5579,4582,87,10978,1478,0.00503235
5,37532.1,24800.3,42779.7,37322,15,974,38240,35480,4114,164621,159,5579,4582,87,10978,1478,0.00503235
5,47367.8,24800.3,42779.7,37322,21,974,38240,35480,4114,164621,159,5579,4582,87,10978,1478,0.00503235
5,56312.1,24800.3,42779.7,37322,36,974,38240,35480,4114,164621,159,5579,4582,87,10978,1478,0.00503235
5,65189.2,24800.3,42779.7,37322,14,974,38240,35480,4114,164621,159,5579,4582,87,10978,1478,0.00503235
5,17590.1,19310.4,24345.9,20922,11,817,31074,28644,3278,129353,126,3514,2785,49,7660,679,0.00503235
5,36433.3,19310.4,24345.9,20922,6,817,31074,28644,3278,129353,126,3514,2785,49,7660,679,0.00503235
5,44988.6,19310.4,24345.9,20922,18,817,31074,28644,3278,129353,126,3514,2785,49,7660,679,0.00503235
5,56416.2,19310.4,24345.9,20922,33,817,31074,28644,3278,129353,126,3514,2785,49,7660,679,0.00503235
5,57009.2,19310.4,24345.9,20922,8,817,31074,28644,3278,129353,126,3514,2785,49,7660,679,0.00503235
5,6355.75,14872.7,21004.7,17987,5,628,22268,20566,2133,86721,130,3384,2668,57,7005,537,0.00503235
5,14618.3,14872.7,21004.7,17987,9,628,22268,20566,2133,86721,130,3384,2668,57,7005,537,0.00503235
5,31618.7,14872.7,21004.7,17987,8,628,22268,20566,2133,86721,130,3384,2668,57,7005,537,0.00503235
5,48546.3,14872.7,21004.7,17987,22,628,22268,20566,2133,86721,130,3384,2668,57,7005,537,0.00503235
5,51126.6,14872.7,21004.7,17987,18,628,22268,20566,2133,86721,130,3384,2668,57,7005,537,0.00503235
5,15434.2,11346.4,15947,13848,7,539,19057,17414,1612,71902,99,2396,1823,20,4204,454,0.00503235
5,24075.8,11346.4,15947,13848,13,539,19057,17414,1612,71902,99,2396,1823,20,4204,454,0.00503235
5,27965.9,11346.4,15947,13848,15,539,19057,17414,1612,71902,99,2396,1823,20,4204,454,0.00503235
5,37074.5,11346.4,15947,13848,18,539,19057,17414,1612,71902,99,2396,1823,20,4204,454,0.00503235
5,38241.6,11346.4,15947,13848,14,539,19057,17414,1612,71902,99,2396,1823,20,4204,454,0.00503235
5,5921.54,15031.4,10570.3,9191,5,675,23902,21830,2279,92814,60,1508,1146,7,2539,367,0.00503235
5,24670.8,15031.4,10570.3,9191,8,675,23902,21830,2279,92814,60,1508,1146,7,2539,367,0.00503235
5,36871.6,15031.4,10570.3,9191,13,675,23902,21830,2279,92814,60,1508,1146,7,2539,367,0.00503235
5,37529.7,15031.4,10570.3,9191,4,675,23902,21830,2279,92814,60,1508,1146,7,2539,367,0.00503235
5,46331.1,15031.4,10570.3,9191,3,675,23902,21830,2279,92814,60,1508,1146,7,2539,367,0.00503235
5,29393.2,37545.3,64089.8,55337,16,1270,56248,53716,6128,272864,267,8991,7465,199,19109,2204,0.00503235
5,38134.1,37545.3,64089.8,55337,14,1270,56248,53716,6128,272864,267,8991,7465,199,19109,2204,0.00503235
5,53291.1,37545.3,64089.8,55337,9,1270,56248,53716,6128,272864,267,8991,7465,199,19109,2204,0.00503235
5,64387.8,37545.3,64089.8,55337,38,1270,56248,53716,6128,272864,267,8991,7465,199,19109,2204,0.00503235
5,88899,37545.3,64089.8,55337,50,1270,56248,53716,6128,272864,267,8991,7465,199,19109,2204,0.00503235
5,19440.9,27075.4,24571.7,20726,8,1007,43839,41294,4520,196394,130,3970,3166,26,7458,907,0.00503235
5,38069,27075.4,24571.7,20726,27,1007,43839,41294,4520,196394,130,3970,3166,26,7458,907,0.00503235
5,43293.2,27075.4,24571.7,20726,10,1007,43839,41294,4520,196394,130,3970,3166,26,7458,907,0.00503235
5,61093.3,27075.4,24571.7,20726,4,1007,43839,41294,4520,196394,130,3970,3166,26,7458,907,0.00503235
5,74391.5,27075.4,24571.7,20726,28,1007,43839,41294,4520,196394,130,3970,3166,26,7458,907,0.00503235
5,12357,12525.2,16801.3,14522,8,673,23374,21483,2290,92351,101,2447,1934,27,4293,568,0.00503235
5,18860.9,12525.2,16801.3,14522,8,673,23374,21483,2290,92351,101,2447,1934,27,4293,568,0.00503235
5,31713.2,12525.2,16801.3,14522,4,673,23374,21483,2290,92351,101,2447,1934,27,4293,568,0.00503235
5,41574.3,12525.2,16801.3,14522,18,673,23374,21483,2290,92351,101,2447,1934,27,4293,568,0.00503235
5,47573.6,12525.2,16801.3,14522,7,673,23374,21483,2290,92351,101,2447,1934,27,4293,568,0.00503235
5,2696.14,27675,20401.2,17414,2,1095,41269,37871,4002,163439,114,3300,2561,40,6709,511,0.00503235
5,25641.3,27675,20401.2,17414,14,1095,41269,37871,4002,163439,114,3300,2561,40,6709,511,0.00503235
5,28775.8,27675,20401.2,17414,12,1095,41269,37871,4002,163439,114,3300,2561,40,6709,511,0.00503235
5,31816.6,27675,20401.2,17414,18,1095,41269,37871,4002,163439,114,3300,2561,40,6709,511,0.00503235
5,50670.9,27675,20401.2,17414,33,1095,41269,37871,4002,163439,114,3300,2561,40,6709,511,0.00503235
5,12352.4,20866.8,19860.9,16896,7,930,34676,31808,3441,136894,125,3355,2628,39,7313,532,0.00503235
5,20178,20866.8,19860.9,16896,7,930,34676,31808,3441,136894,125,3355,2628,39,7313,532,0.00503235
5,36708.4,20866.8,19860.9,16896,15,930,34676,31808,3441,136894,125,3355,2628,39,7313,532,0.00503235
5,38327.6,20866.8,19860.9,16896,20,930,34676,31808,3441,136894,125,3355,2628,39,7313,532,0.00503235
5,49183.8,20866.8,19860.9,16896,22,930,34676,31808,3441,136894,125,3355,2628,39,7313,532,0.00503235
5,9923.26,21808.5,64454,55196,6,876,35981,33257,3662,157422,243,8953,7417,148,20395,1793,0.00503235
5,47373.6,21808.5,64454,55196,27,876,35981,33257,3662,157422,243,8953,7417,148,20395,1793,0.00503235
5,66900.9,21808.5,64454,55196,33,876,35981,33257,3662,157422,243,8953,7417,148,20395,1793,0.00503235
5,71029.7,21808.5,64454,55196,38,876,35981,33257,3662,157422,243,8953,7417,148,20395,1793,0.00503235
5,79197.9,21808.5,64454,55196,14,876,35981,33257,3662,157422,243,8953,7417,148,20395,1793,0.00503235
5,11124.8,32034.7,24055.7,20243,3,1190,46642,44045,4711,207586,143,3812,3009,64,8443,545,0.00503235
5,26854.7,32034.7,24055.7,20243,6,1190,46642,44045,4711,207586,143,3812,3009,64,8443,545,0.00503235
5,34581.2,32034.7,24055.7,20243,20,1190,46642,44045,4711,207586,143,3812,3009,64,8443,545,0.00503235
5,35668.8,32034.7,24055.7,20243,24,1190,46642,44045,4711,207586,143,3812,3009,64,8443,545,0.00503235
5,60458.5,32034.7,24055.7,20243,33,1190,46642,44045,4711,207586,143,3812,3009,64,8443,545,0.00503235
5,24868,27486.3,27270.3,23618,18,1010,43173,40773,4543,194559,120,4096,3303,40,7325,1120,0.00503235
5,33811.1,27486.3,27270.3,23618,24,1010,43173,40773,4543,194559,120,4096,3303,40,7325,1120,0.00503235
5,42690,27486.3,27270.3,23618,4,1010,43173,40773,4543,194559,120,4096,3303,40,7325,1120,0.00503235
5,52087.5,27486.3,27270.3,23618,4,1010,43173,40773,4543,194559,120,4096,3303,40,7325,1120,0.00503235
5,72537,27486.3,27270.3,23618,12,1010,43173,40773,4543,194559,120,4096,3303,40,7325,1120,0.00503235
5,36120,13736.4,29605.2,25861,7,639,24451,22405,2348,96632,109,3514,2768,41,6334,757,0.00503235
5,36409.7,13736.4,29605.2,25861,16,639,24451,22405,2348,96632,109,3514,2768,41,6334,757,0.00503235
5,37713.2,13736.4,29605.2,25861,20,639,24451,22405,2348,96632,109,3514,2768,41,6334,757,0.00503235
5,41255.5,13736.4,29605.2,25861,9,639,24451,22405,2348,96632,109,3514,2768,41,6334,757,0.00503235
5,50827.3,13736.4,29605.2,25861,7,639,24451,22405,2348,96632,109,3514,2768,41,6334,757,0.00503235
5,15717.6,18288.7,22734,19416,11,787,30300,27938,3162,125721,123,3290,2627,46,7143,604,0.00503235
5,36722.3,18288.7,22734,19416,3,787,30300,27938,3162,125721,123,3290,2627,46,7143,604,0.00503235
5,42176.5,18288.7,22734,19416,18,787,30300,27938,3162,125721,123,3290,2627,46,7143,604,0.00503235
5,54194.4,18288.7,22734,19416,8,787,30300,27938,3162,125721,123,3290,2627,46,7143,604,0.00503235
5,55969.6,18288.7,22734,19416,25,787,30300,27938,3162,125721,123,3290,2627,46,7143,604,0.00503235
5,22894.2,38652.9,79003.9,65722,4,1306,57219,55023,6350,281544,338,12077,10152,199,31382,2118,0.00503235
5,46256.3,38652.9,79003.9,65722,32,1306,57219,55023,6350,281544,338,12077,10152,199,31382,2118,0.00503235
5,56334.2,38652.9,79003.9,65722,16,1306,57219,55023,6350,281544,338,12077,10152,199,31382,2118,0.00503235
5,74523.4,38652.9,79003.9,65722,43,1306,57219,55023,6350,281544,338,12077,10152,199,31382,2118,0.00503235
5,94465.4,38652.9,79003.9,65722,24,1306,57219,55023,6350,281544,338,12077,10152,199,31382,2118,0.00503235
5,19083.2,26162.2,29832.2,25483,3,958,40169,37774,4138,176592,136,4276,3409,57,9448,785,0.00503235
5,32301.6,26162.2,29832.2,25483,12,958,40169,37774,4138,176592,136,4276,3409,57,9448,785,0.00503235
5,40067,26162.2,29832.2,25483,26,958,40169,37774,4138,176592,136,4276,3409,57,9448,785,0.00503235
5,40246,26162.2,29832.2,25483,17,958,40169,37774,4138,176592,136,4276,3409,57,9448,785,0.00503235
5,62952.7,26162.2,29832.2,25483,10,958,40169,37774,4138,176592,136,4276,3409,57,9448,785,0.00503235
5,3091.46,12564.9,22476.4,18727,3,660,22621,20891,2233,91013,158,3709,2894,62,8298,414,0.00503235
5,14637.9,12564.9,22476.4,18727,5,660,22621,20891,2233,91013,158,3709,2894,62,8298,414,0.00503235
5,29352.8,12564.9,22476.4,18727,7,660,22621,20891,2233,91013,158,3709,2894,62,8298,414,0.00503235
5,53235,12564.9,22476.4,18727,33,660,22621,20891,2233,91013,158,3709,2894,62,8298,414,0.00503235
