k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
2,2,26227.4,12081.6,17994.9,12134.3,6157.83,10774,4939,6,24628,23921,33027,32203,2935,1362,1561,18,1379,0,1361,1559,18,607,256,188583,213491,94098,194565,6,4180
2,2,14953.7,12649.2,4259.96,4561.8,3524.95,4085,2981,11,27655,26845,9608,9353,657,657,665,14,574,0,657,665,14,394,34,188583,213491,94098,194565,6,4180
2,2,52550.7,34191.6,49492.3,65273.1,42903.5,56858,34421,51,74073,72010,72373,70889,7687,7585,8160,344,7385,0,7585,8160,344,4868,780,188583,213491,94098,194565,6,4180
2,2,19337.7,4965.01,7598.26,3990.09,2100.57,3564,1738,4,14448,13967,17192,16742,1387,457,539,0,471,0,457,539,0,239,100,188583,213491,94098,194565,6,4180
2,2,6552.12,5444.55,435.828,1353.05,675.894,1216,541,10,16311,15780,1423,1382,40,198,202,0,169,0,198,202,0,75,10,188583,213491,94098,194565,6,4180
2,2,40256.2,13992.6,25516.6,41353.7,22466.8,35856,17503,46,37114,36013,48484,47446,4774,5564,5583,123,4950,0,5564,5583,123,2505,219,188583,213491,94098,194565,6,4180
2,2,38417,15530.2,22218.6,21788.1,16335.4,19167,13692,21,32991,32069,40829,39983,4330,2565,2548,68,2226,0,2565,2548,68,1989,67,188583,213491,94098,194565,6,4180
2,2,47803.6,9604.4,40724.6,45614.4,21899.5,39555,17103,47,26575,25750,72897,71441,7328,5439,5423,161,4825,0,5439,5420,161,2513,146,188583,213491,94098,194565,6,4180
2,2,31388.7,10033.8,22756.1,6507.83,3326.39,5782,2738,6,26886,26027,45161,44129,4288,720,863,3,746,0,720,863,3,377,173,188583,213491,94098,194565,6,4180
2,2,52512.5,18435.7,39582.7,48081.9,35999.8,41683,29119,19,44728,43476,67847,66461,7197,6761,6668,129,5828,0,6761,6668,129,3998,107,188583,213491,94098,194565,6,4180
2,2,29401.3,9367.03,20875.2,10446.6,6123.75,9282,5085,12,23883,23113,41584,40621,3856,1193,1401,6,1229,0,1193,1401,6,713,247,188583,213491,94098,194565,6,4180
2,2,19842.8,14692.9,7260.91,7742.36,3663.59,6960,3026,7,36849,35820,16374,15972,1323,788,939,0,826,0,788,939,0,371,174,188583,213491,94098,194565,6,4180
2,2,8628.32,5911.08,882.037,1902.8,938.438,1705,754,13,16711,16156,2638,2554,105,289,304,3,245,0,289,304,3,107,26,188583,213491,94098,194565,6,4180
2,2,52212.5,29259.7,46404,52724.4,34958.3,46001,28494,37,68965,66931,74424,72895,7634,6276,6784,196,6081,0,6276,6784,196,4105,705,188583,213491,94098,194565,6,4180
2,2,22274.4,8062.71,11500.7,8138.71,5980.4,7226,5040,24,22473,21761,23709,23091,1942,1117,1179,15,1030,0,1117,1179,15,736,96,188583,213491,94098,194565,6,4180
2,2,40501.2,7765.73,30798.2,27255.1,13115.8,23732,10069,40,20122,19524,54055,52965,5350,3813,3809,86,3415,0,3813,3809,86,1440,105,188583,213491,94098,194565,6,4180
2,2,20568.1,18387.5,4788.08,9228.24,6565.39,8209,5555,17,44577,43359,10678,10410,864,1061,1189,13,1047,0,1061,1189,13,599,164,188583,213491,94098,194565,6,4180
2,2,50408.2,26753.2,46335.9,38560.7,31427.9,33924,26301,36,63469,61601,73337,71843,7401,5035,5382,123,4791,0,5035,5382,123,3573,508,188583,213491,94098,194565,6,4180
2,2,18039.2,10100.2,6190.64,5682.72,4787.83,5025,3991,21,25507,24769,14849,14480,1115,825,826,13,727,0,825,826,13,554,31,188583,213491,94098,194565,6,4180
2,2,27614.8,7836.06,19191.3,14785.5,7978.75,13059,6529,18,21865,21166,39072,38147,3563,1797,2039,25,1788,0,1797,2039,25,922,301,188583,213491,94098,194565,6,4180
2,2,19727.8,14454.6,6888.83,7181.16,3308.95,6450,2716,7,36819,35794,16107,15712,1303,764,906,1,783,0,764,906,1,352,164,188583,213491,94098,194565,6,4180
2,2,50173.2,18954.8,34270.1,25522.8,14144.2,22432,11452,16,45064,43768,63274,61945,6805,3376,3406,34,2984,0,3376,3406,34,1663,152,188583,213491,94098,194565,6,4180
2,2,33055.1,13271.9,29245,22227.6,17303,19422,14438,29,34074,33075,53337,52164,5250,2849,2998,75,2675,0,2849,2998,75,2087,227,188583,213491,94098,194565,6,4180
2,2,36425.1,16593.1,26908.7,30764.8,11121.4,27499,8346,32,43103,41764,45688,44690,4644,3995,4209,99,3725,0,3995,4209,99,1200,344,188583,213491,94098,194565,6,4180
2,2,26096.6,20234.3,7587.75,11905.6,4234.52,10534,3154,25,50151,48774,17207,16827,1499,1607,1618,17,1372,0,1793,1794,69,408,62,188583,213491,94098,194565,6,4180
2,2,34340.1,11554,25604.3,7150.09,3888.93,6364,3207,8,30389,29455,50242,49093,4958,801,929,1,815,0,801,929,1,424,160,188583,213491,94098,194565,6,4180
2,2,42664.8,10462.3,38487.2,20038.1,12454.9,17457,9958,18,27943,27089,70192,68754,7162,2936,2933,60,2551,0,2936,2933,60,1463,98,188583,213491,94098,194565,6,4180
2,2,38424.7,14109.8,24977.9,17284.9,10453.1,15278,8401,20,36161,35009,48714,47633,4863,2683,2611,55,2275,0,2683,2611,55,1259,26,188583,213491,94098,194565,6,4180
