K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
2,17173.8,2260.25,1499.42,1307,4,163,4557,3731,247,12137,14,190,122,0,239,30,0.00431344
2,19308.5,2260.25,1499.42,1307,8,163,4557,3731,247,12137,14,190,122,0,239,30,0.00431344
2,10358.4,10963.4,2510.98,2170,4,628,18040,16578,1675,67275,26,322,211,0,597,18,0.00431344
2,44718.7,10963.4,2510.98,2170,5,628,18040,16578,1675,67275,26,322,211,0,597,18,0.00431344
2,27584.4,9960.13,11837.4,10430,18,651,19378,17396,1688,69327,41,1433,1076,18,2668,166,0.00431344
2,39538.8,9960.13,11837.4,10430,16,651,19378,17396,1688,69327,41,1433,1076,18,2668,166,0.00431344
2,20214.9,6232.76,6228.11,5532,11,358,12133,10473,916,38524,38,787,562,6,1630,63,0.00431344
2,28556.5,6232.76,6228.11,5532,24,358,12133,10473,916,38524,38,787,562,6,1630,63,0.00431344
2,16196.7,4914.45,5164.02,4592,7,355,11392,9778,812,35723,34,695,499,12,1590,48,0.00431344
2,27752.4,4914.45,5164.02,4592,13,355,11392,9778,812,35723,34,695,499,12,1590,48,0.00431344
2,4958.59,759.968,443.043,400,3,77,2059,1607,60,5268,7,72,43,0,69,12,0.00431344
2,13355.4,759.968,443.043,400,4,77,2059,1607,60,5268,7,72,43,0,69,12,0.00431344
2,46459.7,6287.66,13459.3,11960,24,381,13090,11853,1352,49686,65,1584,1216,22,3154,266,0.00431344
2,48216.1,6287.66,13459.3,11960,5,381,13090,11853,1352,49686,65,1584,1216,22,3154,266,0.00431344
2,38135.3,8012.67,10974.1,9893,15,453,14685,13377,1475,55597,48,1170,875,11,2097,191,0.00431344
2,44493.9,8012.67,10974.1,9893,12,453,14685,13377,1475,55597,48,1170,875,11,2097,191,0.00431344
2,27187.1,6919.22,7401.18,6617,11,402,13594,12028,1159,47642,42,981,723,12,2047,93,0.00431344
2,32968.6,6919.22,7401.18,6617,17,402,13594,12028,1159,47642,42,981,723,12,2047,93,0.00431344
