K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,29663.6,5198.35,1747.42,1509,9,272,9340,8228,709,31561,15,280,179,0,474,0,0.00239808
1,11258,657.107,789.178,680,9,76,1710,1336,66,4348,10,131,79,0,227,0,0.00239808
1,39699.5,12919.9,9946.82,8564,26,539,21124,19374,2034,82151,61,1498,1127,34,3804,0,0.00239808
1,33191.8,9557.38,1781.21,1540,9,466,17025,15221,1491,60500,14,340,229,0,657,0,0.00239808
1,25448.3,4731.8,1876.19,1620,12,352,11559,9976,887,36873,18,347,238,0,617,0,0.00239808
1,14642.1,1087.29,470.007,416,10,95,3164,2570,156,8201,8,96,61,0,147,0,0.00239808
1,13684.1,812.889,530.348,465,5,92,2444,1939,101,6371,11,99,59,0,144,0,0.00239808
1,5692.13,52.89,112.038,98,5,22,260,151,1,395,6,27,12,0,28,0,0.00239808
1,66364.8,17547.1,19127.2,16373,30,710,31640,29100,3435,136029,101,2825,2162,37,7759,0,0.00239808
1,45121.8,10108.5,9007.06,7550,27,446,17745,16250,1751,71299,59,1508,1138,32,3714,0,0.00239808
1,18949.2,2445.31,1500.02,1327,6,196,5822,5006,319,18031,13,218,154,0,579,0,0.00239808
1,43731.3,10605.1,12024.7,10393,26,540,21233,19342,2079,81418,74,1989,1569,41,5936,0,0.00239808
1,22608.5,3734.54,488.24,417,4,276,9047,7731,627,28169,8,102,62,0,205,0,0.00239808
1,9908.52,543.038,287.088,248,6,56,1552,1244,45,4036,7,61,35,0,103,0,0.00239808
1,53851.1,9938.95,12460.6,10946,32,495,21449,19684,2067,88117,69,2165,1666,36,5803,0,0.00239808
1,21038.4,1350.12,1291.34,1124,12,122,3849,3251,243,11433,11,243,168,1,492,0,0.00239808
1,62557.5,15718.4,17022.3,14826,26,697,30939,28509,3331,131175,96,2808,2171,47,7987,0,0.00239808
1,45064,14059.2,7167.86,6210,26,680,28216,25914,2743,112756,52,1299,942,19,2991,0,0.00239808
1,46062.4,12898.3,9455.23,8264,17,646,26332,24309,2572,105467,57,1440,1075,13,3534,0,0.00239808
1,32349.8,7819.12,2231.15,1926,13,457,17280,15437,1491,60816,20,424,292,1,799,0,0.00239808
1,53358.1,13516.1,19358.4,16869,28,567,25554,23468,2413,103524,88,2764,2180,76,7884,0,0.00239808
1,26734.1,4426.1,1952.37,1710,10,252,8574,7695,690,33842,17,322,215,0,617,0,0.00239808
1,20856.8,2589.74,2043.04,1735,14,193,6367,5533,435,21738,22,352,249,1,692,0,0.00239808
