K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
6,10043.2,450130,186425,145040,14,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,14667.2,450130,186425,145040,18,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,26479.7,450130,186425,145040,27,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,46612.9,450130,186425,145040,53,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,47582.3,450130,186425,145040,9,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,75110.3,450130,186425,145040,92,5680,357123,344153,35788,2242592,875,34329,29458,963,102840,5211,0.000895255
6,20386.5,369183,175961,139075,16,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,20577.2,369183,175961,139075,6,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,37416.5,369183,175961,139075,53,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,38661.1,369183,175961,139075,19,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,48650.5,369183,175961,139075,23,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,66275.7,369183,175961,139075,96,5500,320871,308026,32319,1946383,826,31530,26837,1016,96445,4192,0.000895255
6,62004.3,476809,677679,557981,9,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
6,69216.2,476809,677679,557981,57,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
6,76902.4,476809,677679,557981,88,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
6,82269,476809,677679,557981,51,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
6,91758.6,476809,677679,557981,63,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
6,93694.1,476809,677679,557981,120,6520,422513,407127,40694,2821431,2126,95746,84505,3310,338717,17080,0.000895255
