K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
5,5,43478.1,44989.5,226922,245600,210725,48,79367,77078,63174,202598,198779,185984,20916,1033713,23632,27152,22608,788,70758,24496,4223,8,7819
5,5,48810.2,34190.4,338604,187646,161205,63,62130,60261,49480,293248,288064,269274,29755,1508979,19880,22838,18921,522,59648,20546,3591,8,7819
5,5,63567.8,95332.8,256763,244305,204814,35,131148,127814,109296,240741,236838,224875,24848,1362442,27070,30622,26186,823,94474,27460,4325,8,7819
5,5,48055.3,33370.8,333012,192080,163954,41,63290,61421,50473,284592,279538,260141,28671,1441203,20371,23174,19351,544,64645,20869,3430,8,7819
5,5,59904.4,59874.8,416505,332153,277706,59,105297,102378,86089,322313,316780,303283,32236,1880357,35245,38575,33014,941,125579,34721,4290,8,7819
5,5,62439.9,66056.6,324850,306115,257469,10,107470,104427,87857,283550,278755,265541,28692,1631366,30014,33765,28617,944,105341,30414,4633,8,7819
5,5,81981.6,117827,484127,624175,513535,75,178848,174203,149520,377465,371768,357428,37412,2394161,64847,72164,63005,2212,261268,65448,8996,8,7819
5,5,55760.7,80669.1,236441,176083,150275,57,120005,116787,99968,225019,221053,209182,22979,1237870,19423,22230,18939,603,63766,20089,3372,8,7819
5,5,76873.8,100687,401055,268027,223631,98,145580,141538,119346,347982,342562,328739,33543,2145425,28691,32936,27828,1139,95630,29946,5096,8,7819
5,5,53554.4,78969.9,192870,197981,170541,19,116598,113474,96088,191875,188455,178517,19962,1062642,21288,24949,21124,569,68630,22580,4299,8,7819
5,5,48120.2,34189.1,307136,185027,160207,23,66638,64722,53412,278170,273181,255927,28337,1430317,19336,22172,18484,531,58509,19893,3433,8,7819
5,5,62263,65416.5,374829,321719,271409,89,112676,109436,91540,317121,311700,297439,30931,1829434,34777,39286,33706,1228,119881,35569,5505,8,7819
5,5,72714.1,94545.7,380994,269296,226778,89,153102,148882,126528,324542,319348,306439,31940,2001311,29198,33312,28335,1079,97837,30098,4990,8,7819
5,5,52746.2,68389.4,213621,148602,125874,56,109095,106164,90750,214853,210992,199362,21878,1159479,17674,19945,16913,525,56399,17959,2783,8,7819
5,5,71527.8,84036.4,414019,388315,325859,50,140651,136995,116971,343409,337926,324801,34418,2106162,41720,46980,40803,1176,162478,42513,6303,8,7819
5,5,52253.9,59855.8,173559,225454,192064,41,99436,96702,81361,184475,181266,170764,18598,981871,24770,28569,24305,844,80139,25739,4488,8,7819
5,5,67125.2,117293,262328,322601,272131,75,163144,158927,137106,255604,251402,238958,25454,1482464,34174,39294,33885,1111,116637,35639,6089,8,7819
5,5,63411.5,67441.1,396294,328639,277332,80,117317,114138,95984,331838,326254,311964,32714,1951781,35677,39870,34054,936,123817,35934,5173,8,7819
5,5,47636.3,34404,205468,55788.3,49112,10,59795,58041,48992,200554,196909,186795,20976,1075444,5811,6902,5497,55,14351,6140,1332,8,7819
5,5,72568.9,106524,243687,167544,147060,8,154074,149971,128327,241382,237624,225027,24453,1431884,14432,18351,15578,316,45213,16782,4371,8,7819
5,5,50695.7,52733.1,243631,86930.5,73210,33,84100,81772,69522,233991,229773,217790,23471,1268742,11313,12442,10358,214,36057,11046,1485,8,7819
5,5,59981.6,70853.3,234384,221089,185371,30,112379,109472,93207,233609,229767,218142,23813,1299747,26336,29256,24906,834,89259,26231,3679,8,7819
5,5,62130.7,59237.6,246058,108139,92852,21,95103,92404,78174,239998,235932,224042,24761,1354692,12373,14484,11859,252,33856,13027,2537,8,7819
5,5,53633.1,75439.5,158442,335266,288113,71,117095,114042,96801,175749,172781,162330,18050,931164,33774,37341,31996,1126,117599,33466,4486,8,7819
5,5,70192.4,88605.1,210868,246676,202648,89,137266,133716,114657,215457,212064,201239,21841,1233056,30196,33173,28596,1053,111119,29906,3766,8,7819
5,5,42062,32950.4,203996,145000,125999,71,64069,62168,51606,208697,204849,189280,21233,993896,14920,17212,14359,476,45388,15500,2754,8,7819
5,5,70048.5,91456.6,380502,480234,405066,84,151949,147954,125441,329036,323717,309258,32576,1956822,50565,56819,49261,1758,185898,51407,7647,8,7819
5,5,60190,47446.2,203606,173292,143272,77,77306,75104,63036,205871,202431,192328,21442,1149137,21671,23136,19732,747,77157,20775,2073,8,7819
5,5,58622.4,55024.5,274450,236861,201221,66,94267,91668,76540,261367,256865,244004,26690,1509508,26457,29809,25024,887,85297,26907,4137,8,7819
5,5,65840.9,66461,419934,348685,293568,68,119745,116526,98515,336808,331192,317995,33455,2014518,37849,41998,36130,1019,140012,37878,5155,8,7819
5,5,60758.4,58977.8,391672,327766,277568,59,109502,106504,89663,324988,319445,306013,32432,1906367,35343,38839,33210,925,125600,34997,4466,8,7819
5,5,47907.8,33624.6,296590,151850,130476,52,62420,60556,49998,269025,264239,248102,27501,1399686,16552,19366,16287,520,51191,17477,3338,8,7819
5,5,71115.1,92202.1,207178,258749,213329,103,139317,135702,116501,216958,213540,202583,21964,1244653,30690,33674,29034,1049,113513,30337,3796,8,7819
5,5,56090.9,54878.9,355434,313295,261108,61,101547,98681,82688,305793,300486,286074,30474,1735125,34848,36350,30807,1025,121906,32539,2478,8,7819
5,5,62612.2,60707.9,402887,324319,273694,62,112258,109204,92062,329175,323609,310295,33000,1940707,35672,39466,33824,951,128492,35580,4755,8,7819
5,5,43393.2,37287.2,200787,227793,196568,54,65620,63748,53126,198810,195144,183484,20074,1012016,23612,26171,21886,764,75407,23474,3292,8,7819
5,5,48507.4,38317.3,318630,240545,205151,63,70902,68795,56620,284138,279012,261321,28492,1471818,27118,30075,25319,885,87800,27154,3786,8,7819
