k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
5,5,80913.3,97973.2,331757,420917,369038,360235,304350,89,180765,176223,337958,332681,34352,43590,50807,1664,46191,0,43590,50807,1664,40365,8340,381500,413138,169618,378365,8,7532
5,5,43645.5,20230.3,143960,217752,161704,188647,128584,48,50856,49324,187072,183577,19105,26454,28972,824,26056,0,26454,28972,824,16742,3322,381500,413138,169618,378365,8,7532
5,5,42968.8,21040.4,160164,191161,113967,166684,88906,43,51220,49686,200974,197177,20396,21322,23985,566,21497,0,21464,24143,576,12687,3333,381500,413138,169618,378365,8,7532
5,5,62761.4,52988.6,196511,292298,268893,251645,222488,66,106986,104209,238752,234923,24660,34814,38756,1199,34915,0,36643,41149,1375,31431,5476,381500,413138,169618,378365,8,7532
5,5,62002.7,65383.6,218753,101755,84969.8,89145,70492,4,123727,120446,257654,253338,26076,12420,14478,228,13116,0,12420,14478,228,10356,2445,381500,413138,169618,378365,8,7532
5,5,63519,58412.3,244320,134300,120327,116639,100084,15,114503,111532,264864,260580,27291,15933,18228,230,16277,0,15933,18228,230,14254,2787,381500,413138,169618,378365,8,7532
5,5,68407.6,41508.5,146372,117766,108366,103169,90608,4,88728,86180,195162,191905,20348,12824,15579,239,14138,0,12824,15579,239,12774,3191,381500,413138,169618,378365,8,7532
5,5,66757.6,44091.9,147296,283059,233485,244479,191934,93,97969,95047,197743,194437,20378,32319,36939,1105,33555,0,32319,36939,1105,27720,5568,381500,413138,169618,378365,8,7532
5,5,65937.3,36130.6,140728,104912,92248.1,91986,77745,8,76429,74194,196674,193338,20291,11368,13897,177,12615,0,11368,13897,177,11112,2934,381500,413138,169618,378365,8,7532
5,5,42644.2,20379.4,166189,153149,91604.7,135345,74443,36,50496,48988,206721,202861,21054,15247,18021,385,16287,0,15250,18021,386,9817,3229,381500,413138,169618,378365,8,7532
5,5,51618.7,22521.8,297498,77588.9,56656.7,68987,47880,7,52043,50528,316129,310625,31801,7377,9785,84,8832,0,7377,9785,84,5728,2657,381500,413138,169618,378365,8,7532
5,5,50701.9,31444.4,171460,168402,123316,147343,98814,85,72993,71017,213891,210196,21904,20977,23768,704,21432,0,20977,23767,704,14893,3399,381500,413138,169618,378365,8,7532
5,5,71673.2,53050.4,413263,170069,166698,142620,131366,45,108388,105427,396371,390071,38841,23535,25526,506,22901,0,23535,25526,506,18801,2646,381500,413138,169618,378365,8,7532
5,5,64908.7,55743.5,302784,255606,231305,220155,187679,54,117308,114115,318270,312937,32313,31766,35280,1184,31787,0,31766,35280,1184,27961,4409,381500,413138,169618,378365,8,7532
5,5,72596.5,58311.5,217886,313266,283706,264433,224319,35,121889,118724,266565,262408,27322,42693,45093,1551,40514,0,42693,45093,1551,34772,3538,381500,413138,169618,378365,8,7532
5,5,94967.7,169925,344832,582834,491929,508490,405694,47,278808,272056,366698,361373,35314,58915,68628,1974,62566,0,58915,68628,1974,53177,11177,381500,413138,169618,378365,8,7532
5,5,84283.2,144890,298209,421852,349158,358235,276497,58,244988,238704,330586,325659,31907,50348,57510,1690,52891,0,50364,57503,1699,42310,8424,381500,413138,169618,378365,8,7532
5,5,43195.4,32297.7,146810,142008,87643.3,124518,71069,50,65506,63551,177536,174203,17997,15899,18480,416,16610,0,15899,18480,416,10292,3102,381500,413138,169618,378365,8,7532
5,5,51688.4,31673.8,182290,178585,128575,156569,103605,86,75203,73136,215413,211699,22070,21839,24816,700,22384,0,21839,24816,700,15792,3624,381500,413138,169618,378365,8,7532
5,5,44219.4,30789.3,156307,194989,115744,171602,90350,76,66381,64512,195819,192333,20355,23005,25684,699,23119,0,23344,26016,803,12944,3373,381500,413138,169618,378365,8,7532
