K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
2,2,24072.3,91871.7,20970.2,26296.7,23344,35,131362,127855,109746,32657,31930,29118,3077,128976,2584,2562,1950,53,6640,2247,69,8,7819
2,2,24568.2,54583.9,40106.1,12238.4,11245,4,92680,90091,75812,57773,56442,50996,5649,230252,864,991,726,1,1512,868,162,8,7819
2,2,24929.2,117912,15745.1,36524.6,32913,25,167918,163651,141188,25262,24776,22724,2261,109134,3261,3471,2781,59,8520,3025,312,8,7819
2,2,28708.8,38650.3,61479.1,44258.6,39291,28,67817,65900,54866,76501,74922,69063,7291,327466,4081,4303,3356,67,10212,3820,357,8,7819
2,2,32720.8,107922,42705.4,55647.9,49776,32,156974,152887,131358,63281,61983,57665,6505,290021,5069,5257,4183,71,13995,4655,373,8,7819
2,2,12005,33851.4,6285.85,9314.16,8536,12,57510,55859,46699,11314,11017,9513,813,35291,805,869,630,11,1608,758,97,8,7819
2,2,43614.9,96290.7,111820,90152.7,79609,31,166355,162048,137456,130579,128166,121150,13303,680471,8242,8548,6839,200,25562,7661,554,8,7819
2,2,14042.6,50052.4,7444.52,7824.62,7074,17,80424,78168,66084,15921,15497,13526,1306,49595,729,782,573,10,1529,690,83,8,7819
2,2,27106.2,35098.2,56692.1,65480.6,58557,37,64899,62937,52336,76019,74420,67572,7278,313627,5653,5940,4750,138,15137,5240,489,8,7819
2,2,32092.9,40516.4,86506,49740.2,44786,12,82589,80190,66393,112521,110254,100572,11184,494804,4124,4527,3542,50,10424,4011,540,8,7819
2,2,34385.3,54082.6,78158.9,46118.7,41414,5,83400,81184,68207,100819,98857,91819,10049,453809,4056,4405,3462,75,10435,3947,490,8,7819
2,2,22071.2,63931.2,26421.2,26293.9,23571,26,103898,101089,86142,41586,40669,36991,3980,163261,2474,2599,2062,58,6267,2295,205,8,7819
2,2,36214.3,61834.5,66987.9,11950,10619,6,100522,97730,81861,90597,88767,82969,9264,451188,1193,1225,865,0,2168,1047,82,8,7819
2,2,40224.4,99690.8,96224,96476.6,86174,34,164155,159934,135977,116875,114638,108122,11755,598554,8185,8848,7140,224,24084,7927,904,8,7819
2,2,26819.7,108781,17644.7,22769.2,20567,4,158954,154914,133385,30162,29561,27208,2976,131590,2014,2314,1814,27,4991,2042,360,8,7819
2,2,36149.4,116078,43695.8,47241.6,41693,43,180265,175623,151290,62886,61650,57612,6805,292656,5134,5096,3973,152,13927,4475,135,8,7819
2,2,24897.6,30245.7,45869.5,14520.2,12992,9,58661,56856,47209,63344,61984,56011,5900,255197,1458,1430,1002,3,2906,1221,32,8,7819
2,2,23547.3,35797.7,36268.7,36907.7,33307,23,64076,62207,51760,54048,52849,47469,5212,207922,3333,3574,2824,48,8323,3126,359,8,7819
2,2,26635.1,47319.9,53584.9,19300.9,17040,16,80437,78184,65584,71240,69666,63180,7100,291527,1870,1894,1490,18,5624,1663,77,8,7819
2,2,30378.9,37150.1,76417.8,54152.9,48311,50,64447,62497,51858,98666,96654,88414,9769,431536,4805,5068,3977,84,12695,4454,417,8,7819
2,2,39631.3,54788.2,92775.4,104152,90857,63,89586,87080,72930,114035,111848,103980,11358,533167,10151,9959,7838,224,28690,8714,109,8,7819
2,2,23601.1,65625.1,33951.6,35804.6,32183,17,105940,103006,87014,50656,49475,44807,4776,204166,3249,3429,2661,41,7899,3035,297,8,7819
2,2,54081,127933,127764,112519,99620,45,195688,190540,162100,146445,143866,136009,15257,784526,10220,10405,8412,262,32559,9216,481,8,7819
2,2,41789.5,77255.2,79808.4,103634,91697,39,118558,115518,98136,101638,99803,92742,10500,479029,9484,9749,8044,224,32252,8692,528,8,7819
2,2,31066.1,36567.7,80225.1,59901.6,53494,41,66363,64376,53328,99429,97407,89729,9870,440287,5751,5979,4754,126,15633,5289,410,8,7819
2,2,36638.5,31641.5,130775,64031.8,56495,7,62712,60826,50263,152915,149974,138478,15277,707739,6251,6161,4802,177,18126,5406,121,8,7819
2,2,33090,45807.7,94877.9,76932.9,68853,47,88506,85911,70931,113442,111117,102425,11421,522239,6903,7281,5835,193,19120,6455,588,8,7819
2,2,37162.6,63037.3,61967.9,87462.1,77694,35,103416,100653,85186,86516,84863,78675,8759,388258,7530,7809,6333,207,23639,6957,495,8,7819
2,2,16207.4,46906.4,12418.6,15852.4,14426,19,74702,72613,60765,23503,22972,20357,1981,80012,1393,1440,1082,39,2982,1268,95,8,7819
2,2,37356.8,35075.2,142076,58101.3,51755,47,64409,62495,51812,153671,150705,139634,15127,723675,5780,5721,4563,164,16146,5039,127,8,7819
2,2,40644.2,41141.3,170451,69615.8,60591,66,76643,74421,61586,180479,176988,164906,18414,880756,7280,7068,5698,250,21708,6291,27,8,7819
2,2,42257,79302.7,141114,124732,110428,52,129844,126378,107114,154337,151373,141944,15734,786985,11637,11875,9755,366,38163,10624,576,8,7819
2,2,45439.5,84368.9,136493,42330.7,36960,23,138837,134985,113990,143689,141089,132729,14570,766571,4275,4182,3279,69,13127,3695,52,8,7819
2,2,12694.5,33791.6,7577.81,6842.4,6180,17,62363,60585,51124,13729,13365,11628,971,45055,701,705,540,5,2156,612,22,8,7819
2,2,17558.2,50250.8,14265.9,6999.59,6358,7,86251,83823,71279,24442,23837,21457,2236,87694,671,735,530,2,1386,636,91,8,7819
2,2,25293.6,73518.9,31715.7,32129.8,28857,30,121401,117956,99440,49245,48111,43929,4704,208459,3208,3310,2561,53,8937,2918,225,8,7819
2,2,17062.8,31931.6,14161.5,12527.7,11341,17,56166,54525,44932,26054,25445,22559,2158,91104,1267,1302,980,11,2765,1134,82,8,7819
2,2,28000.6,32011.3,64841.1,38575.6,34061,43,69391,67336,55369,80742,79031,71698,7931,334422,3854,3948,3075,73,10934,3530,206,8,7819
2,2,45317.6,158994,50005.1,70855.3,62233,55,226799,221088,191204,69520,68220,63681,7519,333716,7191,7002,5581,242,22033,6155,30,8,7819
2,2,33623,40864.9,104409,43207.2,38773,18,77362,75142,62174,124993,122499,112083,12338,554013,3798,4087,3237,32,10238,3614,393,8,7819
2,2,25989.9,81229.7,23745.7,38496.2,34790,14,128864,125471,107774,34715,33966,30911,3319,139272,3454,3839,3097,52,9047,3408,490,8,7819
2,2,29118.5,37494.2,69340.4,73401.3,65752,40,74406,72258,59522,88047,86224,78459,8509,369683,6386,6712,5444,134,18680,5970,493,8,7819
2,2,29405,95164.5,37567.8,37191.1,33082,43,155718,151702,130421,57187,55989,52170,5729,260104,3838,3893,3023,60,10184,3423,182,8,7819
2,2,32522.7,54058,55360.2,46166,40700,33,90897,88451,74801,74768,73278,67757,7469,325798,4565,4653,3690,85,13333,4137,222,8,7819
2,2,41090.1,73377,120064,38586.7,34527,11,134542,130923,110170,137380,134818,127334,13787,713577,3582,3859,2966,40,9339,3425,384,8,7819
2,2,38243.8,60492.9,121915,25031,22851,7,118242,114989,96245,135927,133333,125489,13498,692462,2076,2332,1752,20,4731,2072,333,8,7819
2,2,29005.3,53202.6,64129.7,38323.4,34074,36,93191,90535,75971,85806,84022,77205,8453,366549,3794,3764,2929,119,10611,3318,90,8,7819
2,2,40766.4,104333,78258.4,69610.6,62706,5,170216,165883,142745,99134,97155,89889,10446,475258,5445,6202,5028,108,14984,5521,938,8,7819
2,2,46538.3,104940,76070,73908.6,64699,37,150889,146959,125476,98923,97094,90933,10507,503603,8139,7917,6427,188,25981,7025,32,8,7819
2,2,14226.7,65559.7,8431.73,12645.3,11405,6,97727,95073,80341,16460,16078,14343,1289,57227,1120,1178,877,9,2647,1027,87,8,7819
2,2,34422.3,55750.5,112474,45838.5,40385,25,101017,98165,82175,129896,127259,117520,12988,592222,4451,4410,3475,102,12457,3838,103,8,7819
2,2,16327.7,53952.1,12848.9,3590.17,3271,4,86357,83947,71492,20769,20237,18118,1824,71760,328,368,257,0,630,316,53,8,7819
2,2,29799.4,53555.7,49882.4,33312.9,29702,21,94340,91660,76693,71877,70288,64639,7161,319998,3370,3504,2678,51,8274,3070,256,8,7819
2,2,18491.6,32021.7,20126.1,5705.7,5138,5,58728,56967,47574,30904,30124,26792,2717,108436,542,585,440,4,1011,505,70,8,7819
2,2,21041,72459.9,21811.3,32344.5,28998,27,124200,120756,102745,37752,36860,33431,3736,145114,2824,3029,2321,58,6867,2678,311,8,7819
2,2,33429.8,42321.3,99777.8,45628.5,40271,54,82907,80618,67366,114631,112338,103961,11629,519915,4795,4650,3668,154,13667,4125,27,8,7819
2,2,21940.3,75197.2,24248.5,32616.4,29390,36,127258,123752,105072,38566,37658,34180,3808,150232,2834,3082,2405,72,6925,2737,356,8,7819
2,2,16012.3,56135.2,9580.94,11295.3,10197,13,93923,91289,77107,17763,17352,15530,1498,63225,1214,1239,920,18,2747,1089,69,8,7819
2,2,33630.5,64542.5,71310.7,54230.1,48708,36,118907,115584,97837,93599,91664,84908,9427,425964,4724,4797,3796,82,12237,4217,260,8,7819
2,2,36713,67315.2,101039,71050,62982,42,119757,116404,97917,120380,118021,109436,12137,583783,6780,6774,5500,181,20563,5987,231,8,7819
2,2,31189.4,76402.9,56630.1,54881.8,49204,36,136878,133102,113132,78960,77305,71153,7777,358016,5178,5217,4199,140,15536,4626,224,8,7819
2,2,37059.7,37711.1,152321,31207.8,28024,11,68758,66751,55132,154583,151547,139667,15388,711761,2792,2861,2193,39,7333,2533,169,8,7819
2,2,30036.3,84620.2,36550.9,47575.3,42836,14,146149,142209,121464,57096,55855,51248,5702,242872,4080,4424,3504,62,10318,3925,498,8,7819
2,2,30585.4,59536.2,39272.7,32898.4,29132,38,95834,93214,78581,60263,59033,54464,5871,255141,3417,3347,2579,79,8911,2945,33,8,7819
2,2,37689.8,50550.2,130612,74059.7,66665,53,99917,96978,80709,143615,140774,130700,14454,697790,6850,7066,5560,163,17552,6223,436,8,7819
2,2,32447.2,42368.4,64085,54614,47688,38,72524,70480,58683,87186,85466,79130,8652,386013,5755,5684,4434,140,15109,4936,117,8,7819
2,2,19947.3,31841.7,23963.7,9513.21,8485,23,57785,56106,46922,37025,36151,32256,3277,133077,1060,1091,764,7,2103,940,71,8,7819
2,2,39397.9,137827,46196.8,62711.1,55116,45,197700,192830,166917,70206,68882,64197,7461,334166,6312,6326,5090,130,17961,5586,219,8,7819
2,2,42166.6,87259.4,118493,63338.6,56112,20,146150,142251,120006,134257,131755,124563,13584,697605,5883,6226,4928,134,17419,5560,520,8,7819
2,2,35372.3,104581,49048.8,52281.3,46840,14,151697,147936,126966,69073,67701,62929,7229,321157,4383,4841,3820,58,10925,4271,600,8,7819
2,2,10608.5,44576.1,3184.99,6178.13,5650,15,73690,71563,59954,8090,7868,6625,562,23108,477,544,380,1,789,460,87,8,7819
2,2,38188.3,42143.6,141260,61286.6,54042,48,76276,74121,61884,159519,156461,146117,16123,762834,6015,5886,4741,198,18197,5246,66,8,7819
2,2,21069.6,70145.4,18951.3,30773.9,27619,26,116174,112898,95305,35816,34972,31737,3382,136543,2731,2912,2248,43,6638,2564,287,8,7819
