k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
1,1,10664.8,11317.9,2305.08,1915.34,551.612,1616,326,14,26334,25547,5001,4884,247,372,358,3,308,0,372,358,3,61,0,210828,260184,113311,237629,4,5021
1,1,17063.5,33533.2,4527.08,2147.23,413.43,1841,185,10,69409,67578,9734,9521,677,423,412,0,344,0,423,412,0,34,0,210828,260184,113311,237629,4,5021
1,1,18543.2,18475.3,8996.1,3278.13,647.017,2768,244,16,43179,41947,19509,19032,1521,619,602,8,523,0,619,602,8,46,0,210828,260184,113311,237629,4,5021
1,1,18574.1,18275.3,5025.65,3506.24,1457.62,2914,967,9,40224,39150,11498,11219,947,678,662,4,570,0,678,662,4,180,0,210828,260184,113311,237629,4,5021
1,1,38729.3,8573.52,71336,25162.9,8666.95,21482,5408,38,22998,22262,104964,102758,10257,4353,4213,120,3727,0,4353,4213,120,969,0,210828,260184,113311,237629,4,5021
1,1,22555,6476.15,12199.3,6061.4,2249.97,5133,1536,20,17125,16612,25733,25165,2377,1135,1101,15,962,0,1135,1101,15,292,0,210828,260184,113311,237629,4,5021
1,1,31009.5,20115.5,28370.4,16298.1,3294.5,13894,1808,25,44287,43003,53510,52354,5034,2178,2121,42,1850,0,2178,2121,42,333,0,210828,260184,113311,237629,4,5021
1,1,15215.1,18467.4,4607.87,3649.05,1150.47,3070,666,13,40562,39419,10637,10335,855,652,626,8,548,0,652,626,8,113,0,210828,260184,113311,237629,4,5021
1,1,29650.3,13266.7,32206.4,7253.43,2237.22,5996,1359,19,32115,31154,57222,55937,5395,1351,1306,11,1128,0,1351,1306,11,261,0,210828,260184,113311,237629,4,5021
1,1,68219.1,29523.5,120006,50526.7,17819.5,41912,10717,24,66471,64570,160876,157973,16355,9014,8723,128,7718,0,9014,8723,128,1881,0,210828,260184,113311,237629,4,5021
1,1,71763.3,23862.8,137179,95899,37453,81319,22169,50,53543,51990,189247,185956,19148,15851,15381,495,13599,0,15928,15451,519,3456,0,210828,260184,113311,237629,4,5021
1,1,57476.6,11950,132052,48716.4,19643.9,40150,11214,41,25374,24610,178967,175670,18164,8724,8460,304,7529,0,8724,8460,304,1901,0,210828,260184,113311,237629,4,5021
1,1,20067.8,23812.7,8575.96,4337.18,621.428,3757,186,21,53010,51569,18382,18005,1530,831,803,2,690,0,831,803,2,36,0,210828,260184,113311,237629,4,5021
1,1,49660,18718.2,55234.2,2559.39,992.869,2126,621,5,41453,40279,92637,90886,9881,503,492,0,408,0,503,492,0,128,0,210828,260184,113311,237629,4,5021
1,1,13810.1,14493.4,3639.56,1760.82,603.646,1461,378,17,33679,32739,9235,8945,660,365,347,7,306,0,365,347,7,82,0,210828,260184,113311,237629,4,5021
1,1,12277.4,9123.19,2620.68,2626.86,669.16,2252,377,18,22655,21981,7224,7046,446,486,474,4,395,0,486,474,4,70,0,210828,260184,113311,237629,4,5021
1,1,58293.9,26428.9,90224.2,48151.8,15487,40459,9328,59,58675,57021,128337,125971,13119,8460,8216,270,7238,0,8460,8216,270,1670,0,210828,260184,113311,237629,4,5021
1,1,32130.9,15620.4,37437.1,3372.76,1015.64,2888,633,8,35053,34032,66508,65068,6377,653,630,0,533,0,653,630,0,123,0,210828,260184,113311,237629,4,5021
1,1,1775.72,13644.1,31.35,65.913,19.856,55,10,3,32653,31739,95,93,0,21,22,0,10,0,21,22,0,2,0,210828,260184,113311,237629,4,5021
1,1,42493,17359.5,52333.2,9908.04,3136.53,8293,1915,9,38379,37266,85442,83777,8932,1810,1748,7,1523,0,1810,1748,7,374,0,210828,260184,113311,237629,4,5021
