k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
4,4,43973.6,10736.9,32806.4,18150,15933.2,15341,13001,17,24915,24152,54569,53380,5799,2558,3176,74,2869,0,2558,3176,74,2467,703,144141,175835,75078,160566,6,3348
4,4,62906.7,12865.9,92701.7,122295,73522,103722,54469,51,35933,34862,130360,127857,13526,17339,19017,498,17048,0,17339,19017,498,8919,2198,144141,175835,75078,160566,6,3348
4,4,37075.5,5862.58,30673.4,24076.7,18717.4,20303,14889,39,16403,15846,59989,58620,5903,3535,4180,78,3724,0,3535,4180,78,2905,775,144141,175835,75078,160566,6,3348
4,4,37776.6,20005.8,11287.5,21845.1,18683.5,18871,15454,13,38746,37623,24139,23616,2365,3112,3860,46,3460,0,3112,3860,46,2911,865,144141,175835,75078,160566,6,3348
4,4,56925.4,14471.7,46130.1,58448.4,52927.9,49823,43402,42,37827,36717,81225,79621,8429,8190,9725,168,8714,0,8190,9725,168,7710,1772,144141,175835,75078,160566,6,3348
4,4,74435.8,18609.2,63399.7,110831,100485,94249,81718,50,48257,46911,102939,101052,10783,15007,17323,299,15584,0,15007,17323,299,14328,2714,144141,175835,75078,160566,6,3348
4,4,67537.4,10312,70647.6,75048,39613.1,65678,31122,13,28959,28007,113539,111361,11847,8785,10074,152,8885,0,8790,10078,152,4345,1598,144141,175835,75078,160566,6,3348
4,4,37404.6,6138.19,33136.6,24080.1,19055.7,20465,15395,41,15739,15214,61348,59958,5990,3512,4185,58,3738,0,3512,4185,58,2920,800,144141,175835,75078,160566,6,3348
4,4,35302.1,15867.7,11082.4,14102.2,11614.7,12235,9597,17,34993,33984,23698,23208,2382,1963,2345,34,2092,0,1963,2345,34,1676,454,144141,175835,75078,160566,6,3348
4,4,66210.3,19930.6,50852.5,74644.6,73195.2,64060,60911,62,47466,46093,87035,85392,8993,9995,12154,209,10909,0,9995,12154,209,9517,2458,144141,175835,75078,160566,6,3348
4,4,75824.5,22309.8,104374,138612,86403.7,117224,66082,65,57369,55781,142098,139481,15056,18609,20722,608,18686,0,18312,20428,590,12516,2657,144141,175835,75078,160566,6,3348
4,4,59423.8,7891.95,55577.3,64083.2,47520.5,55450,38860,8,23140,22339,94073,92211,9924,8014,10233,190,9370,0,8014,10233,190,6705,2494,144141,175835,75078,160566,6,3348
4,4,33023.3,13220,14251.7,13806.5,11470.5,11486,9022,28,29130,28267,29204,28576,2832,2445,2725,40,2388,0,2445,2725,40,1916,367,144141,175835,75078,160566,6,3348
4,4,46704.7,6713.4,67449,58105.3,38549.3,49707,30473,19,19869,19213,103124,100953,10125,7447,8795,131,7882,0,7447,8795,131,5128,1575,144141,175835,75078,160566,6,3348
4,4,60999.7,11604.1,79544.4,110458,56899.7,95122,42867,36,33434,32427,120589,118239,12473,14689,16642,413,14921,0,14713,16632,415,7376,2369,144141,175835,75078,160566,6,3348
4,4,71981.5,15980.2,88071,146679,85300.7,126267,65128,45,42819,41502,133203,130694,13810,19562,21808,642,19617,0,20304,22643,768,11265,2956,144141,175835,75078,160566,6,3348
4,4,70430.3,16066.3,87720.3,100973,70364.4,85541,54762,55,43086,41790,134279,131735,14069,14459,16100,424,14471,0,14460,16095,424,9180,2110,144141,175835,75078,160566,6,3348
4,4,28563.8,7285.35,15543.3,17186.8,11830.8,14743,9393,21,19390,18728,33757,32946,2924,2528,2877,42,2548,0,2528,2877,42,1809,435,144141,175835,75078,160566,6,3348
4,4,59849.2,15357.3,43948.3,57619,50735.9,49845,42242,53,39372,38196,77956,76449,7982,7700,9524,156,8537,0,7700,9524,156,7416,2066,144141,175835,75078,160566,6,3348
4,4,67041.2,17121.3,86045.6,107027,66067.6,90644,49440,57,46408,45098,131451,128917,13850,14869,16837,459,15214,0,14639,16595,448,9209,2408,144141,175835,75078,160566,6,3348
4,4,32658,15314.8,13905.6,10716.4,8569.7,9244,7027,14,34747,33759,28969,28353,2689,1557,1912,28,1706,0,1557,1912,28,1353,418,144141,175835,75078,160566,6,3348
4,4,67692.2,14868.5,74172.6,90110.1,62200.9,75759,47831,52,41190,39921,118057,115815,12964,12592,14787,436,13486,0,12592,14787,436,9038,2586,144141,175835,75078,160566,6,3348
4,4,94378.3,41932.5,107261,210124,163166,178555,128532,81,92752,90238,158994,156330,16808,28042,31464,1071,28653,0,28392,31886,1092,21818,4278,144141,175835,75078,160566,6,3348
4,4,62676.1,14100.9,59093.5,73343.3,67499.4,62009,53892,36,35078,33965,94031,92227,9769,10347,11936,214,10684,0,10347,11936,214,9079,1894,144141,175835,75078,160566,6,3348
4,4,59547.4,12188.7,76185.9,76022.4,51997.9,63919,39541,47,29430,28487,106445,104359,11430,10607,12634,315,11481,0,10607,12632,315,7503,2364,144141,175835,75078,160566,6,3348
4,4,66056.2,10320.8,71194.8,91160.4,59371.4,78577,46213,25,27026,26143,105898,103826,10971,11976,13703,199,12186,0,11976,13703,199,7479,2126,144141,175835,75078,160566,6,3348
4,4,62515.4,4334.27,57818.7,14560.1,9903.47,12822,8351,9,11843,11394,91316,89494,9591,1427,2274,12,2096,0,1427,2274,12,1444,903,144141,175835,75078,160566,6,3348
4,4,40367.3,16487.5,16018.5,22265.8,18602.4,18418,14571,30,36119,35046,31180,30511,2936,3747,4167,40,3695,0,3747,4167,40,2998,556,144141,175835,75078,160566,6,3348
4,4,26916.8,11101,9849.14,6773.15,4800.68,5920,3938,6,24420,23685,22306,21788,2012,954,1234,14,1087,0,954,1232,14,755,311,144141,175835,75078,160566,6,3348
4,4,55175.2,11939.5,37440.4,42519.9,37170.4,36224,30363,37,28958,27991,63162,61863,6930,5305,6394,230,5783,0,5305,6394,230,5308,1267,144141,175835,75078,160566,6,3348
4,4,49562.6,12825.2,56021.5,46649.5,35378.6,39660,28334,27,28466,27616,78574,77031,8096,6054,7112,96,6362,0,6054,7112,96,5154,1247,144141,175835,75078,160566,6,3348
4,4,77387.5,12646.6,63236.2,47607.1,39381.6,40958,32735,15,29948,28918,99625,97760,10916,5500,6945,184,6327,0,5500,6945,184,5788,1629,144141,175835,75078,160566,6,3348
4,4,68903,5670.34,65737.6,36426,29804.2,31610,24873,8,16325,15650,100998,99033,10790,4001,5722,41,5251,0,4001,5722,41,3628,1907,144141,175835,75078,160566,6,3348
4,4,67854.5,14542.2,87647.1,147150,79212.5,125961,59490,40,40379,39126,130157,127689,13547,18306,20467,555,18423,0,18976,21239,669,10023,2846,144141,175835,75078,160566,6,3348
4,4,67178.8,14768.8,58064.1,84797.2,73757.7,71501,59416,45,39224,38040,98740,96856,10308,11962,13868,269,12440,0,11962,13868,269,10683,2239,144141,175835,75078,160566,6,3348
