         k,      dist, cost_poly,  gen_poly,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_ki,    gen_ki,  cost_ki0,   gen_ki0,  cost_pre,   gen_pre,   edgecnt,    damcnt,       pts,     polys
         7,   67441.9,    139884,    276868,    845457,     50469,    768464,     53013,      9407,    201529,    234338,    852030,1.33317e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   53960.2,   70036.1,    159830,    321054,     21863,    297119,     22591,      3922,    152379,    194955,    628738,    984543,    474712,    413370,    188905,    374639,        15,      8385
         7,   31788.8,   42497.3,    104413,    256231,     12481,    238188,     13569,      3029,   79978.6,    117120,    350695,    625040,    474712,    413370,    188905,    374639,        15,      8385
         7,   37479.1,   36587.6,     93585,    283018,     17158,    263548,     18119,      3501,    130439,    171040,    522622,    813090,    474712,    413370,    188905,    374639,        15,      8385
         7,   52628.7,   65802.3,    156272,    457268,     28164,    420967,     28908,      4837,    235659,    273460,    794758,1.16369e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   45098.4,   47171.9,     98757,    267628,     18171,    247159,     18276,      2775,    127496,    174023,    563349,    883502,    474712,    413370,    188905,    374639,        15,      8385
         7,   34413.4,   63438.9,    136019,    213410,     13251,    198938,     14036,      2816,   88848.5,    126936,    412362,    666778,    474712,    413370,    188905,    374639,        15,      8385
         7,   50464.9,   67544.5,    158165,    424383,     25836,    394589,     27390,      5347,    231399,    259601,    766820,1.13165e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,     43105,   97792.3,    186857,    224446,     15802,    207306,     16131,      2575,    101137,    141308,    493733,    831292,    474712,    413370,    188905,    374639,        15,      8385
         7,   46461.2,   52195.3,    127691,    363571,     24318,    336034,     24958,      4081,    228347,    252991,    767795,1.08912e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   49134.2,   66464.4,    158427,    418737,     26743,    389143,     28024,      5110,    151131,    197953,    617419,    958010,    474712,    413370,    188905,    374639,        15,      8385
         7,   35376.2,     80274,    166823,    157248,     10106,    146321,     11026,      2465,   59625.2,     96700,    348090,    614475,    474712,    413370,    188905,    374639,        15,      8385
         7,   61180.8,    118361,    250724,    328961,     16280,    309031,     20549,      6643,    127973,    179765,    669641,1.10346e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,     51143,   90676.6,    187393,    473835,     27845,    436223,     29818,      5921,    254085,    258496,    822774,1.16321e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   44368.8,   96793.1,    186962,    342157,     17541,    319203,     20021,      4929,    140258,    167028,    574281,    896251,    474712,    413370,    188905,    374639,        15,      8385
         7,   43975.3,    110354,    222732,    225915,     13506,    209568,     15108,      3517,    123861,    151600,    579104,    857076,    474712,    413370,    188905,    374639,        15,      8385
         7,   40033.7,   53115.8,    105125,    364046,     22670,    329731,     22806,      3473,    177080,    187646,    610636,    871501,    474712,    413370,    188905,    374639,        15,      8385
         7,     40047,   98704.4,    168753,    148716,      8722,    138640,      9870,      2514,    137878,    158256,    534331,    784248,    474712,    413370,    188905,    374639,        15,      8385
         7,   31300.4,   53918.4,    120949,    201899,     12026,    188679,     12653,      2463,   75861.8,    109662,    343068,    594476,    474712,    413370,    188905,    374639,        15,      8385
         7,   60394.5,    133405,    249062,    646819,     36108,    592591,     39096,      8116,    196261,    213319,    766960,1.21179e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   69547.6,    309938,    436101,    995451,     52661,    906241,     57479,     11354,    202984,    226223,    866122,1.37931e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   36643.5,   29263.4,     76034,    183886,     11356,    171560,     12009,      2446,    116956,    162201,    515410,    787777,    474712,    413370,    188905,    374639,        15,      8385
         7,   40469.5,     41904,    102918,    378271,     23951,    349518,     24538,      3989,    184866,    207518,    614938,    935076,    474712,    413370,    188905,    374639,        15,      8385
         7,   37838.3,   43991.6,    101285,    345200,     18214,    318233,     19297,      3704,    149302,    177163,    519607,    828580,    474712,    413370,    188905,    374639,        15,      8385
         7,   55027.5,   85779.6,    172532,    397644,     22622,    370312,     25310,      5954,    260794,    278109,    791632,1.19136e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   50785.2,   76317.5,    128655,    183451,      9461,    168697,     10880,      2936,    168621,    174746,    595498,    948896,    474712,    413370,    188905,    374639,        15,      8385
         7,   37458.6,   75041.4,    149350,    228920,     12736,    213483,     14007,      3203,    110822,    143594,    472436,    737307,    474712,    413370,    188905,    374639,        15,      8385
         7,   44157.8,   81164.8,    170200,    274316,     17749,    254435,     18778,      3557,    144149,    170265,    558478,    860629,    474712,    413370,    188905,    374639,        15,      8385
         7,   64005.9,    206372,    308920,    608393,     39292,    547075,     39629,      5649,    204391,    224401,    761039,1.19596e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   36144.2,   43598.9,    103006,    182862,     12550,    169388,     12419,      1819,    138708,    160679,    474148,    795113,    474712,    413370,    188905,    374639,        15,      8385
         7,   62025.9,    111637,    228781,    493000,     31446,    454755,     33421,      6313,    155776,    216789,    724758,1.14552e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   51344.4,   64999.8,    130142,    330338,     22618,    301143,     22234,      2999,    161823,    188681,    636002,    966394,    474712,    413370,    188905,    374639,        15,      8385
         7,   51141.5,    135045,    234298,    276115,     17224,    253813,     17921,      3112,    155054,    176004,    592542,    907668,    474712,    413370,    188905,    374639,        15,      8385
         7,   45849.3,   81942.1,    164836,    272297,     15506,    254084,     17834,      4540,    133093,    181183,    586043,    877592,    474712,    413370,    188905,    374639,        15,      8385
         7,   42733.2,   43928.7,    110495,    383721,     24411,    356262,     24808,      3905,    206626,    233626,    705086,1.02374e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   33334.2,   43582.9,    100722,    231650,     12947,    216452,     14557,      3572,   90508.6,    129340,    400365,    669065,    474712,    413370,    188905,    374639,        15,      8385
         7,   44889.6,   54258.6,    124918,    283967,     18730,    262218,     19420,      3548,    131733,    174447,    551869,    854676,    474712,    413370,    188905,    374639,        15,      8385
         7,     48975,   99006.1,    214307,    420117,     20335,    392649,     24751,      7209,    141393,    184486,    632909,1.04107e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   53148.4,     76212,    146214,    320038,     22054,    292712,     21896,      3180,    158305,    188910,    616850,    965101,    474712,    413370,    188905,    374639,        15,      8385
         7,   40867.6,   79068.3,    166706,    378715,     22360,    350633,     23951,      4793,    134374,    167985,    538883,    833359,    474712,    413370,    188905,    374639,        15,      8385
         7,   56187.7,   97011.7,    215265,    612281,     38172,    562492,     40102,      7207,    233491,    274325,    839812,1.26069e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   38045.6,   63722.1,    144351,    267151,     15950,    249503,     17450,      3822,    117779,    157840,    485397,    774981,    474712,    413370,    188905,    374639,        15,      8385
         7,   36482.8,   42239.4,    103088,    190438,     12789,    176952,     12799,      1936,    124086,    164455,    509448,    808930,    474712,    413370,    188905,    374639,        15,      8385
         7,   59113.1,    148752,    274974,    314140,     21028,    287788,     21578,      3586,    182999,    203434,    673833,1.08833e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   54641.6,    140814,    257674,    525576,     29131,    482226,     31060,      5650,    137389,    179291,    664047,1.02579e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,     43508,    118992,    209757,    242194,     14535,    223145,     15555,      3179,   80268.4,    125503,    518785,    841954,    474712,    413370,    188905,    374639,        15,      8385
         7,   38352.2,   93847.7,    189462,    185070,     11221,    170551,     12014,      2512,   72366.2,     98960,    400192,    667273,    474712,    413370,    188905,    374639,        15,      8385
         7,   57333.4,    100335,    191509,    344482,     21184,    313486,     22227,      4064,    154683,    194288,    654345,1.04843e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,     34783,   34388.2,     86109,    210611,     12295,    195475,     13282,      2957,   94637.1,    143232,    473011,    729432,    474712,    413370,    188905,    374639,        15,      8385
         7,   52821.4,    111263,    244501,    674932,     34539,    620629,     37585,      7618,    171191,    197379,    722808,1.15547e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   39147.1,   84648.4,    173233,    218188,     15347,    202485,     15664,      2548,   85731.8,    129072,    468193,    745333,    474712,    413370,    188905,    374639,        15,      8385
         7,   52298.1,     66454,    154202,    425558,     25007,    394652,     27170,      5740,    270353,    273551,    828171,1.15796e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   48588.8,    143596,    238540,    355141,     19323,    325253,     21083,      4488,    168333,    167327,    554849,    891826,    474712,    413370,    188905,    374639,        15,      8385
         7,   56923.2,    124372,    257000,    699583,     41688,    642152,     43954,      7823,    230092,    252199,    826388,1.28665e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   55171.7,    127490,    244358,    470258,     27678,    433551,     29704,      5896,    154594,    194896,    650071,1.00165e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   44615.3,   55151.5,    121044,    410138,     27551,    375800,     27599,      3898,    207633,    239271,    748058,1.03669e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   62218.4,    136124,    255441,    749654,     44852,    688663,     47504,      8816,    188073,    227124,    831778,1.28313e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   54132.6,    146688,    269995,    421735,     24594,    388091,     27166,      6035,    141767,    179230,    609473,    984453,    474712,    413370,    188905,    374639,        15,      8385
         7,   49052.9,    140927,    218435,    288874,     19107,    263804,     19272,      2865,    122655,    162168,    576733,    981740,    474712,    413370,    188905,    374639,        15,      8385
         7,     38785,   87103.1,    182503,    243951,     14669,    226099,     15645,      3136,   55047.3,     92368,    387710,    688676,    474712,    413370,    188905,    374639,        15,      8385
         7,   58413.9,    160354,    309203,    265932,     17252,    247292,     18823,      4034,    130078,    182700,    649195, 1.079e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   56909.3,    113223,    225568,    653040,     39823,    600024,     41846,      7493,    281063,    275812,    854992,1.27728e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   43330.4,   83210.7,    157316,    411357,     22959,    376999,     24449,      4723,    128575,    174311,    580065,    874794,    474712,    413370,    188905,    374639,        15,      8385
         7,   54358.9,    155813,    277230,    342740,     22733,    314964,     24247,      4558,    135933,    183614,    697428,1.04527e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   60864.7,    124452,    230276,    280985,     13455,    262528,     17548,      6130,    149555,    191696,    668965,1.09398e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   37588.2,   40406.5,     97669,    257137,     17164,    238186,     17535,      2977,    130121,    172166,    556398,    817330,    474712,    413370,    188905,    374639,        15,      8385
         7,   58860.5,    157971,    265177,    565719,     29967,    516007,     32845,      6962,    216080,    212191,    685255,1.07462e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   44160.6,     60346,    125630,    361604,     21047,    332476,     21843,      3908,    157866,    178443,    518905,    870017,    474712,    413370,    188905,    374639,        15,      8385
         7,   53535.5,    105722,    204777,    490966,     27454,    455410,     29815,      6200,    182319,    207489,    673830,    987243,    474712,    413370,    188905,    374639,        15,      8385
         7,   55275.3,    155560,    289939,    821490,     45106,    761185,     47476,      8416,    196377,    215758,    810821,1.24016e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   34580.5,   45103.5,    102421,    271488,     16225,    253291,     16516,      2673,    105238,    144920,    481045,    725878,    474712,    413370,    188905,    374639,        15,      8385
         7,   54812.2,    143422,    266812,    731798,     43584,    676715,     45271,      7553,    203124,    223495,    766227,1.21734e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   30739.9,   43007.7,    103684,    189012,     11029,    176835,     11843,      2545,   75087.7,    107952,    339312,    584155,    474712,    413370,    188905,    374639,        15,      8385
         7,   42723.7,    106265,    202494,    214968,     14631,    198460,     15050,      2526,    129028,    156975,    542598,    815133,    474712,    413370,    188905,    374639,        15,      8385
         7,   55228.5,    124114,    264521,    402848,     23276,    375816,     26771,      6849,    137046,    185022,    630091,1.02411e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   69706.3,    229988,    377095,    883326,     48152,    808320,     52349,     10587,    211024,    248432,    867119,1.37494e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   32550.4,   44108.1,    102295,    204001,     12236,    190444,     12690,      2324,   82178.7,    126205,    412849,    658823,    474712,    413370,    188905,    374639,        15,      8385
         7,   30140.7,   53958.7,    113029,    195692,     11544,    181310,     11943,      2159,   72757.6,    103826,    362837,    576201,    474712,    413370,    188905,    374639,        15,      8385
         7,   58633.3,    143040,    290877,    461485,     25209,    431371,     29849,      8180,    151509,    197826,    736943,1.15519e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   49647.3,    102358,    214688,    318331,     17829,    296862,     20542,      5356,    138672,    178214,    627665,    960723,    474712,    413370,    188905,    374639,        15,      8385
         7,   35360.8,   85159.7,    172878,    179689,     10696,    167365,     12061,      2979,   80267.6,    119720,    421675,    660780,    474712,    413370,    188905,    374639,        15,      8385
         7,   43760.3,   78856.7,    157891,    264871,     12882,    246651,     15381,      4378,    151007,    181462,    586521,    898339,    474712,    413370,    188905,    374639,        15,      8385
         7,   44167.3,     87830,    196437,    282274,     17901,    262058,     18648,      3235,    127033,    152979,    442525,    844664,    474712,    413370,    188905,    374639,        15,      8385
         7,     37513,   45392.3,    103718,    198365,     14120,    183703,     13965,      1999,    137789,    174663,    544093,    839287,    474712,    413370,    188905,    374639,        15,      8385
         7,   41998.4,   48741.7,    114852,    342875,     20641,    317440,     21527,      3945,    180320,    214609,    643372,    954666,    474712,    413370,    188905,    374639,        15,      8385
         7,   35765.5,     62556,    126409,    243281,     14237,    227748,     14969,      2815,    107051,    148728,    448735,    741225,    474712,    413370,    188905,    374639,        15,      8385
         7,     67151,    237489,    441453,    682460,     41906,    630170,     45553,      8996,    137284,    192622,    752445, 1.242e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   30980.4,   57078.7,    130099,    143770,      8225,    134403,      9225,      2267,   71645.8,    110808,    362945,    597670,    474712,    413370,    188905,    374639,        15,      8385
         7,   41560.4,   43671.3,    108042,    220030,     15202,    204503,     15650,      2791,    118502,    167381,    532809,    825722,    474712,    413370,    188905,    374639,        15,      8385
         7,   55321.1,    152531,    291171,    429829,     27605,    394704,     28600,      4743,    133510,    180291,    606614,    973229,    474712,    413370,    188905,    374639,        15,      8385
         7,     33310,   44793.1,    105545,    176865,     11888,    163894,     11967,      1872,   87632.2,    129900,    412321,    658375,    474712,    413370,    188905,    374639,        15,      8385
         7,   68952.1,    165453,    308135,    569060,     32458,    525890,     36924,      8790,    176328,    209320,    799791,1.2857e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,     48289,   66563.7,    142588,    507665,     31556,    466525,     31258,      4343,    251428,    259918,    783857,1.10754e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   39763.5,   36575.9,     91820,    281550,     17329,    262933,     18480,      3647,    147331,    197886,    605529,    904828,    474712,    413370,    188905,    374639,        15,      8385
         7,   36626.4,   62095.6,    137974,    188310,     10871,    176113,     11987,      2802,   98018.5,    138737,    434677,    710510,    474712,    413370,    188905,    374639,        15,      8385
         7,   59688.3,    133456,    284115,    466440,     28393,    433617,     31014,      6446,    162052,    206895,    702369,1.10449e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   37160.7,   35014.5,     93876,    272305,     16937,    254302,     17870,      3447,    122001,    169797,    516440,    814698,    474712,    413370,    188905,    374639,        15,      8385
         7,   37318.6,   36998.7,     98690,    288952,     18854,    268756,     19379,      3297,    122804,    170804,    515907,    821951,    474712,    413370,    188905,    374639,        15,      8385
         7,   52585.1,   61586.2,    144082,    468180,     31934,    432635,     32759,      5300,    235140,    276166,    787581,1.15132e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   56070.3,    118713,    265970,    585373,     30623,    547552,     36159,      9678,    155632,    203236,    758222,1.21381e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   36499.4,   30372.3,     80469,    192947,     12241,    180125,     12895,      2566,    114789,    161321,    489010,    785840,    474712,    413370,    188905,    374639,        15,      8385
         7,   31833.9,   76759.8,    158247,    178378,     11881,    165912,     12499,      2343,   69200.5,    108005,    340759,    578069,    474712,    413370,    188905,    374639,        15,      8385
         7,   59178.2,    147012,    269959,    729611,     42660,    668948,     45301,      8278,    217364,    261464,    845388,1.33582e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   43796.2,   77672.6,    163662,    249559,     14484,    232572,     16560,      4162,    134014,    171835,    530088,    840593,    474712,    413370,    188905,    374639,        15,      8385
         7,   41463.9,   47590.3,    109456,    212460,     11638,    198062,     13087,      3264,    132410,    183979,    583207,    864055,    474712,    413370,    188905,    374639,        15,      8385
         7,   47899.1,   69288.4,    145209,    327963,     21529,    304346,     22452,      4117,    129719,    182061,    605545,    904241,    474712,    413370,    188905,    374639,        15,      8385
         7,   37021.5,   50290.4,    115213,    258837,     17118,    241095,     17566,      3056,    121366,    161020,    527757,    795695,    474712,    413370,    188905,    374639,        15,      8385
         7,   36901.5,   47085.9,    109611,    266341,     15616,    246766,     17242,      3945,    135971,    166487,    529582,    810450,    474712,    413370,    188905,    374639,        15,      8385
         7,   51868.8,    111350,    237367,    567880,     34469,    526086,     37258,      7397,    168447,    181146,    627673,    982863,    474712,    413370,    188905,    374639,        15,      8385
         7,   42852.1,   73447.8,    164107,    289067,     17254,    269681,     18923,      4148,    128329,    177008,    548536,    854410,    474712,    413370,    188905,    374639,        15,      8385
         7,   56405.3,    130202,    265612,    435425,     22716,    405924,     26919,      7504,    144094,    192056,    658161,1.07541e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   58374.5,    125748,    265203,    499411,     29604,    464632,     33243,      7709,    158796,    203550,    733672,1.17368e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   41810.9,   73920.5,    162539,    287927,     17482,    269121,     19022,      4070,    127060,    171295,    539671,    843844,    474712,    413370,    188905,    374639,        15,      8385
         7,   56847.3,    138029,    284629,    767228,     45962,    711437,     49075,      9252,    173053,    224227,    758812,1.23051e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   40073.8,   41800.9,    103268,    238628,     14714,    222160,     15750,      3317,    139850,    184937,    566087,    868604,    474712,    413370,    188905,    374639,        15,      8385
         7,   40512.6,   45072.8,    102247,    225546,     12914,    210296,     14077,      3203,    156179,    184525,    563469,    869392,    474712,    413370,    188905,    374639,        15,      8385
         7,   49729.3,   88651.3,    202251,    574932,     35954,    531354,     36946,      6000,    150628,    190739,    635557,1.01137e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   52484.2,    135702,    246350,    249113,     17507,    230450,     17812,      2849,    117711,    170448,    616437,1.00958e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   71192.2,    226223,    422045,    859450,     49812,    796680,     54249,     10682,    194221,    241934,    904394,1.42041e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   58471.4,    155781,    314736,    545975,     31421,    502119,     34164,      7012,    136516,    186062,    660651,1.05639e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   44669.4,   52657.8,    125105,    425177,     27528,    393427,     27609,      4148,    214749,    230018,    619476,1.02166e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   34816.2,   92843.8,    164220,    157638,      9210,    146487,     10405,      2633,   76290.9,    111837,    375083,    612091,    474712,    413370,    188905,    374639,        15,      8385
         7,   57868.1,    132873,    277584,    755945,     44333,    696410,     45626,      7217,    203219,    247865,    739136,1.34265e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   33844.9,   39013.9,     98821,    221092,     12708,    207056,     14127,      3318,   88437.7,    134434,    425636,    686854,    474712,    413370,    188905,    374639,        15,      8385
         7,   36095.3,   85119.4,    168593,    154412,      9995,    143756,     10891,      2449,   57949.4,     98635,    352337,    631835,    474712,    413370,    188905,    374639,        15,      8385
         7,   41803.8,   77206.4,    174154,    277978,     16626,    259116,     18224,      4008,    117667,    161009,    514706,    825358,    474712,    413370,    188905,    374639,        15,      8385
         7,   50490.7,    120947,    250496,    465018,     26901,    431152,     29334,      5866,    115356,    161621,    595816,    966424,    474712,    413370,    188905,    374639,        15,      8385
         7,     31998,   49320.2,    107794,    220121,     11852,    204867,     13029,      3027,   83581.5,    119344,    383345,    639159,    474712,    413370,    188905,    374639,        15,      8385
         7,   46177.1,   46734.4,    102308,    144526,      9145,    134577,     10208,      2483,    127916,    166301,    543511,    887152,    474712,    413370,    188905,    374639,        15,      8385
         7,   56593.1,    137451,    265861,    503312,     33363,    462800,     34842,      5993,    161933,    211629,    687334,1.07391e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   32665.6,   50464.1,    115700,    226942,     14363,    211593,     15049,      2876,   84481.8,    124396,    402416,    647414,    474712,    413370,    188905,    374639,        15,      8385
         7,   37835.6,   46911.7,    105885,    393424,     24302,    362933,     24781,      3934,    129302,    177280,    549933,    848201,    474712,    413370,    188905,    374639,        15,      8385
         7,   53385.9,   90355.2,    194194,    471887,     28769,    436850,     30891,      6209,    155132,    198206,    626503,1.00976e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   58946.8,    150595,    292973,    460011,     25800,    428059,     29878,      7708,    149521,    195176,    706729,1.13201e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   57068.8,    161168,    293576,    384706,     24974,    355562,     26854,      5201,    141779,    188449,    699488,1.09291e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   60817.2,    151671,    284194,    382232,     26434,    350137,     26942,      4243,    159621,    211246,    701873,1.13421e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   57636.3,   92737.7,    215335,    535363,     31669,    494905,     34216,      7006,    178544,    209707,    696051,1.09747e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   43450.1,     59340,    122055,    385793,     23686,    353779,     23376,      3069,    215326,    229210,    668257,1.01302e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   52938.1,    128639,    239610,    649040,     32405,    597129,     35654,      7585,    187925,    208125,    666093,1.07722e+06,    474712,    413370,    188905,    374639,        15,      8385
         7,   35012.8,   71750.4,    145641,    162109,      9251,    151750,     10617,      2835,   58923.9,    100855,    354104,    618817,    474712,    413370,    188905,    374639,        15,      8385
         7,   43494.9,   73210.1,    151209,    349507,     18782,    323855,     21112,      5029,    149190,    183666,    570073,    905659,    474712,    413370,    188905,    374639,        15,      8385
         7,   36343.7,   65856.8,    136513,    172506,     10372,    161265,     11567,      2801,   80445.2,    116754,    400215,    666395,    474712,    413370,    188905,    374639,        15,      8385
         7,   36284.9,   57490.1,    120386,    262799,     16446,    242857,     16951,      3045,    119404,    149583,    475414,    752444,    474712,    413370,    188905,    374639,        15,      8385
         7,   43019.8,    122743,    208733,    257871,     14308,    238623,     16276,      3954,    118415,    143727,    479566,    844904,    474712,    413370,    188905,    374639,        15,      8385
         7,   36696.2,   64719.6,    130148,    280170,     14931,    260141,     16095,      3368,    120761,    152706,    467533,    754163,    474712,    413370,    188905,    374639,        15,      8385
         7,   48339.5,    101646,    199534,    542067,     29061,    498048,     30730,      5700,    151250,    197622,    605425,    982336,    474712,    413370,    188905,    374639,        15,      8385
