k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
10,10,67108.4,28973,534679,283623,274809,227522,206191,91,66331,64413,425448,418634,41171,41991,51720,1552,47156,0,42032,51784,1560,41794,10953,370618,401952,169618,367308,10,7532
10,10,70061.1,23670.8,516844,265151,235557,218771,181622,91,58983,57257,437772,430834,42409,36860,47578,1283,43469,0,36859,47564,1283,38240,11759,370618,401952,169618,367308,10,7532
10,10,103963,130782,463550,959097,869120,804494,694005,108,235291,229402,441203,435068,41497,99479,127185,4133,117257,0,99479,127181,4133,106300,30053,370618,401952,169618,367308,10,7532
10,10,63429.6,19355.7,416396,202218,203503,164037,152092,71,49837,48304,370789,364673,37111,34312,41319,1297,37521,0,34312,41316,1297,32635,8023,370618,401952,169618,367308,10,7532
10,10,78236.3,22574.6,301063,388511,292670,338275,244365,11,56825,55209,306492,301921,31468,30810,45005,1020,41526,0,31097,45352,1082,35421,15145,370618,401952,169618,367308,10,7532
10,10,72184.1,46640.1,406455,478102,427015,392762,331682,57,96622,93802,370412,364424,37640,54711,68745,2035,62874,0,54714,68751,2037,56942,15529,370618,401952,169618,367308,10,7532
10,10,65318.5,21285.8,451315,231583,204299,190820,153352,71,54477,52855,381539,375317,38005,37254,44722,1404,40639,0,37254,44719,1404,35644,8553,370618,401952,169618,367308,10,7532
10,10,81912.8,48565.7,554450,412346,384665,340313,295433,88,96775,94157,453364,446463,43044,52707,68073,2003,62453,0,52862,68292,2059,54630,16864,370618,401952,169618,367308,10,7532
10,10,57313.9,17197,178428,270860,220436,233484,179988,25,48140,46654,223566,219785,22904,30563,39251,850,35757,0,30563,39251,850,28295,9582,370618,401952,169618,367308,10,7532
10,10,96214.1,74271.3,577842,514088,514955,426186,400627,107,130655,127154,483910,477008,45356,62006,83171,2438,76942,0,62006,83171,2438,69389,22753,370618,401952,169618,367308,10,7532
10,10,58920.2,23132.6,329748,279774,241945,231645,188002,56,58994,57229,320352,315045,32634,36337,45283,1279,41309,0,36337,45283,1279,36677,9974,370618,401952,169618,367308,10,7532
10,10,52764.7,22495.9,309597,244282,226737,204651,177707,53,47800,46359,291049,286072,29680,31393,38337,979,34877,0,31393,38337,979,30383,7859,370618,401952,169618,367308,10,7532
10,10,66550.5,25447.2,367968,247725,228324,200045,167117,78,55557,53884,342992,337413,34622,40555,47927,1445,43455,0,40555,47927,1445,37243,8539,370618,401952,169618,367308,10,7532
10,10,87584.2,57867.2,552723,475995,405844,376232,302366,84,105325,102324,452042,445311,43212,60500,75350,2309,68985,0,60540,75410,2311,62459,16504,370618,401952,169618,367308,10,7532
10,10,98192.7,68587.1,540907,466412,447803,380753,341767,109,117049,113664,463534,456901,43821,64970,81620,2746,75000,0,64968,81598,2747,68704,18374,370618,401952,169618,367308,10,7532
10,10,102174,124958,455849,936454,877222,786881,702263,100,236212,230380,435567,429470,41142,98729,125598,4065,115761,0,98729,125594,4065,105059,29185,370618,401952,169618,367308,10,7532
10,10,72152.3,24730.2,353534,276617,237455,228824,179723,105,62687,60849,348782,343201,34933,41502,51722,1410,47089,0,41502,51722,1410,40047,11424,370618,401952,169618,367308,10,7532
10,10,94856.1,93475.5,459919,793586,717987,669953,577578,53,174848,170136,438565,432196,42741,88256,114923,2999,105771,0,88256,114921,2999,96392,28909,370618,401952,169618,367308,10,7532
10,10,52139.3,19570.9,297161,243629,211383,203754,167105,50,45973,44567,284199,279355,28879,30338,37021,922,33604,0,30338,37021,922,29053,7572,370618,401952,169618,367308,10,7532
10,10,58118.9,18638.1,462127,224384,179453,189011,141851,74,40916,39638,382674,376298,38427,28269,35868,975,32618,0,28264,35835,976,28289,8425,370618,401952,169618,367308,10,7532
10,10,75272.5,31304.1,378624,282646,260004,230532,198218,106,65826,63855,359886,354228,35461,42509,53226,1464,48532,0,42537,53283,1465,41893,11958,370618,401952,169618,367308,10,7532
10,10,110391,77309.1,558943,566609,529673,467750,411419,136,157098,152766,489090,482488,45342,74373,92892,3247,85478,0,74373,92883,3247,78459,20439,370618,401952,169618,367308,10,7532
10,10,85951.1,42385,475431,337742,325167,274519,241796,94,84995,82750,441934,435337,42119,53752,66198,2010,60506,0,53754,66192,2011,54944,13840,370618,401952,169618,367308,10,7532
10,10,93955.3,61306.9,515768,482537,476409,388350,363539,84,120728,117280,464504,457795,44065,68382,86305,2656,79245,0,68410,86347,2657,72886,19751,370618,401952,169618,367308,10,7532
10,10,115568,156715,617446,1.17598e+06,916552,990054,706541,156,287532,279848,524614,517639,48535,116986,153364,4550,142059,0,120788,157400,5366,118742,39650,370618,401952,169618,367308,10,7532
10,10,80005.8,52905.6,366617,432590,386919,360836,303294,79,108149,105218,376539,370790,37734,54630,70306,2178,64553,0,54630,70306,2178,58520,17080,370618,401952,169618,367308,10,7532
10,10,73038.3,37209.7,352688,336442,288656,275493,227653,73,81854,79543,349683,344259,35248,41147,54069,1747,49603,0,41147,54069,1747,44064,14023,370618,401952,169618,367308,10,7532
10,10,70106.4,28357.8,231162,332582,298205,279506,236351,76,62476,60582,259762,255531,26479,42160,53277,1441,48583,0,42160,53277,1441,42560,12292,370618,401952,169618,367308,10,7532
10,10,83305.4,64857,455812,607800,579465,513150,469311,22,127191,123534,413144,406771,40667,69379,88433,2225,80933,0,69379,88431,2225,73193,20931,370618,401952,169618,367308,10,7532
10,10,96534.5,78383.9,628064,571669,513554,476060,404208,103,129142,125744,485753,478867,45561,61006,81812,2373,75655,0,61006,81812,2373,68657,22354,370618,401952,169618,367308,10,7532
10,10,65731.5,22427.5,541887,282784,236969,236418,185072,86,52871,51281,427171,420293,41287,33960,43047,1123,39200,0,33975,43065,1131,33860,10092,370618,401952,169618,367308,10,7532
10,10,68726.7,29449.1,458831,256285,234937,204956,176016,83,58415,56689,387005,380720,38359,40172,48133,1452,43743,0,40172,48132,1452,38560,9111,370618,401952,169618,367308,10,7532
10,10,91013.1,53354.8,553113,407458,377778,330566,286600,110,95200,92574,449628,443026,42220,56060,69910,2163,63982,0,56060,69907,2163,58367,15351,370618,401952,169618,367308,10,7532
10,10,67873,27348,245855,333123,307204,277373,245642,73,58240,56489,254920,250727,26102,40546,51085,1344,46535,0,40546,51085,1344,40184,11655,370618,401952,169618,367308,10,7532
10,10,97917.2,83708.8,561518,820816,733220,699440,593887,82,166276,161908,471117,464419,45096,84870,109889,2936,101106,0,84870,109887,2936,91787,27169,370618,401952,169618,367308,10,7532
10,10,87626.3,66301.1,396054,528510,491595,441432,389354,83,135542,132033,388116,382461,38227,59627,76883,2643,70637,0,59627,76879,2643,64255,18722,370618,401952,169618,367308,10,7532
10,10,84128.3,45078.1,541441,423650,360680,345222,274200,75,100723,97877,444641,437928,42528,58733,72747,2232,66601,0,58732,72768,2231,60227,15598,370618,401952,169618,367308,10,7532
10,10,85931.1,53688.7,392716,479643,457160,403135,364968,75,119984,116772,377100,371592,37216,53319,70455,2366,64817,0,56460,74959,2527,62651,19946,370618,401952,169618,367308,10,7532
