k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
4,4,38010.4,19976.8,79291.7,87823.3,69730.1,80075,61158,27,52620,50869,114073,111672,11522,7378,8303,243,7406,0,7378,8303,243,5735,1184,315542,334360,139510,305951,10,6133
4,4,50349.6,62808,78434.4,246166,172889,222274,147856,50,130846,127330,122264,120054,12745,19765,21895,652,19727,0,19765,21895,652,13765,2706,315542,334360,139510,305951,10,6133
4,4,61268,47000.1,115469,121790,97456.4,110342,85059,17,104431,101379,165318,162346,17538,10705,11869,206,10635,0,10692,11856,204,8357,1540,315542,334360,139510,305951,10,6133
4,4,37592.9,27689.8,85790.7,115175,75540.9,105403,65982,37,69563,67477,119898,117526,12292,9634,10994,231,9821,0,9646,10977,237,6326,1661,315542,334360,139510,305951,10,6133
4,4,28693.8,96462.6,28418.7,89476.3,47210.1,82713,40847,34,179335,174752,50045,48955,4863,6286,7299,133,6572,0,6283,7299,133,3599,1203,315542,334360,139510,305951,10,6133
4,4,19350.5,29012.2,12289.5,20214.4,14422.4,18689,12957,7,72517,70304,25099,24485,2278,1403,1795,26,1588,0,1403,1795,26,1115,456,315542,334360,139510,305951,10,6133
4,4,36341.9,32584.9,39061.9,69635.7,42840.9,64105,37735,20,78082,75835,72355,70812,7232,4862,6213,85,5646,0,4852,6197,83,3532,1491,315542,334360,139510,305951,10,6133
4,4,37686.4,122456,34977.1,126232,72018.5,115710,61788,50,233120,227534,62119,60866,6289,10230,11080,292,9866,0,10212,11059,290,5047,1154,315542,334360,139510,305951,10,6133
4,4,18008.7,58238.5,9733.36,13494.4,10134.8,12411,8977,19,125201,121751,18760,18363,1632,1166,1376,9,1208,0,1166,1375,9,901,248,315542,334360,139510,305951,10,6133
4,4,50267,22333.5,131886,58709.4,39316.1,53711,34495,13,59531,57588,176762,173500,18148,4966,5749,67,5093,0,4966,5747,67,3395,990,315542,334360,139510,305951,10,6133
4,4,67122.3,65560,103502,219650,175480,198376,151821,25,140719,136834,152709,150071,16043,18424,20484,387,18594,0,18424,20484,387,14232,2606,315542,334360,139510,305951,10,6133
4,4,50177.5,42729.7,69639.9,127599,64638,118019,55932,12,102093,99093,114404,112196,11751,8700,9941,166,8920,0,8667,9908,166,4760,1536,315542,334360,139510,305951,10,6133
4,4,32697.1,52534.9,50976.7,60680.7,41644.5,55638,36669,23,106983,104100,88232,86378,8668,5118,5773,111,5159,0,5116,5764,111,3466,817,315542,334360,139510,305951,10,6133
4,4,47707.2,33001.6,96576.8,122271,103496,110869,91291,4,78222,76034,134353,131861,13690,10274,11771,289,10605,0,10274,11771,289,8736,1805,315542,334360,139510,305951,10,6133
4,4,45073.4,25960.2,128278,61556.6,43548.9,56122,38020,20,65485,63413,172003,168735,17602,5349,5901,56,5271,0,5349,5901,56,3610,737,315542,334360,139510,305951,10,6133
4,4,46946.4,23625.6,133350,217254,148702,196693,127873,49,65379,63288,182370,178806,18209,18430,19915,555,17820,0,18430,19914,555,11623,2099,315542,334360,139510,305951,10,6133
4,4,41681.5,17614,112006,177019,117658,161518,101711,43,48752,47122,151804,148756,15273,14544,16142,385,14443,0,14544,16142,385,8986,2109,315542,334360,139510,305951,10,6133
4,4,21797.7,49109.4,16536.9,21924.2,22587.2,20225,20475,20,107838,104897,31228,30553,2724,1718,2126,38,1901,0,1718,2126,38,1559,452,315542,334360,139510,305951,10,6133
4,4,50504.6,32034.7,152429,208625,116457,190405,98247,44,75795,73501,195848,192069,19727,17251,19228,466,17271,0,17251,19228,466,9013,2493,315542,334360,139510,305951,10,6133
4,4,39841.8,63702.5,57748.3,25828.1,18465.6,23667,16344,7,141506,137702,82638,80977,8448,2089,2566,10,2258,0,2172,2675,10,1610,577,315542,334360,139510,305951,10,6133
4,4,37161.6,111309,33375.4,110542,65129.9,101554,56540,42,221525,215891,59537,58320,5926,8373,10069,220,9063,0,8373,10068,220,5214,1973,315542,334360,139510,305951,10,6133
4,4,61302.4,58423.2,143937,172240,126460,154815,107800,72,133146,129521,197470,194038,20910,15691,17004,483,15257,0,15724,17033,484,11193,1756,315542,334360,139510,305951,10,6133
4,4,38195.7,22495.6,80421,154324,85191.9,141410,73163,48,61771,59816,126555,123909,12232,11914,13642,404,12322,0,11914,13642,404,6212,2109,315542,334360,139510,305951,10,6133
4,4,57691.9,70390.5,125133,166250,127509,148686,108845,59,137807,134029,172695,169603,18178,16003,17138,521,15391,0,15948,17087,524,11440,1610,315542,334360,139510,305951,10,6133
4,4,12340.3,33925.6,3608.23,8276.22,5552.32,7675,4954,17,81892,79448,9479,9210,666,690,791,2,699,0,690,791,2,451,132,315542,334360,139510,305951,10,6133
4,4,36358.8,32935.8,61475.5,113377,89006,102217,76073,51,68983,66850,102687,100678,10418,9551,10387,219,9233,0,9551,10387,219,6618,1136,315542,334360,139510,305951,10,6133
4,4,64947.4,55947.2,108094,170414,112431,154671,96042,39,110878,108106,156214,153630,16658,14984,16316,434,14582,0,14984,16316,434,9518,1707,315542,334360,139510,305951,10,6133
4,4,39981.4,32525.7,84891.2,41918.5,30191.3,38473,26600,9,78297,76004,130955,128359,12956,3697,4172,49,3699,0,3697,4172,49,2589,608,315542,334360,139510,305951,10,6133
4,4,34075.4,63781.6,42583,41929.9,20862.6,39018,18465,7,139740,136057,72355,70828,7142,2495,3201,19,2838,0,2495,3201,19,1738,799,315542,334360,139510,305951,10,6133
4,4,41069.1,91968.5,48195.6,70881.5,47702.2,64765,41712,23,180981,176217,74836,73328,7715,5538,6578,103,5935,0,5538,6578,103,4002,1234,315542,334360,139510,305951,10,6133
4,4,49219.7,60978.2,73374.8,209899,160108,191031,138974,27,119550,116321,114031,111929,11780,17086,19118,552,17225,0,17086,19118,552,12724,2516,315542,334360,139510,305951,10,6133
4,4,44095.1,43519.4,91557.2,87086.9,74116,77759,63651,38,102111,99109,116426,114167,12108,8686,9043,242,8064,0,8656,9014,241,5728,625,315542,334360,139510,305951,10,6133
4,4,61418.2,27473,141510,90672.7,69193.6,81382,60005,34,60667,58893,173668,170609,17725,8123,8711,156,7684,0,8123,8711,156,6151,832,315542,334360,139510,305951,10,6133
4,4,24219,33347.2,24296.8,28443.5,26414.7,26272,23908,18,76040,73829,45254,44253,4244,2151,2691,47,2432,0,2151,2691,47,1899,614,315542,334360,139510,305951,10,6133
4,4,41701.4,37453.5,70285.5,149935,118805,136245,103556,50,86172,83728,111527,109385,11399,13298,14198,449,12706,0,13298,14195,449,9574,1304,315542,334360,139510,305951,10,6133
4,4,58078.6,22357.2,127827,62242.7,46474.8,56611,40704,12,54958,53326,184031,180764,18609,5046,5587,48,4886,0,5046,5587,48,3718,703,315542,334360,139510,305951,10,6133
4,4,39510.7,111108,36098.7,124282,73133.5,114234,63397,43,223273,217517,64199,62893,6431,8825,10535,238,9516,0,8825,10535,238,5791,2000,315542,334360,139510,305951,10,6133
4,4,39254.9,38191.7,57834.7,92028.7,56469,84689,49281,20,89002,86402,97090,95198,10052,6021,7313,123,6628,0,6021,7310,123,4209,1480,315542,334360,139510,305951,10,6133
4,4,63761.7,51355.8,111535,187338,123612,170132,104719,35,107454,104663,151299,148747,16201,15343,16862,441,15106,0,15343,16862,441,9882,1924,315542,334360,139510,305951,10,6133
4,4,24725.1,35210.8,26682.5,28951.6,19214.3,26895,17092,13,73573,71417,46870,45838,4353,1855,2444,25,2201,0,1855,2444,25,1559,652,315542,334360,139510,305951,10,6133
4,4,54309.4,49799.6,156489,183528,143778,165511,122963,75,105716,102816,190481,187011,19663,17282,18113,495,16174,0,17293,18123,498,12365,1320,315542,334360,139510,305951,10,6133
4,4,68380.3,63214.9,161381,180346,141609,163498,122251,24,132099,128404,206959,203447,21810,14779,16899,348,15289,0,14779,16899,348,11233,2562,315542,334360,139510,305951,10,6133
4,4,30430.7,18731.8,38573.1,57914.8,47196.2,53430,42008,9,48148,46547,66677,65171,6583,4064,4666,96,4138,0,4064,4666,96,3532,750,315542,334360,139510,305951,10,6133
4,4,38227.3,33967.5,39925.3,66549.7,43304.3,61264,38249,30,81503,79136,72158,70610,7278,4712,5844,97,5285,0,4712,5835,97,3657,1273,315542,334360,139510,305951,10,6133
4,4,38278,23443.4,90609.9,54550.6,38086.6,50101,33642,16,60617,58695,125440,122951,12412,4300,5221,66,4643,0,4300,5221,66,3049,1094,315542,334360,139510,305951,10,6133
4,4,32499,83244.3,38573.8,82749.3,54668.5,75871,47588,19,167736,163572,66720,65327,6649,6851,7799,195,7017,0,6851,7799,195,4296,1140,315542,334360,139510,305951,10,6133
4,4,36874.1,15393.2,75362.8,81155.1,70228.3,74855,63192,47,42491,41067,113197,110858,11131,5997,7225,141,6482,0,5997,7225,141,5567,1443,315542,334360,139510,305951,10,6133
4,4,63639,49414.7,116881,117455,89474.2,106175,78182,14,107683,104641,168987,166001,17867,9801,10686,199,9538,0,9788,10673,197,7420,1211,315542,334360,139510,305951,10,6133
4,4,50582.7,59563.7,79778.3,177747,121351,162225,106051,44,129016,125409,121830,119604,12548,13266,15652,379,14137,0,13266,15652,379,9035,2786,315542,334360,139510,305951,10,6133
4,4,37046.7,91038.8,38891.2,83677,54803.8,76823,47976,29,184582,179826,67293,65919,6474,6562,7698,173,6919,0,6562,7691,173,4127,1339,315542,334360,139510,305951,10,6133
4,4,52422.2,35913.1,125911,185625,148997,167711,129515,43,81531,79146,178344,174912,18263,16921,18249,437,16350,0,16921,18249,437,12895,1834,315542,334360,139510,305951,10,6133
4,4,44210.4,71552.4,71981.2,131749,109653,120116,96053,53,145696,141860,111257,109080,11141,12525,13215,353,11793,0,12525,13215,353,9438,1054,315542,334360,139510,305951,10,6133
4,4,33749.1,105744,34010.7,97688.5,57691.7,89646,50057,35,201595,196641,59644,58383,5922,8027,9222,201,8295,0,8027,9222,201,4620,1433,315542,334360,139510,305951,10,6133
4,4,36439.5,25607.8,72058.8,88548.3,49458.7,81530,42887,25,67196,65145,115427,113098,11265,6921,7893,126,7040,0,6921,7893,126,4040,1210,315542,334360,139510,305951,10,6133
4,4,18668,30041.2,10667.3,17346.7,13296.2,16044,11971,17,72566,70385,24573,23985,2021,1334,1642,19,1470,0,1334,1642,19,1085,359,315542,334360,139510,305951,10,6133
4,4,75539,66160.7,144132,266617,182276,240851,154757,12,139723,135954,202519,199189,20138,22703,24965,608,22480,0,22705,24962,608,15006,2891,315542,334360,139510,305951,10,6133
4,4,65125.2,59798.9,116994,153338,118204,138968,103249,13,129719,126136,157065,154333,16752,12013,14129,146,12759,0,12013,14129,146,9596,2482,315542,334360,139510,305951,10,6133
4,4,37870.6,22500.1,81563.8,159743,83099.2,146209,71073,52,63143,61137,123460,120866,11826,12177,13858,422,12521,0,12177,13858,422,6347,2071,315542,334360,139510,305951,10,6133
