         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,     46460,         1,         1,        40,         0,         0,    666520,    957342,    135056,    175676,    4115.3,      8667,   3218.13,      8667,   38550.1,      8669,     29012,      7481,       940,         0,   38122.6,      8669,     29040,      7481,       940,   246.429,       279,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   32921.1,         1,         1,         6,         0,         0,    222056,    444765,   28211.8,     51515,   357.231,      1278,   329.787,      1278,   5037.19,      1282,      3918,      1061,       165,         0,   4936.13,      1282,      3891,      1061,       165,   117.153,       158,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   36064.4,         1,         1,        25,         0,         0,    476655,    770116,    111066,    157237,   1007.91,      3268,   940.761,      3268,   13644.4,      3270,     10512,      2757,       384,         0,   13972.9,      3270,     10988,      2757,       384,   184.082,       224,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   72126.8,         1,         1,        84,         0,         0,    863212,1.38029e+06,    178152,    231203,   12115.2,     24296,     10254,     24296,    107846,     24296,     82586,     21169,      2496,         0,    110785,     24296,     83997,     21169,      2496,     444.5,       509,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   76021.5,         1,         1,        84,         0,         0,    948413,1.5124e+06,    184808,    243988,   16708.5,     28931,   13110.5,     28931,    128831,     28931,     98359,     25299,      2904,         0,    128528,     28931,     98895,     25299,      2904,   450.236,       533,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   66442.3,         2,         2,        28,         0,         0,    868450,1.33111e+06,    201899,    252562,   12471.2,     27698,   11509.3,     27698,    113325,     25481,     85320,     21967,      2850,         0,    113718,     25481,     85787,     21967,      2850,   352.439,       393,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   25631.9,         1,         1,        31,         0,         0,    218994,    418130,   39056.2,     70322,   744.571,      2585,   691.657,      2585,   10537.7,      2585,      8417,      2185,       322,         0,   10628.6,      2585,      8592,      2185,       322,   140.855,       192,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,     35362,         1,         1,        17,         0,         0,    303415,    597580,   43490.8,     72736,   1241.73,      3833,   1201.96,      3833,   15943.3,      3833,     12766,      3276,       433,         0,   15875.1,      3833,     12557,      3276,       433,   188.026,       217,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   16602.9,         1,         1,        21,         0,         0,   87883.4,    196985,   12019.1,     25455,   179.594,       739,    160.01,       739,   2997.36,       741,      2405,       615,        90,         0,    2808.6,       741,      2286,       615,        90,    87.421,       121,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   21818.7,         1,         1,        28,         0,         0,   98570.8,    241631,   12789.6,     26885,   749.145,      2303,   595.913,      2303,   9536.41,      2305,      7745,      1948,       269,         0,   9117.76,      2305,      7421,      1948,       269,   123.486,       148,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   27441.9,         1,         1,        36,         0,         0,    198976,    384821,   29119.2,     54155,   633.362,      2370,   601.667,      2370,   10429.7,      2372,      8330,      2001,       283,         0,   9697.39,      2372,      7711,      2001,       283,   129.899,       184,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   33962.3,         1,         1,        48,         0,         0,    296048,    566450,   48595.5,     86735,   2038.54,      5936,   1947.52,      5936,   25542.3,      5939,     19953,      5195,       572,         0,   25689.8,      5939,     20208,      5195,       572,   184.388,       244,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,     11432,         1,         1,        15,         0,         0,   35526.5,     94635,   4223.51,     11151,    83.424,       367,    69.972,       367,   1514.75,       369,      1224,       298,        52,         0,   1416.02,       369,      1148,       298,        52,    48.534,        72,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   31876.9,         1,         1,        45,         0,         0,    295672,    546317,   60905.9,     95006,   1780.75,      5184,   1668.22,      5184,   22555.4,      5184,     17451,      4483,       551,         0,   21747.4,      5184,     17294,      4483,       551,   171.478,       223,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   15771.2,         1,         1,        15,         0,         0,   80302.3,    179812,   10795.4,     22888,   137.192,       574,    119.78,       574,   2263.79,       578,      1821,       490,        58,         0,   2331.59,       578,      1880,       490,        58,    64.119,        92,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   38903.7,         1,         1,        18,         0,         0,    536162,    828936,    134885,    178050,    1349.3,      3813,   1241.34,      3813,   15967.9,      3813,     12710,      3237,       434,         0,   19798.2,      3813,     16155,      3237,       434,    207.06,       224,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,   32518.1,         1,         1,        21,         0,         0,    390023,    652427,   84526.9,    126202,   766.921,      2676,   721.482,      2676,   11022.6,      2678,      8581,      2254,       319,         0,     10993,      2678,      8692,      2254,       319,   152.751,       194,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
         1,     15665,         1,         1,        20,         0,         0,   78707.9,    178531,   10161.5,     22835,   141.913,       597,   127.001,       597,    2401.3,       599,      1938,       500,        68,         0,   2453.73,       599,      1994,       500,        68,    84.642,       121,    414302,    422665,    188905,    384204,    134320,         0,         0,         3,      8385
