K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
1,3725.38,90.481,532.709,493,5,10,265,183,0,512,7,49,31,0,94,0,0.00323508
1,25234.3,7784.29,7404.94,6828,11,431,15284,13683,1278,52656,41,689,512,8,1627,0,0.00323508
1,29579.4,7294.87,9338.2,8589,16,409,16100,14456,1389,56501,31,849,632,10,2061,0,0.00323508
1,17427.3,3611.04,6113.67,5659,18,228,8063,6891,517,25437,21,536,384,9,1351,0,0.00323508
1,23862.1,7324.19,8551.88,7962,22,362,12575,11137,1104,45826,38,661,473,11,1576,0,0.00323508
1,13664,1983.99,1556.64,1444,12,160,4798,3980,285,13986,12,155,97,1,263,0,0.00323508
1,11967.2,1412.75,2570.61,2437,9,95,3738,3094,195,10716,10,159,108,0,308,0,0.00323508
1,9840,1432.53,766.351,728,5,87,2232,1743,83,5735,6,52,27,0,74,0,0.00323508
1,13941.7,1428.1,2550.79,2398,12,91,2620,2217,168,9627,11,171,108,0,340,0,0.00323508
1,2092.72,35.758,257.296,242,7,8,95,55,0,147,5,23,10,0,16,0,0.00323508
1,15404,2845.75,3284.75,3057,6,197,5983,5011,376,17582,18,286,187,0,592,0,0.00323508
1,12237.7,1426.55,2319.83,2140,9,122,3905,3216,191,11202,16,212,136,0,476,0,0.00323508
1,9178.88,746.293,863.994,799,6,71,1962,1536,61,5246,10,85,52,0,188,0,0.00323508
1,16425.1,2790.34,2697.77,2498,11,215,6929,5801,433,20999,14,259,172,0,498,0,0.00323508
1,22840.1,4794.47,412.235,376,3,286,10518,9315,868,34962,5,67,30,0,102,0,0.00323508
1,10561.7,598.173,383.872,351,4,62,1789,1445,80,4887,5,44,25,0,83,0,0.00323508
1,26551.5,6932.86,4977.86,4599,13,338,14602,13315,1230,58583,26,456,325,2,1051,0,0.00323508
1,8674.35,495.281,508.975,474,7,61,1592,1235,65,3894,9,46,22,0,49,0,0.00323508
1,14837.5,2268.6,6473.27,6054,14,180,5849,4941,367,16889,19,530,374,2,1195,0,0.00323508
1,9724.64,728.353,1108.21,1032,4,92,2362,1909,80,6343,9,106,58,0,168,0,0.00323508
1,6884.68,351.414,507.734,474,6,35,866,634,25,1957,6,47,24,0,75,0,0.00323508
1,15516.2,2490.48,1440.54,1334,8,200,6033,5055,376,19111,13,138,83,0,253,0,0.00323508
1,14172.3,1314.08,1765.11,1636,13,113,3525,2950,216,11233,14,172,103,0,290,0,0.00323508
1,36961.3,10631,16949.6,15602,4,486,21635,19828,2125,90056,58,1501,1084,25,3497,0,0.00323508
1,11676.1,1461.51,1779.15,1668,12,96,3494,2855,155,10022,9,144,92,0,268,0,0.00323508
