k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
6,6,67175.1,13968.3,269823,122847,89093.4,96410,60273,57,34241,33203,275230,270470,27877,25363,30022,1003,27241,0,25363,30022,1003,19578,5417,276288,326066,139510,298052,6,6133
6,6,96633.2,31931.2,383544,202656,177744,151265,116850,88,65334,63493,374550,368842,37327,43668,48933,1711,44539,0,43668,48933,1711,37302,6452,276288,326066,139510,298052,6,6133
6,6,87693.8,23241.9,290296,148939,122640,113491,83077,63,45076,43807,312842,307962,30578,31582,34328,870,30889,0,31751,34558,899,24875,3630,276288,326066,139510,298052,6,6133
6,6,60065.3,5388.51,138141,53545.1,51675.8,40137,34673,36,15412,14918,179936,176750,18770,13887,15414,360,13769,0,13887,15414,360,11838,1962,276288,326066,139510,298052,6,6133
6,6,66101.5,16679.5,328613,152879,122697,117577,84719,78,40366,39155,327627,322027,32823,32235,37277,1279,33861,0,32235,37277,1279,25309,6001,276288,326066,139510,298052,6,6133
6,6,102578,51648.2,374020,322104,299133,239788,203011,114,105802,102987,382491,376851,36673,67288,76524,2583,69854,0,67288,76524,2583,60790,10967,276288,326066,139510,298052,6,6133
6,6,83396.1,40575.7,363025,341846,274881,268531,195680,89,91879,89354,357868,352115,35311,61465,71743,2739,65727,0,61465,71743,2739,53233,11917,276288,326066,139510,298052,6,6133
6,6,110850,57529.7,375809,366700,342610,278141,239986,121,119991,116713,391963,386267,37423,72808,84121,2948,76937,0,72808,84121,2948,67825,13271,276288,326066,139510,298052,6,6133
6,6,86552.7,12436.9,226451,115512,99646.5,90680,71741,16,33480,32515,281828,277487,27919,23456,28119,555,25409,0,23456,28119,555,20840,5320,276288,326066,139510,298052,6,6133
6,6,104138,55128.2,389286,319197,287033,235900,192875,114,108080,105219,387024,381410,37322,66750,75390,2538,68977,0,66750,75390,2538,59418,10300,276288,326066,139510,298052,6,6133
