         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys
         1,   36458.9,         2,         2,         7,         0,         0,    477657,    702097,    100042,    136691,   2500.93,      6063,   1930.31,      6063,   7245.65,       647,      6706,       506,       104,         0,   7142.88,       647,      6653,       506,       104,   151.032,       174,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   22623.6,         1,         1,        33,         0,         0,   95348.2,    217015,   10588.2,     21576,   456.985,      1746,   427.925,      1746,   21517.7,      1750,     20048,      1480,       188,         0,   21303.2,      1750,     19854,      1480,       188,   103.779,       149,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,     25321,         1,         1,        38,         0,         0,    214876,    405098,   36087.5,     61598,   775.875,      2754,   746.408,      2754,   33618.1,      2756,     31491,      2338,       322,         0,   33571.9,      2756,     31590,      2338,       322,   122.167,       176,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   1807.45,         1,         1,         4,         0,         0,   1281.61,      2779,    44.342,       148,     7.652,        33,     3.884,        33,   349.114,        35,       327,        24,         5,         0,    338.88,        35,       319,        24,         5,    11.743,        24,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,     20437,         1,         1,        14,         0,         0,    118405,    245260,   13527.5,     27951,   231.892,       883,   210.964,       883,   10923.6,       885,     10227,       755,        99,         0,   10793.6,       885,     10112,       755,        99,    96.417,       117,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   56092.8,         1,         1,        11,         0,         0,    525669,    944249,   79744.7,    125484,   1183.82,      3784,    1204.3,      3784,   47606.8,      3786,     44013,      3245,       427,         0,   46824.4,      3786,     43566,      3245,       427,   229.986,       270,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   3511.83,         1,         1,         7,         0,         0,   4725.11,     11951,   151.099,       631,    17.722,        69,     12.12,        69,   805.032,        73,       753,        58,         8,         0,   795.356,        73,       750,        58,         8,    22.207,        32,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   18683.8,         1,         1,        25,         0,         0,    111488,    233211,   15565.8,     32408,   434.422,      1610,    401.95,      1610,   19547.2,      1612,     18339,      1372,       178,         0,   19514.1,      1612,     18263,      1372,       178,    99.734,       136,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   8812.97,         1,         1,         9,         0,         0,   12690.6,     40221,   1474.92,      3611,    42.925,       163,    33.145,       163,   1887.92,       163,      1758,       129,        24,         0,   1836.15,       163,      1722,       129,        24,    44.169,        56,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   21076.4,         1,         1,        26,         0,         0,   94602.7,    234618,   11673.1,     25227,   626.271,      2178,   766.493,      2178,   26483.2,      2181,     24794,      1827,       280,         0,   25957.3,      2181,     24350,      1827,       280,   113.828,       150,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   19229.7,         1,         1,        26,         0,         0,   94529.9,    219457,   13208.6,     27181,   500.107,      1771,   463.871,      1771,     21327,      1774,     20050,      1494,       204,         0,     21726,      1774,     20348,      1494,       204,    91.633,       120,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,    6455.9,         1,         1,         5,         0,         0,   13066.7,     36442,   1002.61,      2997,    23.611,       100,     16.48,       100,   1125.26,       102,      1053,        76,        16,         0,   1041.64,       102,       977,        76,        16,    22.783,        29,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   14655.6,         1,         1,        20,         0,         0,   65112.2,    155714,   8616.06,     19441,   191.253,       746,   171.811,       746,   8668.61,       748,      8117,       619,        99,         0,   8677.16,       748,      8155,       619,        99,    74.521,       104,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   16327.7,         1,         1,        13,         0,         0,     55450,    152340,    6878.6,     15912,   173.864,       695,   154.327,       695,   8122.18,       699,      7629,       563,       100,         0,   8197.31,       699,      7692,       563,       100,    83.244,       102,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   28657.6,         1,         1,        13,         0,         0,    200406,    416655,   29408.8,     54252,   491.227,      1706,   451.842,      1706,   21013.7,      1710,     19521,      1450,       208,         0,   20914.7,      1710,     19540,      1450,       208,   137.437,       161,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   27362.6,         1,         1,        10,         0,         0,    249529,    470905,   44757.5,     81744,    226.94,       928,   204.466,       928,   11610.3,       932,     10806,       780,       115,         0,     11278,       932,     10557,       780,       115,   131.114,       167,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
         1,   17683.2,         1,         1,         4,         0,         0,    100104,    224702,   14768.3,     31089,    52.349,       212,    41.047,       212,   2762.12,       216,      2605,       175,        28,         0,   3010.55,       216,      2859,       175,        28,     69.77,        85,    408208,    406444,    188905,    368510,    134320,         0,         0,        11,      8385
