K,order,dist,cost_polyanya,cost_ki,cost_hi,h_cost,vnum,gen_poly,push_poly,pop_poly,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,heuristic_call,reevaluate,pts,polys
1,1,10987.8,67223,5153.19,1930.48,1761,5,110035,107099,90862,10314,10050,8661,645,33065,211,205,139,0,478,165,0,8,7819
1,1,12809.2,86708,6544.86,6516.65,5975,16,138827,135154,115413,13003,12662,11042,1038,41829,610,584,431,7,1504,503,0,8,7819
1,1,23923.6,39044.2,36693,24501.5,22036,31,74493,72267,59497,57430,56221,50696,5433,226987,2187,2124,1642,40,6000,1858,0,8,7819
1,1,25032.8,34614.3,40269.5,10532.3,9603,15,72413,70319,57973,62091,60742,54920,6008,245797,1037,1005,711,2,2344,873,0,8,7819
1,1,26902.3,68413.5,55084.5,16799.7,15075,17,118684,115517,97326,72412,70837,64738,6904,308927,1629,1578,1205,19,4613,1377,0,8,7819
1,1,13617,70770.9,9099.04,8741.06,7895,18,123776,120294,100833,15703,15299,13232,1228,52659,842,818,609,22,2241,721,0,8,7819
1,1,20421.3,87203.7,12826.5,5189.88,4734,8,141243,137434,117309,22700,22150,19981,2171,81930,559,530,340,0,969,446,0,8,7819
1,1,18415.3,104156,11441.2,5548.02,5019,8,171669,167017,141454,19908,19411,17196,1653,81273,540,517,349,1,968,442,0,8,7819
1,1,26492,39660.8,53498.6,29452.1,26738,40,75513,73334,60220,70764,69202,62495,6846,287059,2537,2466,1904,49,6720,2148,0,8,7819
1,1,8639.67,103458,2840.11,966.439,883,4,162950,158651,136117,5570,5401,4515,321,15605,100,97,58,0,172,79,0,8,7819
1,1,8434.05,33310.2,1955.99,1260,1161,8,59215,57454,48132,4759,4608,3790,278,12481,150,142,84,0,221,116,0,8,7819
1,1,6190.95,42704.7,993.142,1617.67,1493,13,78883,76685,64826,2471,2403,1907,110,6557,161,157,98,1,317,133,0,8,7819
