k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
5,5,40200.9,6669.25,38231.3,65294.1,35542.4,57387,28450,31,20374,19683,64831,63375,6251,7141,8229,167,7356,0,7330,8411,212,3712,1345,138005,165738,68511,151811,8,3062
5,5,60068.2,14741.4,43820.7,80285.7,56578.4,70553,46824,7,30179,29087,74954,73381,8003,8664,10284,206,9264,0,8664,10284,206,6716,1912,138005,165738,68511,151811,8,3062
5,5,88897.4,31294.9,85100.8,120189,104845,104390,87300,31,69256,67286,126841,124557,13367,14684,16215,381,14471,0,14684,16215,381,12918,1988,138005,165738,68511,151811,8,3062
5,5,59486.9,11384.8,44573.2,75734.4,57407.4,66315,47544,8,30496,29434,76786,75183,8090,8365,10152,166,9150,0,8365,10152,166,6598,2066,138005,165738,68511,151811,8,3062
5,5,98426.2,62283.9,99106.8,264234,219908,229718,180190,59,115628,112506,141915,139523,14293,30320,34712,1004,31371,0,30320,34712,1004,26046,5233,138005,165738,68511,151811,8,3062
5,5,39710.4,8845.5,37380.7,60530.6,40575.7,53612,34180,12,23871,23098,58870,57504,5710,6240,7252,88,6466,0,6240,7252,88,4544,1224,138005,165738,68511,151811,8,3062
5,5,86705.5,28287.3,102184,136951,109483,120179,91628,18,67173,65178,137580,135089,14821,14123,17512,441,15943,0,14397,17869,483,12953,3918,138005,165738,68511,151811,8,3062
5,5,43590.5,5538.53,25824,34546.7,26771.8,29978,22078,32,16417,15868,48978,47930,4878,4550,5234,79,4691,0,4550,5234,79,3558,844,138005,165738,68511,151811,8,3062
5,5,81070.5,22832.2,56282.2,150579,119954,126495,97968,27,52318,50627,91006,89317,9278,18225,20019,561,18103,0,18225,20019,561,15205,2328,138005,165738,68511,151811,8,3062
5,5,47086.9,6828.32,31672.2,37814,29779.4,32370,24279,34,19195,18561,56600,55405,5752,5251,5936,96,5308,0,5251,5936,96,4064,872,138005,165738,68511,151811,8,3062
5,5,52025,15971.1,31753.7,60745.1,49827.4,53353,41930,39,40007,38777,59519,58308,5943,7622,8623,242,7729,0,7622,8623,242,6321,1268,138005,165738,68511,151811,8,3062
5,5,43750.9,6604.84,38546.7,60966.1,37402.7,53522,30583,35,20371,19644,70338,68823,6769,7311,8516,133,7643,0,7311,8516,133,4561,1466,138005,165738,68511,151811,8,3062
5,5,59274,18429.8,48286.5,40968.8,35084.6,35509,29287,28,44739,43375,85931,84245,8581,5800,6418,101,5694,0,5798,6416,101,4793,814,138005,165738,68511,151811,8,3062
