k,order,dist,cost_polyanya,cost_ki,cost_hi,cost_hi2,h_cost,h_cost2,vnum,gen_poly,push_poly,gen_ki,push_ki,prune_ki,gen_hi,push_hi,prune_hi,hcall,reevaluate,gen_hi2,push_hi2,prune_hi2,hcall2,reevaluate2,precost,gen_pre,edgecnt,damcnt,pts,polys
3,3,30741.5,34963.9,29256.5,44319.2,22267.1,40712,18907,28,74873,72706,51505,50339,5132,3529,3983,72,3570,0,3529,3983,72,1638,587,218811,236938,100477,216447,10,4459
3,3,23235.8,45187.6,5470.41,13143.6,10080.7,12166,8986,20,98150,95557,12310,12030,1051,1211,1266,13,1085,0,1211,1266,13,816,104,218811,236938,100477,216447,10,4459
3,3,38563.1,26938,30475.6,25533.4,13832.4,23738,12300,4,67579,65705,55896,54731,5475,1670,2246,14,2007,0,1670,2246,14,1131,630,218811,236938,100477,216447,10,4459
3,3,43934.5,63687.2,29222.8,34767.2,27699.9,32083,24826,10,142601,138550,54763,53605,5895,2706,3173,20,2835,0,2706,3173,20,2165,584,218811,236938,100477,216447,10,4459
3,3,23280.1,22437.5,13178.4,10339.8,6465.37,9569,5669,16,56120,54470,27609,26916,2421,903,993,1,885,0,903,993,1,526,120,218811,236938,100477,216447,10,4459
3,3,50958.8,39072.4,38207.6,102614,57184.1,94235,49429,10,91699,89170,68061,66714,7049,7548,8530,137,7609,0,7548,8529,137,4203,1198,218811,236938,100477,216447,10,4459
3,3,59819.1,53077,40195,134739,81940.5,123501,70566,29,122333,119087,69635,68365,7465,10323,11290,193,10101,0,10323,11290,193,6097,1254,218811,236938,100477,216447,10,4459
3,3,42434.8,36455.6,44994.1,78360.8,52177.1,71634,45440,39,91564,88952,79505,77786,8233,6468,6998,206,6268,0,6468,6998,206,3834,728,218811,236938,100477,216447,10,4459
3,3,27285.5,24023.8,20066.1,13933.7,10981.5,12870,9952,4,61726,59859,40904,39968,3846,1033,1234,6,1084,0,1033,1234,6,845,246,218811,236938,100477,216447,10,4459
3,3,59202.5,39648.1,64935.6,161847,130217,147099,112692,60,98588,95621,105855,103835,11222,13724,14246,385,12680,0,13724,14246,385,9766,957,218811,236938,100477,216447,10,4459
3,3,14232.9,38728.8,3699.57,7033.31,4426.82,6512,3868,17,80953,78730,8938,8716,624,629,672,3,568,0,629,672,3,341,72,218811,236938,100477,216447,10,4459
3,3,47323.6,61438.1,38523.7,39200.9,29066,36055,25863,16,127030,123424,69143,67702,7351,3046,3370,38,2995,0,3046,3370,38,2230,445,218811,236938,100477,216447,10,4459
3,3,29705.9,21676.9,21089.1,45644.2,20078.1,42185,17203,9,57644,56024,35676,34890,3131,3668,3923,81,3470,0,3668,3923,81,1461,368,218811,236938,100477,216447,10,4459
3,3,27000.5,27975.4,18061.4,35195.4,21974,32600,19306,29,69543,67501,28519,27869,2629,2932,3270,65,2902,0,2932,3270,65,1422,455,218811,236938,100477,216447,10,4459
3,3,29727.9,30279.1,18248.7,29553.3,18674,27395,16520,24,71264,69223,36506,35690,3479,2544,2804,41,2509,0,2544,2804,41,1518,355,218811,236938,100477,216447,10,4459
3,3,45409.9,53150.2,44829.2,103277,59771.4,94817,52195,27,124152,120552,65141,63732,6765,8039,8998,242,8130,0,8039,8998,242,4460,1254,218811,236938,100477,216447,10,4459
3,3,34254.8,11877.3,38595.6,46135.7,24101.4,42554,20627,6,33758,32667,70321,68860,6605,3730,3835,29,3348,0,3707,3814,29,1402,231,218811,236938,100477,216447,10,4459
3,3,18871,43583.1,3305.88,7357.41,4972.95,6870,4483,16,102098,99392,7939,7749,578,550,653,3,560,0,550,653,3,377,123,218811,236938,100477,216447,10,4459
3,3,40076.5,17072.1,28728,46647.5,33744,42981,30017,14,47191,45822,55244,54142,5543,3718,4167,87,3738,0,3718,4163,87,2655,572,218811,236938,100477,216447,10,4459
3,3,29046.2,12647.2,20773.5,37838.4,20705.6,35285,18377,6,33639,32658,42278,41353,3969,2428,2864,28,2558,0,2428,2860,28,1483,514,218811,236938,100477,216447,10,4459
3,3,47921.4,35277.4,58705.3,96368.3,74683.6,88112,65921,44,81939,79499,97988,95989,10474,8229,8677,205,7763,0,8229,8677,205,5790,734,218811,236938,100477,216447,10,4459
3,3,31119.9,12216.3,32915.3,58446.7,51190.9,53595,45604,34,32508,31486,56979,55808,5317,4856,5299,115,4701,0,4856,5297,115,3382,593,218811,236938,100477,216447,10,4459
3,3,17477.9,25593.7,4392.2,16902.4,11532.2,15719,9933,17,56163,54655,11075,10807,826,1482,1607,10,1409,0,1478,1603,10,707,167,218811,236938,100477,216447,10,4459
3,3,41019.2,42847.7,38240.8,87479,45130.5,80261,38732,40,102910,99964,67699,66228,7014,7003,7185,206,6379,0,7006,7189,205,3293,405,218811,236938,100477,216447,10,4459
3,3,28753.1,31047.6,27715.1,14484,9266.24,13396,8243,12,67362,65368,45901,44850,4374,1049,1197,8,1043,0,1049,1197,8,750,188,218811,236938,100477,216447,10,4459
3,3,46511.5,36329.8,41445,26339.5,22573,24364,20442,4,84428,82157,66686,65369,7026,2118,2437,22,2163,0,2118,2437,22,1829,397,218811,236938,100477,216447,10,4459
3,3,49197.8,50198.6,31033.9,85031.6,50117.7,77838,43376,28,100238,97453,58356,57195,6218,6622,7155,94,6385,0,6622,7155,94,3757,729,218811,236938,100477,216447,10,4459
3,3,37353,27310.9,24927,67953.6,32498.7,62590,27711,22,66342,64456,47793,46778,4673,5234,5816,82,5173,0,5234,5814,82,2170,745,218811,236938,100477,216447,10,4459
3,3,13719.6,28285.5,3264.79,5903.01,3430.31,5507,3062,10,55228,53639,8723,8507,625,443,524,1,452,0,443,524,1,250,98,218811,236938,100477,216447,10,4459
3,3,29951.3,15339.4,25969,52055.8,23555.5,48023,20183,22,37528,36458,46430,45410,4386,3982,4256,93,3785,0,3982,4256,93,1654,389,218811,236938,100477,216447,10,4459
3,3,12742.6,34990.3,2830.14,8854.4,5139.59,8304,4605,10,76161,74022,7141,6950,423,640,757,1,654,0,640,755,1,378,143,218811,236938,100477,216447,10,4459
3,3,31958.4,13044.4,36728.6,40760.1,27239.5,37468,24035,27,33520,32474,60227,58978,5563,3386,3615,73,3159,0,3386,3614,73,2040,344,218811,236938,100477,216447,10,4459
3,3,23601.9,15959.2,14248.9,24986.2,16687.1,23263,14972,27,39727,38494,29150,28427,2536,1816,2082,36,1855,0,1816,2082,36,1229,342,218811,236938,100477,216447,10,4459
3,3,51845.5,42051,43800.2,31234.3,28336.5,28800,25678,6,93115,90639,73093,71686,7794,2449,2854,35,2554,0,2449,2854,35,2197,492,218811,236938,100477,216447,10,4459
3,3,20160,17950.5,9445.29,10711.2,5498.05,9952,4833,5,45256,43988,18066,17648,1548,796,954,3,838,0,796,952,3,425,184,218811,236938,100477,216447,10,4459
3,3,30669.1,25119.4,20043.1,52355.5,26025.6,48468,22597,20,54612,53040,39264,38413,3569,3919,4405,94,3896,0,3941,4386,96,1892,575,218811,236938,100477,216447,10,4459
3,3,17769.7,23759.3,6460.8,15662.7,7252.39,14599,6307,12,58438,56655,14924,14498,1203,1189,1369,14,1229,0,1189,1367,14,554,225,218811,236938,100477,216447,10,4459
3,3,36752,10274.1,45450.9,73125.9,50274.7,66729,43911,20,31060,30033,83016,81309,8245,6524,6751,151,5955,0,6524,6751,151,3918,462,218811,236938,100477,216447,10,4459
3,3,18673.1,24188.3,4889.94,16175.3,8981.42,14973,7780,16,58841,57237,11842,11557,957,1416,1543,10,1358,0,1409,1534,10,700,168,218811,236938,100477,216447,10,4459
3,3,14141.9,20264.3,3511.7,9910.24,5805.92,9196,5153,9,50536,49131,9629,9342,655,742,890,5,791,0,742,889,5,421,170,218811,236938,100477,216447,10,4459
3,3,18239.8,21984.4,6736.48,11071.3,6244.7,10226,5415,21,53831,52277,16005,15597,1273,1026,1037,10,904,0,1026,1035,10,517,46,218811,236938,100477,216447,10,4459
3,3,34587.8,15059.3,39574.3,44058.2,20246.1,40547,17451,21,43414,42078,72173,70695,6801,3578,3981,42,3513,0,3578,3981,42,1503,513,218811,236938,100477,216447,10,4459
3,3,47278.7,45653.6,32663.4,70881.6,54590.7,65011,47947,33,100597,97894,51142,50134,5578,6163,6363,192,5615,0,6555,6838,215,4369,478,218811,236938,100477,216447,10,4459
3,3,29352.8,12182.2,26134.3,36269.6,22429.2,33374,19643,27,34352,33305,46749,45752,4314,3028,3370,47,2969,0,3028,3369,47,1379,449,218811,236938,100477,216447,10,4459
3,3,57452.5,91406.2,43825.2,60728.7,46959,56090,42098,10,180885,175883,76058,74570,8257,4109,5045,106,4564,0,4109,5045,106,3475,1075,218811,236938,100477,216447,10,4459
3,3,39818.3,18317.9,52516.5,62286.6,36598.5,57003,31772,35,51953,50343,91315,89451,9108,5325,5738,109,5098,0,5325,5738,109,2762,594,218811,236938,100477,216447,10,4459
3,3,35235.5,9181.02,41238.2,37358.9,24273.5,34428,21468,14,27939,26995,74481,72914,7023,3035,3352,36,2962,0,3035,3351,36,1883,435,218811,236938,100477,216447,10,4459
3,3,34695.3,42298.5,31486.2,37257.8,20739.4,34412,17914,22,92676,90065,57323,56044,5928,2872,3330,35,2981,0,2872,3330,35,1474,548,218811,236938,100477,216447,10,4459
3,3,12198,25181.8,2443.85,7518.02,3401.87,7004,2955,17,57804,56136,6780,6608,418,624,682,7,593,0,627,689,8,256,86,218811,236938,100477,216447,10,4459
3,3,58685.8,72189,42185.6,170301,131878,155985,116560,42,146260,142450,69894,68624,7302,13334,14485,483,13196,0,13334,14485,483,10499,1547,218811,236938,100477,216447,10,4459
3,3,33124.2,39767.6,29636.3,53537.1,23193.9,49449,19753,24,96365,93548,48300,47180,4934,3865,4236,82,3777,0,3865,4236,82,1708,518,218811,236938,100477,216447,10,4459
3,3,21201,20916.5,10225.5,22496.4,12686.9,20947,11280,4,44482,43098,22865,22303,1992,1622,1939,15,1732,0,1622,1938,15,972,382,218811,236938,100477,216447,10,4459
3,3,12200.1,26207.7,2399.84,7885.62,4665.48,7355,4155,13,65678,63764,6771,6591,388,623,736,4,632,0,623,734,4,363,133,218811,236938,100477,216447,10,4459
3,3,26554.8,14933.4,18114,43634.9,31216.3,40196,27828,28,41926,40670,37990,37114,3383,3615,3945,88,3511,0,3615,3945,88,2480,457,218811,236938,100477,216447,10,4459
3,3,19152.8,34785.1,5243.35,10662.3,7841.36,9896,7023,13,84626,82257,12221,11914,980,881,998,11,853,0,881,998,11,622,150,218811,236938,100477,216447,10,4459
3,3,27581.9,18223.5,20134.4,27115,20409.3,25102,18318,26,48509,47017,41407,40462,3747,2367,2541,41,2257,0,2367,2541,41,1686,277,218811,236938,100477,216447,10,4459
3,3,36231.2,42866.6,30098.3,27836.9,15138.4,25809,13348,19,101664,98837,55832,54581,5763,2119,2536,11,2268,0,2119,2536,11,1180,485,218811,236938,100477,216447,10,4459
3,3,28624,11959.6,21918.2,54807.3,22108.1,50623,18833,19,35593,34435,45616,44601,4206,4220,4641,83,4158,0,4220,4609,83,1542,545,218811,236938,100477,216447,10,4459
3,3,44590.5,53638.1,38634.9,35960.5,34047.2,33028,30659,49,123204,119650,68872,67422,7244,3259,3414,111,3020,0,3259,3414,111,2792,264,218811,236938,100477,216447,10,4459
