K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
5,39900.4,4801.11,6859.03,5668,6,297,8234,7696,721,31698,50,1557,1212,9,2555,422,0.0174216
5,43073.7,4801.11,6859.03,5668,12,297,8234,7696,721,31698,50,1557,1212,9,2555,422,0.0174216
5,62464.9,4801.11,6859.03,5668,12,297,8234,7696,721,31698,50,1557,1212,9,2555,422,0.0174216
5,66320.1,4801.11,6859.03,5668,16,297,8234,7696,721,31698,50,1557,1212,9,2555,422,0.0174216
5,72633.3,4801.11,6859.03,5668,26,297,8234,7696,721,31698,50,1557,1212,9,2555,422,0.0174216
5,33982.6,4589.22,10783.7,9008,9,276,8337,7756,718,31445,66,2019,1612,26,4313,377,0.0174216
5,39265.4,4589.22,10783.7,9008,13,276,8337,7756,718,31445,66,2019,1612,26,4313,377,0.0174216
5,69121.9,4589.22,10783.7,9008,12,276,8337,7756,718,31445,66,2019,1612,26,4313,377,0.0174216
5,74156.9,4589.22,10783.7,9008,24,276,8337,7756,718,31445,66,2019,1612,26,4313,377,0.0174216
5,74574.6,4589.22,10783.7,9008,10,276,8337,7756,718,31445,66,2019,1612,26,4313,377,0.0174216
5,20080.5,2706.49,4087.99,3235,10,239,6377,5756,504,21830,60,1301,1018,14,2936,236,0.0174216
5,24788.7,2706.49,4087.99,3235,5,239,6377,5756,504,21830,60,1301,1018,14,2936,236,0.0174216
5,39082.5,2706.49,4087.99,3235,5,239,6377,5756,504,21830,60,1301,1018,14,2936,236,0.0174216
5,46372,2706.49,4087.99,3235,20,239,6377,5756,504,21830,60,1301,1018,14,2936,236,0.0174216
5,61223.3,2706.49,4087.99,3235,18,239,6377,5756,504,21830,60,1301,1018,14,2936,236,0.0174216
5,13291.4,1754.56,1788.75,1436,5,182,4976,4442,380,17725,31,510,381,2,746,153,0.0174216
5,15521.5,1754.56,1788.75,1436,6,182,4976,4442,380,17725,31,510,381,2,746,153,0.0174216
5,44985.8,1754.56,1788.75,1436,8,182,4976,4442,380,17725,31,510,381,2,746,153,0.0174216
5,47051.1,1754.56,1788.75,1436,4,182,4976,4442,380,17725,31,510,381,2,746,153,0.0174216
5,59177,1754.56,1788.75,1436,4,182,4976,4442,380,17725,31,510,381,2,746,153,0.0174216
5,29307.1,1895.87,4966.67,4142,9,238,5426,4848,395,17980,55,1196,912,14,2050,288,0.0174216
5,29742.6,1895.87,4966.67,4142,13,238,5426,4848,395,17980,55,1196,912,14,2050,288,0.0174216
5,37472.6,1895.87,4966.67,4142,14,238,5426,4848,395,17980,55,1196,912,14,2050,288,0.0174216
5,42004.2,1895.87,4966.67,4142,13,238,5426,4848,395,17980,55,1196,912,14,2050,288,0.0174216
5,49144.4,1895.87,4966.67,4142,17,238,5426,4848,395,17980,55,1196,912,14,2050,288,0.0174216
5,11063.3,2147.61,3688.19,2965,3,203,6040,5426,464,20441,52,1143,901,4,1939,283,0.0174216
5,26398.5,2147.61,3688.19,2965,7,203,6040,5426,464,20441,52,1143,901,4,1939,283,0.0174216
5,40807.7,2147.61,3688.19,2965,12,203,6040,5426,464,20441,52,1143,901,4,1939,283,0.0174216
5,50830.2,2147.61,3688.19,2965,14,203,6040,5426,464,20441,52,1143,901,4,1939,283,0.0174216
5,65261.6,2147.61,3688.19,2965,11,203,6040,5426,464,20441,52,1143,901,4,1939,283,0.0174216
5,18290.4,2144.88,3670.15,2932,5,243,5963,5409,452,20460,56,1085,841,13,2280,197,0.0174216
5,26283,2144.88,3670.15,2932,9,243,5963,5409,452,20460,56,1085,841,13,2280,197,0.0174216
5,30924.9,2144.88,3670.15,2932,5,243,5963,5409,452,20460,56,1085,841,13,2280,197,0.0174216
5,39621,2144.88,3670.15,2932,13,243,5963,5409,452,20460,56,1085,841,13,2280,197,0.0174216
5,54902.3,2144.88,3670.15,2932,15,243,5963,5409,452,20460,56,1085,841,13,2280,197,0.0174216
5,12495.8,2527.92,5151.6,3826,7,249,6815,6159,574,24137,81,1718,1374,29,3803,325,0.0174216
5,30224.6,2527.92,5151.6,3826,4,249,6815,6159,574,24137,81,1718,1374,29,3803,325,0.0174216
5,45906.1,2527.92,5151.6,3826,8,249,6815,6159,574,24137,81,1718,1374,29,3803,325,0.0174216
5,54825.5,2527.92,5151.6,3826,22,249,6815,6159,574,24137,81,1718,1374,29,3803,325,0.0174216
5,69308.8,2527.92,5151.6,3826,22,249,6815,6159,574,24137,81,1718,1374,29,3803,325,0.0174216
5,6518.04,2291.59,4894.69,3813,2,238,6606,5920,558,23492,70,1503,1173,14,2802,353,0.0174216
5,41813.4,2291.59,4894.69,3813,4,238,6606,5920,558,23492,70,1503,1173,14,2802,353,0.0174216
5,57496.5,2291.59,4894.69,3813,8,238,6606,5920,558,23492,70,1503,1173,14,2802,353,0.0174216
5,63834.2,2291.59,4894.69,3813,22,238,6606,5920,558,23492,70,1503,1173,14,2802,353,0.0174216
5,74268.1,2291.59,4894.69,3813,25,238,6606,5920,558,23492,70,1503,1173,14,2802,353,0.0174216
5,17665.9,3498.59,3620.16,2735,3,258,8084,7462,625,29321,53,1203,932,15,2357,192,0.0174216
5,23846.9,3498.59,3620.16,2735,9,258,8084,7462,625,29321,53,1203,932,15,2357,192,0.0174216
5,28240,3498.59,3620.16,2735,12,258,8084,7462,625,29321,53,1203,932,15,2357,192,0.0174216
5,33387.4,3498.59,3620.16,2735,9,258,8084,7462,625,29321,53,1203,932,15,2357,192,0.0174216
