K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
7,52573.6,193075,346127,285552,11,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,63932.6,193075,346127,285552,43,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,69141.2,193075,346127,285552,83,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,75906.2,193075,346127,285552,32,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,81068.2,193075,346127,285552,66,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,82444.6,193075,346127,285552,68,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,83729.9,193075,346127,285552,30,3912,216598,206675,23194,1282228,1373,56636,48995,1637,172062,11076,0.00139414
7,22528.8,293671,263762,203363,23,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,27392.2,293671,263762,203363,28,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,36631.6,293671,263762,203363,12,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,74980.6,293671,263762,203363,54,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,92103.8,293671,263762,203363,60,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,99870.7,293671,263762,203363,75,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,112392,293671,263762,203363,113,4914,309576,304340,29892,2087953,1338,60636,53779,1651,208302,11247,0.00139414
7,23495.4,257868,232257,178382,16,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,36374.6,257868,232257,178382,49,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,38142.1,257868,232257,178382,7,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,39863.8,257868,232257,178382,42,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,68691.6,257868,232257,178382,74,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,71098.3,257868,232257,178382,87,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,104183,257868,232257,178382,109,4897,290269,284512,29044,1913808,1235,52671,46542,1968,174249,9478,0.00139414
7,8804.05,242803,102998,79305,3,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,26090.1,242803,102998,79305,11,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,31411.1,242803,102998,79305,41,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,33601.2,242803,102998,79305,26,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,40379.2,242803,102998,79305,26,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,47920.3,242803,102998,79305,56,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,67897.8,242803,102998,79305,69,4603,249353,241480,25551,1472043,673,24548,20770,611,71890,3579,0.00139414
7,34082.4,207880,162044,130725,36,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,42335.9,207880,162044,130725,18,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,48480,207880,162044,130725,4,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,50112.9,207880,162044,130725,52,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,52994.4,207880,162044,130725,47,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,61787.4,207880,162044,130725,56,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,83465.4,207880,162044,130725,64,4171,241106,231642,26055,1467472,843,34716,30090,1237,103063,7052,0.00139414
7,3894.03,269981,162042,128715,3,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,18308.8,269981,162042,128715,16,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,32651.5,269981,162042,128715,27,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,51962.5,269981,162042,128715,29,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,69341.6,269981,162042,128715,35,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,76711.7,269981,162042,128715,49,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,88657.1,269981,162042,128715,80,4856,283368,277922,28272,1809211,923,38389,33370,949,121772,6907,0.00139414
7,26481.5,229584,164796,135010,28,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,41414.1,229584,164796,135010,7,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,42299.7,229584,164796,135010,54,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,43403.8,229584,164796,135010,34,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,55645.3,229584,164796,135010,65,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,64575,229584,164796,135010,73,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,85149.6,229584,164796,135010,91,4438,258616,249525,27638,1586972,840,35121,30386,1251,100426,7824,0.00139414
7,33807.8,224371,182193,149784,38,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,34132.2,224371,182193,149784,44,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,34311.2,224371,182193,149784,17,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,48682.7,224371,182193,149784,44,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,51669.9,224371,182193,149784,19,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,56425.6,224371,182193,149784,39,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,67946.7,224371,182193,149784,66,4632,246955,239089,25593,1451024,977,37148,32166,1218,110863,7278,0.00139414
7,8369.05,247068,116774,94485,8,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,24611.5,247068,116774,94485,25,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,33943.9,247068,116774,94485,33,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,41511.1,247068,116774,94485,47,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,49869.4,247068,116774,94485,40,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,58399.9,247068,116774,94485,57,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,74591.5,247068,116774,94485,80,4681,259081,251802,26846,1573522,691,26122,22019,694,66209,5181,0.00139414
7,4156.75,247006,108478,79371,4,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,11402.7,247006,108478,79371,13,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,18943.6,247006,108478,79371,4,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,33866.8,247006,108478,79371,15,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,55749.3,247006,108478,79371,37,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,66669.4,247006,108478,79371,25,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,91414.6,247006,108478,79371,86,4602,273942,265009,27664,1714860,886,33695,29211,920,117577,3645,0.00139414
7,34269.6,234287,197220,162140,38,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,39353.1,234287,197220,162140,43,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,40038.3,234287,197220,162140,21,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,48096.1,234287,197220,162140,52,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,50467.5,234287,197220,162140,29,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,51922.6,234287,197220,162140,31,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,73492.1,234287,197220,162140,71,4761,254612,247282,25971,1527865,1016,38828,33786,1296,115835,7449,0.00139414
7,14144.6,287417,271468,202388,14,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,35492.8,287417,271468,202388,8,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,41890.9,287417,271468,202388,8,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,51018.8,287417,271468,202388,45,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,84637.6,287417,271468,202388,91,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,88774.6,287417,271468,202388,95,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,121435,287417,271468,202388,126,4923,314419,308247,30669,2153265,1487,66789,59633,2570,247954,11188,0.00139414
7,11390.9,267105,168650,124925,12,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,13242.1,267105,168650,124925,10,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,17811.4,267105,168650,124925,11,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,29628.1,267105,168650,124925,45,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,67467.9,267105,168650,124925,68,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,75424.7,267105,168650,124925,60,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,103887,267105,168650,124925,102,4883,292949,286706,29694,1944052,1103,45750,40232,1701,161470,6372,0.00139414
7,47822.2,224585,339259,284391,40,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,61921.7,224585,339259,284391,69,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,72492.9,224585,339259,284391,21,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,76504.4,224585,339259,284391,60,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,89081.3,224585,339259,284391,5,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,91248,224585,339259,284391,71,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,93654.2,224585,339259,284391,47,4321,251859,242495,25902,1567670,1275,57005,50171,2034,174684,11985,0.00139414
7,9708.91,290849,322716,257881,5,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,39216.9,290849,322716,257881,51,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,44066.3,290849,322716,257881,58,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,82763.8,290849,322716,257881,73,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,99111.8,290849,322716,257881,86,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,107633,290849,322716,257881,101,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,121600,290849,322716,257881,124,4931,320270,314172,31233,2221701,1393,64818,57628,2157,202683,14938,0.00139414
7,52883.2,199371,373361,312513,39,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,66251.8,199371,373361,312513,57,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,77578,199371,373361,312513,95,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,78636.7,199371,373361,312513,11,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,87268.5,199371,373361,312513,19,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,91069.9,199371,373361,312513,61,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,92462.4,199371,373361,312513,63,4270,242921,233288,25652,1511691,1405,60844,53132,2014,190934,12404,0.00139414
7,35287.5,185199,214039,173948,14,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,43878.5,185199,214039,173948,30,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,51745.2,185199,214039,173948,60,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,66295.6,185199,214039,173948,60,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,67830.1,185199,214039,173948,22,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,68826.3,185199,214039,173948,34,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,69698.7,185199,214039,173948,44,4065,215069,204949,22225,1204393,1061,40190,34863,1269,126706,6623,0.00139414
7,29758.3,248450,211949,173054,22,4633,277029,268691,27542,1747047,1038,44425,38743,891,127120,10300,0.00139414
7,45164.1,248450,211949,173054,41,4633,277029,268691,27542,1747047,1038,44425,38743,891,127120,10300,0.00139414
7,51607,248450,211949,173054,24,4633,277029,268691,27542,1747047,1038,44425,38743,891,127120,10300,0.00139414
7,67635.1,248450,211949,173054,25,4633,277029,268691,27542,1747047,1038,44425,38743,891,127120,10300,0.00139414
