K,dist,cost_ki,cost_hi,h_cost,vnum,gen_ki,push_ki,pop_ki,prune_ki,suc_call_ki,gen_hi,push_hi,pop_hi,prune_hi,suc_call_hi,reevaluate,density
7,6403.75,32387.3,27350.9,23835,3,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,20217,32387.3,27350.9,23835,15,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,29959.9,32387.3,27350.9,23835,4,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,30406.5,32387.3,27350.9,23835,4,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,33161.8,32387.3,27350.9,23835,21,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,48809.5,32387.3,27350.9,23835,29,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,59105.7,32387.3,27350.9,23835,32,1252,51929,48497,5201,227354,126,3800,3064,56,7199,870,0.00539568
7,3759.08,29647.9,29831.1,25916,4,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,15461.8,29647.9,29831.1,25916,13,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,28406.5,29647.9,29831.1,25916,19,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,34067.1,29647.9,29831.1,25916,9,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,34198.7,29647.9,29831.1,25916,8,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,50998.7,29647.9,29831.1,25916,26,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,61294.9,29647.9,29831.1,25916,29,1292,53179,50102,5419,238140,144,4022,3260,41,7389,982,0.00539568
7,52410.3,29678.9,107575,94329,36,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,52455.1,29678.9,107575,94329,5,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,55315.4,29678.9,107575,94329,22,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,58043.1,29678.9,107575,94329,32,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,61351.6,29678.9,107575,94329,16,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,69384.8,29678.9,107575,94329,7,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,82585.9,29678.9,107575,94329,47,1128,46693,43250,4947,216697,358,13185,11192,344,31187,3268,0.00539568
7,18035.7,36695.1,68048.3,59761,11,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,34835.2,36695.1,68048.3,59761,18,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,37564.2,36695.1,68048.3,59761,6,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,44335.9,36695.1,68048.3,59761,17,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,55462.6,36695.1,68048.3,59761,26,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,77026.2,36695.1,68048.3,59761,48,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,86581.1,36695.1,68048.3,59761,55,1385,61906,58507,6672,297668,255,9806,8265,158,18412,3165,0.00539568
7,17764,31032,41541.5,36779,5,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,19070.7,31032,41541.5,36779,5,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,31156.4,31032,41541.5,36779,21,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,34522.1,31032,41541.5,36779,13,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,41893.5,31032,41541.5,36779,27,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,56085.7,31032,41541.5,36779,35,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,65640.6,31032,41541.5,36779,42,1304,53009,49580,5415,236459,182,5560,4534,76,9916,1562,0.00539568
7,23160.8,30235.3,76945.2,67086,3,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,34076.3,30235.3,76945.2,67086,11,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,47050.3,30235.3,76945.2,67086,29,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,57248.9,30235.3,76945.2,67086,32,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,61147.1,30235.3,76945.2,67086,42,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,63337.5,30235.3,76945.2,67086,31,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,72859.5,30235.3,76945.2,67086,47,1295,52289,49223,5436,243651,306,10898,9045,191,23189,2631,0.00539568
7,4057.05,36044.1,74246.1,64688,4,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,37524.5,36044.1,74246.1,64688,5,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,46806.1,36044.1,74246.1,64688,14,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,50032.6,36044.1,74246.1,64688,50,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,55859.6,36044.1,74246.1,64688,23,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,73819.7,36044.1,74246.1,64688,63,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,82405.2,36044.1,74246.1,64688,64,1315,57039,53710,5972,270723,311,10575,8888,208,22340,2696,0.00539568
7,5339.79,27142.5,34056.5,29855,4,1203,45654,42144,4308,185085,139,4732,3901,52,9621,1089,0.00539568
7,19262.2,27142.5,34056.5,29855,18,1203,45654,42144,4308,185085,139,4732,3901,52,9621,1089,0.00539568
7,27619.1,27142.5,34056.5,29855,15,1203,45654,42144,4308,185085,139,4732,3901,52,9621,1089,0.00539568
7,34042.3,27142.5,34056.5,29855,4,1203,45654,42144,4308,185085,139,4732,3901,52,9621,1089,0.00539568
