         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
        25,   215.188,        25,        25,        59,        25,1.06896e+06,        88,   320.367,       650,    89.963,       746,         6,      81.2,       746,         4,   12267.3,       250,     12102,       159,        60,        61,         0,         0,   415.972,       448,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       329,       504
        50,   344.542,        50,        50,       117,        50,1.11605e+06,       182,   744.232,      1313,   252.325,      1817,         6,   285.474,      1817,         5,   21304.6,       460,     20925,       398,        85,       193,         0,         0,   913.668,       911,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       329,       504
         1,   18.1108,         1,         1,         2,         1,   91349.2,       582,     5.859,        10,     0.772,         5,         4,     5.659,         5,         5,    88.049,         8,        85,         2,         0,         0,         0,         0,     4.035,         8,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       168,       341
         5,   176.182,         3,         8,        13,         9,1.00168e+06,      1351,    54.959,       215,    68.378,       364,         3,    56.397,       364,         5,   2007.52,        71,      1966,        40,        21,         4,         0,         0,    42.139,        65,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       168,       341
        10,   238.222,         5,        13,        34,        13,1.00984e+06,     55486,    80.832,       272,   104.406,       602,         5,     91.77,       602,         4,   4684.83,       143,      4596,        88,        35,        22,         0,         0,   164.417,       226,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       168,       341
        25,   323.973,        16,        26,        84,        26,1.04299e+06,       115,   326.711,       689,   182.609,      1307,         7,   164.385,      1307,         4,   9734.71,       233,      9568,       169,        53,        76,         0,         0,   298.157,       374,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       168,       341
        50,   466.734,        51,        51,       163,        51,1.48729e+06,       168,   610.218,      1239,   504.397,      3107,         6,   437.896,      3107,         5,   23081.2,       429,     22662,       420,        89,       243,         0,         0,   811.274,       916,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       168,       341
         1,   95.7549,         1,         1,         2,         1,1.0055e+06,      2137,    93.542,       126,     2.946,        15,         4,     6.748,        15,         5,   403.978,        18,       395,         7,         5,         0,         0,         0,    10.421,        16,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       581,       542
         5,   153.418,         7,         7,        12,         7,1.0137e+06,        30,   169.217,       254,    60.958,       218,         4,    40.929,       218,         5,    3505.5,        73,      3440,        49,        16,        10,         0,         0,   114.725,       125,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       581,       542
        10,   193.005,         9,        11,        29,        12,1.03156e+06,        51,   261.704,       431,   149.659,       521,         4,   114.492,       521,         5,    5420.2,       106,      5329,        84,        23,        31,         0,         0,   191.085,       216,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       581,       542
        25,   275.617,        25,        28,        77,        28,1.11653e+06,       124,    553.93,       985,    381.44,      1331,         7,   328.739,      1331,         5,   16198.7,       355,     15860,       290,        60,       109,         0,         0,   574.954,       667,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       581,       542
        50,   367.485,        53,        53,       158,        53,1.39726e+06,       177,   950.443,      1582,   1005.56,      3332,         7,   871.868,      3332,         5,   31873.4,       634,     31064,       627,       106,       267,         0,         0,   1290.82,      1252,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       581,       542
         1,   68.4251,         1,         1,         2,         1,    690420,      1587,    50.301,       122,     6.388,        33,         4,     9.521,        33,         5,   1002.42,        36,       985,        16,        14,         0,         0,         0,    19.946,        34,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       920,       360
         5,   212.288,         5,         5,        16,         5, 1.093e+06,        90,   255.075,       412,    54.225,       304,         4,    44.892,       304,         4,   8906.15,       145,      8777,       144,        38,        52,         0,         0,    242.28,       291,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       920,       360
        10,   399.589,         9,        10,        46,        13,1.00904e+06,        95,   510.988,       959,   666.398,      2150,         4,   570.125,      2150,         5,   19022.8,       373,     18660,       350,        75,       102,         0,         0,   508.514,       666,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       920,       360
        25,   579.541,        24,        31,       169,        36,1.03031e+06,       110,   994.169,      1804,   4156.43,     11633,         4,   3957.72,     11633,         5,   49011.2,       935,     47755,       973,       129,       354,         0,         0,    1392.4,      1489,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       920,       360
        50,   712.594,        18,        58,       360,        59,1.02769e+06,       135,   1170.53,      2633,   6527.77,     17900,         5,   6362.98,     17900,         5,   70770.5,      1337,     68909,      1450,       169,       577,         0,         0,   2424.14,      2250,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       920,       360
         1,   53.2353,         1,         1,         2,         1,    359600,      4295,    12.359,        25,    15.881,        13,         5,    23.396,        13,         7,   349.949,        15,       342,         6,         4,         0,         0,         0,    12.357,        15,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       767,       977
         5,   149.656,         5,         5,        12,         5,1.04094e+06,      3702,    89.131,       180,    38.042,       118,         5,     25.95,       118,         5,   3277.93,        83,      3220,        59,        26,        17,         0,         0,    94.659,       122,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       767,       977
        10,   214.414,        10,        10,        23,        10,1.1518e+06,     13609,   131.767,       276,    70.088,       267,         4,    58.218,       267,         5,   6170.34,       107,      6048,        91,        29,        41,         0,         0,   229.253,       200,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       767,       977
        25,   503.752,        29,        29,        93,        29,1.04937e+06,       116,   577.058,      1299,   908.218,      2204,         6,   790.946,      2204,         5,   22327.4,       426,     21813,       440,        74,       213,         0,         0,   737.563,       982,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       767,       977
        50,   659.041,        54,        54,       217,        55,1.09107e+06,       141,   1318.55,      2295,   1813.69,      4908,         5,   1578.78,      4908,         5,   41850.8,       942,     40616,       865,       164,       433,         0,         0,   1617.49,      1744,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       767,       977
         1,   72.1249,         1,         1,         2,         1,1.00871e+06,       753,    18.749,        46,     3.142,        12,         4,     6.647,        12,         4,    402.86,        17,       393,         6,         4,         0,         0,         0,    40.884,        15,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       677,       572
         5,   191.846,         7,         7,        10,         7,1.03975e+06,        20,   221.856,       413,   279.797,       442,         4,   205.662,       442,         5,   3819.73,        92,      3733,        51,        21,        12,         0,         0,   122.028,       141,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       677,       572
        10,   254.593,        15,        15,        33,        21,1.07363e+06,       102,   408.686,       641,   1078.55,      2072,         4,   918.494,      2072,         5,   14317.7,       319,     13946,       226,        53,        33,         0,         0,   445.281,       400,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       677,       572
        25,   345.702,        33,        35,       112,        35,1.08184e+06,       116,   1205.29,      1350,   1619.42,      3501,         6,   1447.68,      3501,         5,   30811.9,       564,     29800,       455,        90,       126,         0,         0,   951.154,       842,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       677,       572
        50,   439.412,        56,        57,       251,        58,1.20685e+06,       140,   1053.62,      1984,   2431.58,      5457,         6,   2511.89,      5457,         5,   37380.2,       835,     36409,       776,       120,       293,         0,         0,      1504,      1517,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       677,       572
         1,   30.2324,         1,         1,         2,         1,    1463.7,         7,     4.968,        19,     2.279,        13,         4,     7.008,        13,         5,   350.471,        15,       343,         6,         4,         0,         0,         0,    10.168,        15,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       678,       822
         5,   75.2396,         5,         5,        10,         5,    459354,       399,     9.078,        44,    10.139,        66,         5,    13.389,        66,         5,   933.023,        34,       916,        16,         7,         3,         0,         0,    23.305,        38,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       678,       822
        10,    172.54,        11,        11,        20,        11,1.03092e+06,       802,    70.628,       181,    81.414,       337,         5,     63.28,       337,         5,   4383.92,       110,      4306,        73,        32,        19,         0,         0,   101.671,       130,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       678,       822
        25,   343.503,        28,        28,        69,        28,1.45454e+06,      6908,   303.092,       705,   473.693,      1674,         5,   386.172,      1674,         5,   15770.7,       303,     15407,       292,        76,       135,         0,         0,   466.724,       562,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       678,       822
        50,   505.852,        20,        55,       155,        57,1.24855e+06,       185,   862.228,      1672,   1164.76,      4690,         6,    1019.1,      4690,         5,   27748.8,       531,     27084,       550,       126,       275,         0,         0,   1498.08,      1155,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       678,       822
         1,   13.4164,         1,         1,         2,         1,    141882,       127,     1.427,         8,     0.019,         1,         6,     4.889,         1,         4,     0.347,         6,         0,         0,         0,         0,         0,         0,     0.378,         6,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       372,       446
         5,   106.066,         5,         5,        10,         5,1.00454e+06,      1137,   129.937,       266,    13.187,        98,         6,    13.909,        98,         4,   4479.62,        81,      4434,        51,        28,        15,         0,         0,   129.741,       167,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       372,       446
        10,   154.738,        10,        10,        21,        10,1.03549e+06,      4858,   210.712,       602,    40.515,       208,         6,     28.54,       208,         5,   9340.81,       113,      9250,        99,        32,        53,         0,         0,   290.392,       303,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       372,       446
        25,   221.067,        25,        25,        56,        25,1.0977e+06,      5096,   368.161,       786,   109.922,       760,         5,   100.546,       760,         5,   18245.5,       252,     18038,       221,        63,       126,         0,         0,   510.498,       622,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       372,       446
        50,   383.017,        52,        52,       117,        52,1.11779e+06,       177,   839.368,      1586,   379.931,      2124,         5,   340.861,      2124,         4,   32946.4,       572,     32350,       547,       104,       265,         0,         0,   1036.27,      1092,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       372,       446
         1,   15.5563,         1,         1,         2,         1,   607.313,         7,     0.522,        11,     0.036,         1,         4,     4.518,         1,         4,     0.337,        11,         0,         0,         0,         0,         0,         0,     0.251,        11,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       398,       649
         5,   80.2122,         5,         5,        10,         5,   2015.31,        19,     5.411,        52,     2.705,        32,         3,     6.566,        32,         4,   713.884,        43,       703,        11,         6,         1,         0,         0,    19.491,        43,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       398,       649
        10,   103.484,        10,        10,        20,        10,    183692,       353,    10.509,        75,     7.477,        79,         8,     9.869,        79,         5,   1145.83,        57,      1128,        17,         9,         2,         0,         0,    28.698,        59,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       398,       649
        25,    213.32,        25,        25,        51,        25,1.01956e+06,        79,   162.111,       354,    44.196,       398,         7,    44.205,       398,         5,   4226.55,       137,      4153,        60,        27,        14,         0,         0,   137.279,       209,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       398,       649
        50,   361.506,        49,        50,       120,        50,1.19574e+06,       178,   827.751,      1311,   257.449,      1562,         6,   213.746,      1562,         5,   21549.2,       442,     21084,       377,       113,       190,         0,         0,   1121.94,       950,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       398,       649
         1,   22.4722,         1,         1,         2,         1,   734.813,         7,     3.202,        27,     0.971,         6,         4,     5.768,         6,         5,   131.217,        16,       128,         2,         0,         0,         0,         0,      5.21,        16,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       286,       595
         5,   67.1193,         5,         5,        10,         5,   2042.14,        19,     4.613,        33,     1.119,        30,         4,     5.509,        30,         4,   304.023,        20,       299,         4,         0,         2,         0,         0,    19.763,        33,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       286,       595
        10,   110.693,        10,        10,        20,        10,    302513,       490,    18.041,        90,     7.506,        93,         6,     9.921,        93,         4,    1438.2,        63,      1417,        24,        11,         5,         0,         0,    35.138,        63,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       286,       595
        25,    206.36,        24,        25,        52,        25,1.04841e+06,      9213,    98.662,       311,    57.832,       455,         6,    46.524,       455,         5,   5359.26,       151,      5271,        75,        36,        17,         0,         0,   137.364,       193,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       286,       595
        50,   359.071,        50,        50,       116,        50,1.39924e+06,       182,   579.253,      1033,   241.731,      1588,         6,   186.572,      1588,         5,   17550.2,       374,     17190,       344,        92,       190,         0,         0,   853.784,       742,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       286,       595
         1,    37.054,         1,         1,         2,         1,   741.421,         7,     3.409,        41,     2.085,        20,         5,     6.086,        20,         4,   611.967,        39,       603,         9,         7,         0,         0,         0,    19.119,        39,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       370,       604
         5,   81.3019,         5,         5,        10,         5,    267359,       287,    32.652,       110,     5.423,        51,         6,     8.227,        51,         4,   680.775,        43,       671,        10,         7,         1,         0,         0,    19.545,        45,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       370,       604
        10,   116.004,        10,        10,        20,        10,    849368,       694,    47.781,       152,    13.501,       137,         5,    36.237,       137,         4,   1917.91,        72,      1892,        27,        16,         5,         0,         0,    67.772,        83,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       370,       604
        25,   218.874,        25,        25,        50,        25,1.03333e+06,        77,   189.883,       411,    41.979,       415,         6,    40.913,       415,         4,   4243.72,       119,      4187,        61,        24,        20,         0,         0,   227.357,       312,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       370,       604
        50,   346.706,        50,        50,       109,        50,1.3081e+06,     16050,   636.918,      1172,    218.74,      1589,         5,   187.876,      1589,         4,   19055.7,       353,     18735,       336,        88,       199,         0,         0,   826.412,       830,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       370,       604
         1,   40.0125,         1,         1,         2,         1,     75191,        98,     8.767,        25,     2.467,        14,         4,      6.96,        14,         5,   346.721,        16,       339,         6,         4,         0,         0,         0,     9.569,        16,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       860,       973
         5,   170.699,         5,         5,        10,         5,1.0135e+06,      6011,    39.914,       104,    12.278,        86,        13,    30.249,        86,         5,   2808.55,        60,      2765,        42,        19,        17,         0,         0,    58.694,        73,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       860,       973
        10,   264.188,        10,        10,        25,        10,1.04953e+06,     29471,    139.38,       248,    82.322,       326,         5,    60.318,       326,         5,   5946.69,       118,      5841,       105,        33,        44,         0,         0,   152.795,       179,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       860,       973
        25,   530.667,        21,        26,        99,        26,1.43056e+06,       111,   702.539,      1352,   761.307,      2228,         7,   625.507,      2228,         5,   25063.6,       476,     24469,       532,       111,       240,         0,         0,   1060.88,      1024,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       860,       973
        50,   714.006,        49,        56,       180,        57,1.64658e+06,       175,   1322.34,      2459,   2557.62,      8205,         5,   2602.15,      8205,         5,   44688.5,       927,     43369,      1027,       180,       483,         0,         0,   1914.09,      1915,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       860,       973
         1,   57.3847,         1,         1,         2,         1,    331036,       196,    16.122,        68,     0.304,         5,         4,     5.353,         5,         5,    69.379,         9,        67,         2,         0,         0,         0,         0,     2.499,         9,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       208,       402
         5,   152.712,         7,         7,        14,         7,1.00229e+06,      1209,    55.934,       199,    38.309,       241,         4,    33.945,       241,         5,   3328.13,       100,      3267,        61,        24,        11,         0,         0,   196.058,       162,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       208,       402
        10,   176.082,        11,        11,        30,        11,1.01043e+06,      2419,    93.478,       236,    55.698,       395,         4,    48.921,       395,         4,   5034.27,       135,      4943,        85,        29,        21,         0,         0,   131.289,       189,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       208,       402
        25,   271.326,        27,        27,        79,        27,1.04207e+06,       104,   245.724,       638,   211.835,      1293,         7,   173.658,      1293,         4,   11238.5,       286,     11044,       200,        52,        58,         0,         0,   300.945,       429,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       208,       402
        50,   399.164,        50,        50,       161,        50,1.43794e+06,       177,   544.643,      1088,   457.869,      2691,         6,   360.368,      2691,         5,   21725.1,       481,     21224,       410,        93,       186,         0,         0,   908.377,       832,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,       208,       402
         1,   9.48683,         1,         1,         2,         1,    101112,        59,     1.941,         9,     0.312,         4,         4,     5.545,         4,         5,    44.373,         7,        43,         2,         0,         0,         0,         0,     2.424,         7,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,        62,       784
         5,   92.0217,         5,         5,        10,         5,1.00364e+06,       825,    34.036,        48,     9.918,        36,         5,    11.812,        36,         5,    1044.3,        26,      1020,        16,         2,         6,         0,         0,    27.337,        32,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,        62,       784
        10,   215.353,        10,        10,        23,        10,1.08238e+06,      9353,   102.838,       213,     41.08,       114,         4,    32.086,       114,         4,   3368.26,        93,      3291,        58,         9,        25,         0,         0,   142.517,       142,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,        62,       784
        25,   326.443,        27,        27,        56,        27,1.19995e+06,        91,   153.677,       423,   113.464,       414,         4,   105.891,       414,         5,   4932.31,       118,      4836,        96,        10,        58,         0,         0,   248.149,       346,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,        62,       784
        50,    579.44,        50,        50,       141,        50,1.55074e+06,       172,   632.304,      1333,   389.743,      1290,         4,   322.184,      1290,         5,   20524.2,       448,     20128,       398,        82,       211,         0,         0,   852.855,      1010,   18971.3,     21928,     12270,     17194,      8190,         0,         0,        82,        12,      8160,        62,       784
