         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
         1,   18.3848,         1,         1,         2,         1,   746.805,         7,     2.597,         9,     0.652,         5,         3,     6.034,         5,         5,    83.073,         7,        80,         2,         0,         0,         0,         0,     2.574,         7,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       903,       314
         5,   132.947,         3,         5,        17,         7,1.01032e+06,      2923,   102.586,       248,    88.998,       240,         5,    80.548,       240,         7,   3710.54,        64,      3653,        54,         9,        15,         0,         0,   101.595,       137,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       903,       314
        10,   203.693,        12,        12,        40,        12,1.03177e+06,        69,   266.379,       572,   130.496,       467,         4,   109.993,       467,         5,   9031.58,       147,      8894,       157,        18,        60,         0,         0,   309.487,       339,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       903,       314
        25,   385.946,        27,        27,       117,        27,1.19859e+06,       165,   691.531,      1402,    463.48,      1260,         5,   320.482,      1260,         6,   24193.3,       335,     23723,       417,        35,       201,         0,         0,   979.542,      1033,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       903,       314
        50,   578.529,        48,        56,       283,        57,1.20142e+06,       188,   1330.23,      2515,   1454.45,      4636,         8,   1297.04,      4636,         5,   56671.9,       786,     55681,      1023,        79,       511,         0,         0,   1865.05,      1948,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       903,       314
         1,   2.23607,         1,         1,         2,         1,   22214.3,        29,     0.483,         8,     0.017,         1,         5,     6.146,         1,         6,     0.362,         8,         0,         0,         0,         0,         0,         0,     0.306,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       905,       207
         5,   112.123,         5,         5,        16,         5,1.00503e+06,        23,   185.005,       329,    19.653,        69,         6,    18.251,        69,         6,   2186.27,        45,      2148,        36,         7,        14,         0,         0,    97.813,       121,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       905,       207
        10,   205.504,         9,        10,        35,        10,1.01292e+06,       121,   404.397,       705,    72.207,       266,         4,    51.882,       266,         6,   9320.58,       151,      9167,       163,        26,        71,         0,         0,   356.297,       442,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       905,       207
        25,   404.205,        24,        25,       132,        25,1.01113e+06,       136,   697.339,      1394,   565.049,      1687,         5,   477.536,      1687,         5,   28146.7,       505,     27593,       550,        52,       219,         0,         0,   935.103,      1117,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       905,       207
        50,   636.811,        55,        55,       309,        57,1.01334e+06,       161,   1433.39,      2713,   3294.62,      8539,         7,   3016.17,      8539,         6,   86602.3,      1284,     84988,      1426,       101,       629,         0,         0,   1964.51,      2069,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       905,       207
         1,   9.05539,         1,         1,         2,         1,   19656.4,        26,     5.271,        10,     0.775,         5,         8,     6.619,         5,         6,    95.528,         7,        93,         2,         0,         0,         0,         0,     3.306,         7,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       514,       953
         5,    128.39,         7,         7,        10,         7,1.00739e+06,      2658,    44.709,        71,     30.79,       102,         4,    25.385,       102,         5,   2225.64,        38,      2194,        27,         3,         6,         0,         0,    37.061,        45,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       514,       953
        10,   237.143,        11,        11,        44,        14,1.0266e+06,       125,   148.491,       303,    103.72,       343,         7,    83.014,       343,         6,   8431.33,       102,      8342,        97,        12,        38,         0,         0,   142.606,       189,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       514,       953
        25,   423.392,        27,        27,       117,        30,1.03862e+06,      4684,   956.976,      1896,   353.974,      1043,         6,   254.173,      1043,         6,     23623,       208,     23352,       297,        30,       188,         0,         0,   826.986,       950,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       514,       953
        50,   630.312,        53,        53,       308,        59,1.02954e+06,       163,   3293.06,      4594,   2046.44,      5724,         6,   1798.74,      5724,         5,   98431.8,      1245,     96394,      1432,       140,       680,         0,         0,   4268.06,      3725,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       514,       953
         1,   36.1248,         1,         1,         2,         1,1.00041e+06,      2403,    11.021,        25,     2.375,         6,         5,     9.161,         6,         8,    44.401,         8,        41,         2,         0,         0,         0,         0,      3.18,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       392,       181
         5,   127.437,         5,         5,        25,         5,1.00235e+06,      4504,   201.312,       201,    67.855,       100,         6,     38.97,       100,         6,   3641.69,        81,      3507,        58,         2,        14,         0,         0,    78.962,        98,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       392,       181
        10,   157.139,        10,        10,        43,        10,1.00726e+06,     11211,   120.354,       262,     76.63,       181,         5,    44.244,       181,         5,   4202.92,       116,      4093,        89,         8,        29,         0,         0,   123.803,       166,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       392,       181
        25,   269.633,        22,        26,       128,        29,1.01582e+06,       133,    446.43,       848,   306.132,       884,         7,   241.235,       884,         6,   15649.1,       298,     15343,       265,        33,       120,         0,         0,   540.018,       530,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       392,       181
        50,    394.47,        56,        56,       315,        57,1.01501e+06,       158,   1009.15,      1931,   3676.63,      7749,         7,    3340.2,      7749,         6,   39317.8,       682,     38464,       705,        72,       359,         0,         0,      1342,      1372,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       392,       181
         1,   72.1249,         1,         1,         2,         1,    124436,       426,    23.294,        75,     2.908,        14,         4,     7.927,        14,         6,   206.774,        16,       199,         6,         4,         0,         0,         0,      8.14,        16,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       210,        50
         5,    152.02,         6,         6,        14,         7,1.00145e+06,      4425,    70.326,       198,    83.858,       226,         3,    54.568,       226,         6,   1630.21,        68,      1582,        45,        12,        18,         0,         0,    93.846,       144,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       210,        50
        10,   212.309,        10,        11,        37,        13,1.00407e+06,      6459,   167.013,       489,   108.603,       410,         3,    89.591,       410,         6,   4497.25,       184,      4357,       133,        26,        45,         0,         0,   185.382,       296,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       210,        50
        25,   349.477,        26,        26,       100,        27,1.01855e+06,       135,   398.988,       974,   257.263,       853,         8,   189.084,       853,         6,   11802.3,       330,     11484,       324,        40,       161,         0,         0,   548.081,       780,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       210,        50
        50,   560.447,        52,        54,       247,        55,1.01906e+06,       160,   1019.29,      2134,   4799.96,      9862,         7,   5005.81,      9862,         5,   55911.8,       769,     54639,       965,        71,       544,         0,         0,   1451.87,      1631,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       210,        50
         1,   44.3847,         1,         1,         2,         1,    251782,       480,    23.624,        43,     1.186,         5,         5,     6.929,         5,         6,   103.872,         7,       102,         2,         0,         0,         0,         0,     3.706,         7,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        60,       881
         5,   217.578,         5,         5,        12,         5,1.01321e+06,        24,   155.806,       323,    15.263,        82,         4,    16.023,        82,         6,   2486.66,        53,      2442,        48,        11,        22,         0,         0,   152.093,       189,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        60,       881
        10,   348.087,         8,        10,        30,        10,1.03479e+06,       125,   352.029,       732,    68.804,       249,         4,    48.562,       249,         6,    8138.9,       147,      8004,       156,        32,        71,         0,         0,   370.006,       460,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        60,       881
        25,   531.289,        33,        33,       115,        34,1.02699e+06,       138,   722.766,      1492,   2387.48,      5508,         5,   1886.49,      5508,         7,   40239.5,       744,     39062,       767,        98,       271,         0,         0,   1110.63,      1151,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        60,       881
        50,   664.251,        52,        54,       295,        58,1.0671e+06,       163,   1240.07,      2459,   3580.22,      9738,         7,   3296.28,      9738,         7,   77000.9,      1403,     74657,      1480,       161,       599,         0,         0,   1980.89,      1965,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        60,       881
         1,   12.0416,         1,         1,         2,         1,   644.492,         7,     2.172,        18,     0.139,         5,         2,     5.874,         5,         5,    50.004,        14,        48,         2,         0,         0,         0,         0,     2.716,        14,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        68,       252
         5,        48,         5,         5,        10,         5,   69585.4,       153,     5.722,        28,     0.462,        17,         3,     6.537,        17,         6,   534.359,        20,       529,         7,         0,         3,         0,         0,    10.016,        24,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        68,       252
        10,   127.346,        10,        10,        20,        10,    807945,      1774,    38.235,       100,     4.979,        56,         4,     8.766,        56,         5,   1842.04,        40,      1817,        26,         3,        15,         0,         0,    101.89,        67,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        68,       252
        25,   274.882,        25,        25,        76,        25,1.06806e+06,       143,   329.173,       698,   161.219,       590,         8,   139.516,       590,         6,   13065.4,       278,     12763,       278,        49,       114,         0,         0,   439.413,       494,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        68,       252
        50,   562.229,        59,        60,       197,        60,1.1237e+06,       191,   1162.09,      2169,   5657.57,     11440,         7,   5252.74,     11440,         6,   64684.7,      1179,     63093,      1263,       124,       536,         0,         0,   1523.94,      1739,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        68,       252
         1,   23.8537,         1,         1,         2,         1,   2456.11,        34,     2.635,        13,     0.182,         5,         3,     6.559,         5,         6,   116.136,         8,       113,         2,         0,         0,         0,         0,      4.34,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       604,       125
         5,   122.381,         5,         5,        13,         5,    910691,      4821,     45.47,       108,    20.272,        60,        10,    19.783,        60,         8,   1960.98,        40,      1934,        28,         4,         8,         0,         0,    35.013,        53,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       604,       125
        10,   208.722,        14,        14,        31,        14,1.00489e+06,      9562,   189.404,       305,    85.789,       354,         4,    75.321,       354,         6,   6719.94,        87,      6599,        78,        12,        31,         0,         0,   211.893,       218,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       604,       125
        25,   317.871,        21,        26,       112,        26,1.03342e+06,       143,   609.811,       937,   239.106,       853,         8,   186.437,       853,         6,   17773.8,       262,     17477,       289,        39,       142,         0,         0,   518.771,       623,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       604,       125
        50,   497.668,        52,        58,       256,        63,1.01872e+06,       167,   1387.58,      2595,   1710.18,      5021,         6,   1530.41,      5021,         5,   55811.9,       777,     54639,       945,       103,       504,         0,         0,   1730.52,      1894,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       604,       125
         1,   33.0151,         1,         1,         2,         1,   7956.44,        26,     8.646,        19,      2.38,         9,         3,     8.316,         9,         7,    77.314,        12,        72,         2,         2,         0,         0,         0,     4.424,        12,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       395,       243
         5,    120.88,         6,         6,        10,         6,    449085,      1701,    68.319,       145,    16.376,        62,         7,    14.795,        62,         5,    1125.2,        29,      1097,        18,         3,         8,         0,         0,    43.306,        57,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       395,       243
        10,   158.174,        10,        10,        29,        11,1.00032e+06,      3995,   104.161,       244,    34.126,       144,         6,    26.952,       144,         5,   3906.54,        75,      3843,        61,        10,        25,         0,         0,    91.413,       135,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       395,       243
        25,   242.542,        21,        26,        86,        28,1.06089e+06,       151,    272.82,       682,   144.036,       594,         9,    112.54,       594,         5,     11768,       205,     11594,       188,        30,        92,         0,         0,   302.377,       408,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       395,       243
        50,   360.076,        47,        60,       173,        60,1.07199e+06,       188,   947.504,      1650,   3289.38,      7494,         6,    3046.2,      7494,         5,   34053.6,       563,     33375,       562,        58,       262,         0,         0,   990.328,      1075,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       395,       243
         1,   59.8415,         1,         1,         2,         1,1.00177e+06,      1325,    67.606,        91,     6.074,        15,         5,     8.134,        15,         6,   401.491,        17,       394,         7,         5,         0,         0,         0,    10.918,        17,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       927,       652
         5,   234.184,         4,         5,        26,         5,1.00798e+06,       112,   496.803,       878,   125.654,       270,         5,    76.782,       270,         6,   9645.33,       163,      9487,       161,        29,        47,         0,         0,   322.221,       365,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       927,       652
        10,   320.433,        14,        14,        60,        14,1.00883e+06,       117,   1347.24,      1780,   835.492,      1840,         5,   754.714,      1840,         6,   22113.3,       327,     21609,       346,        61,       121,         0,         0,   1347.47,      1128,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       927,       652
        25,   462.961,        23,        28,       240,        35,1.01123e+06,       132,   1554.07,      2813,   1971.71,      5606,         5,   1750.48,      5606,         6,   50758.9,       821,     49375,       859,       109,       272,         0,         0,   2449.29,      2299,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       927,       652
        50,   580.473,        51,        53,       517,        59,1.01401e+06,       157,   1971.58,      3880,   3961.67,     10107,         6,   3738.07,     10107,         7,   68743.3,      1132,     67357,      1373,       148,       603,         0,         0,   3930.12,      3319,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       927,       652
         1,   59.6406,         2,         2,         2,         2,    296668,       825,    18.346,        35,    10.328,        25,         7,    13.441,        25,         8,   357.173,        14,       348,         6,         0,         0,         0,         0,     2.904,         9,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       331,       314
         5,   90.5102,         1,         5,        15,         6,    659835,      3430,    64.782,       155,    17.474,        88,         5,    17.773,        88,         6,   1285.19,        45,      1258,        26,         8,         6,         0,         0,    54.974,        78,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       331,       314
        10,   126.246,         6,        10,        30,        10,    983392,      6306,     97.52,       303,    35.846,       144,         5,      25.3,       144,         6,   3691.68,        73,      3630,        63,        10,        26,         0,         0,    132.69,       193,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       331,       314
        25,   229.452,        27,        27,       101,        27,1.00992e+06,       135,   439.684,       867,   1310.47,      2461,         8,   1094.44,      2461,         6,   16914.6,       250,     16655,       258,        32,       122,         0,         0,   429.576,       522,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       331,       314
        50,   377.199,        61,        61,       255,        62,1.01411e+06,       160,   841.388,      1930,    3885.8,      8952,         7,   3754.61,      8952,         6,   47005.5,       785,     45995,       781,        89,       360,         0,         0,   1241.26,      1392,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       331,       314
         1,    97.841,         1,         1,         6,         1,1.00783e+06,       107,   134.007,       207,    28.777,        30,         8,    28.361,        30,        12,   1031.68,        32,      1004,        18,         7,         0,         0,         0,    26.129,        29,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       980,       963
         5,   327.369,         5,         5,        50,         5,1.0109e+06,       111,   2487.42,      2186,   315.623,       667,         5,   216.352,       667,         6,   23511.1,       377,     23097,       375,        58,        89,         0,         0,    1753.3,      1733,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       980,       963
        10,   481.654,        11,        11,        95,        13,1.01146e+06,       116,    1913.2,      2636,   2907.95,      5775,         4,   2925.76,      5775,         6,   54511.3,       804,     53291,       891,       109,       301,         0,         0,   2706.26,      2376,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       980,       963
        25,   614.448,        25,        29,       256,        32,1.01223e+06,       131,   1578.17,      3231,   6077.44,     13027,         7,   5546.53,     13027,         6,    155747,      2503,    151471,      2504,       250,       553,         0,         0,   3125.37,      2918,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       980,       963
        50,   807.054,        54,        54,       596,        56,1.01502e+06,       156,   2282.05,      4441,     16410,     33648,         7,   14863.3,     33648,         6,    201978,      2929,    197308,      3421,       304,      1199,         0,         0,    3718.3,      3739,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       980,       963
         1,   73.3485,         1,         1,         2,         1,    250187,       327,    24.983,        70,     2.059,         9,         4,     6.625,         9,         5,   181.943,        13,       176,         4,         2,         0,         0,         0,     7.998,        13,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       758,       746
         5,   192.518,         3,         6,        21,        10,1.06671e+06,      2983,   319.652,       511,   217.874,       564,         4,   167.595,       564,         6,   4938.37,       106,      4836,        85,        13,         9,         0,         0,   127.837,       146,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       758,       746
        10,   227.941,        12,        13,        51,        13,1.00883e+06,       120,   556.928,      1009,   283.795,       659,        12,   183.319,       659,         6,    9366.1,       172,      9155,       143,        25,        35,         0,         0,   338.714,       348,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       758,       746
        25,   342.874,        24,        26,       136,        28,1.01424e+06,       135,   1588.74,      2747,   560.174,      1665,         7,    461.88,      1665,         6,   29305.9,       410,     28840,       455,        69,       195,         0,         0,   1642.27,      1783,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       758,       746
        50,     539.5,        48,        53,       337,        56,1.01611e+06,       160,   2743.38,      3932,   2133.58,      5819,         8,   1814.21,      5819,         6,   65634.1,       849,     64290,      1080,       126,       570,         0,         0,   3624.22,      3403,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       758,       746
         1,   105.759,         1,         1,         2,         1,    329498,       566,    40.702,        90,     0.959,         6,         4,     6.118,         6,         5,    83.633,         8,        81,         2,         0,         0,         0,         0,     2.205,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       243,       742
         5,   205.548,         7,         7,        11,         7,1.01854e+06,        26,   208.003,       374,   123.331,       310,         5,    89.482,       310,         6,   2967.25,        60,      2919,        51,        17,        22,         0,         0,    137.94,       174,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       243,       742
        10,   234.053,        13,        13,        27,        13,1.02015e+06,        59,   286.939,       498,   221.242,       623,         5,   156.755,       623,         6,   7118.37,       135,      6970,       118,        26,        38,         0,         0,   228.777,       239,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       243,       742
        25,   334.045,        32,        32,        82,        32,1.06298e+06,       146,    680.34,      1283,   671.578,      2022,         8,   515.913,      2022,         5,   20456.5,       355,     20031,       359,        62,       148,         0,         0,   719.869,       773,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       243,       742
        50,   457.006,        52,        52,       220,        52,1.03054e+06,       167,    1395.4,      2058,   1219.19,      3677,         7,   1055.58,      3677,         6,   49378.4,       834,     48191,       917,       108,       420,         0,         0,   1863.17,      1640,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       243,       742
         1,   41.2445,         1,         1,         3,         1,    687778,       684,    15.287,        34,     3.098,        16,         5,     7.827,        16,         6,    460.51,        18,       451,         8,         4,         0,         0,         0,     9.995,        18,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       833,       594
         5,   170.411,         6,         7,        14,         7,1.02215e+06,        49,   152.842,       243,   220.379,       421,         5,   138.392,       421,         5,   5066.99,        99,      4980,        83,        18,        22,         0,         0,   105.268,       134,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       833,       594
        10,   266.673,        11,        12,        41,        12,1.02304e+06,       124,   446.522,       768,   266.071,       633,         5,   187.812,       633,         6,   11342.8,       190,     11067,       180,        26,        55,         0,         0,    424.51,       346,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       833,       594
        25,   358.339,        30,        30,       163,        30,1.02478e+06,       139,   1071.38,      1870,   794.626,      2140,         6,   757.082,      2140,         6,   27800.2,       498,     27075,       492,        67,       161,         0,         0,   1357.85,      1171,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       833,       594
        50,   472.868,        44,        52,       399,        55,1.02988e+06,       161,   2302.79,      3861,   1493.96,      4597,         6,   1390.19,      4597,         6,   49914.2,       826,     48631,       943,       106,       417,         0,         0,   2930.41,      2822,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       833,       594
         1,   37.0135,         1,         1,         2,         1,   24754.8,        34,     4.225,        14,     1.118,         6,         4,     6.835,         6,         6,    90.785,         8,        88,         2,         0,         0,         0,         0,     3.531,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        91,       695
         5,   110.941,         5,         5,        10,         5,1.00418e+06,       653,    37.397,        93,     9.197,        49,         4,    10.512,        49,         6,   992.872,        36,       972,        22,         6,         6,         0,         0,    38.224,        56,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        91,       695
        10,   275.317,        10,        10,        26,        10,1.0282e+06,        55,    344.91,       577,    44.541,       177,         4,    35.398,       177,         6,   5123.79,       116,      5014,       102,        25,        42,         0,         0,   285.964,       329,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        91,       695
        25,   418.475,        13,        31,       117,        31,1.05526e+06,       151,    826.32,      1362,   1786.54,      4204,         8,   1489.27,      4204,         6,   24177.4,       535,     23438,       531,        90,       191,         0,         0,   1100.26,      1002,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        91,       695
        50,   531.145,        58,        59,       280,        61,1.16435e+06,       171,   1218.76,      2298,   3708.92,      8218,         9,   3862.59,      8218,         9,   49951.2,       981,     48502,       998,       141,       424,         0,         0,   1743.12,      1821,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,        91,       695
         1,   10.0499,         1,         1,         2,         1,   31819.9,        49,     2.141,         8,     0.835,         6,         4,     6.409,         6,         6,   143.387,         8,       139,         2,         0,         0,         0,         0,     4.218,         8,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       330,       401
         5,   86.8737,         5,         5,        12,         5,    381575,      1277,    51.859,       120,     7.751,        42,         4,    10.757,        42,         6,   1056.98,        32,      1038,        19,         2,         5,         0,         0,    30.348,        45,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       330,       401
        10,   134.231,        11,        11,        29,        11,1.00065e+06,      3894,    117.82,       270,    23.539,       139,         4,    22.175,       139,         5,   3522.42,        72,      3458,        64,         8,        28,         0,         0,   143.997,       139,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       330,       401
        25,   268.561,        32,        33,        91,        35,1.01417e+06,       138,   473.334,      1079,   3029.51,      5798,         7,   2529.71,      5798,         6,   18026.8,       333,     17703,       310,        46,       134,         0,         0,   602.746,       734,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       330,       401
        50,   403.468,        66,        66,       227,        68,1.03588e+06,       163,   901.134,      2110,   4033.48,      8525,         7,   3914.12,      8525,         7,   50642.6,       883,     49402,       878,       112,       383,         0,         0,   1421.18,      1510,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       330,       401
         1,   55.1194,         1,         1,         6,         1,    453383,      1508,    27.359,        52,    12.777,        28,         5,    37.123,        28,         6,   2065.01,        36,      2025,        24,         1,         0,         0,         0,    23.252,        26,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       856,       537
         5,   166.045,         6,         6,        19,         6,1.0286e+06,       116,    85.155,       165,     54.35,       139,         6,    32.961,       139,         5,   3074.37,        58,      3023,        49,         8,        16,         0,         0,    76.275,        97,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       856,       537
        10,   275.738,        14,        14,        51,        14,1.02567e+06,       121,    303.17,       507,   297.778,       809,         5,   229.494,       809,         5,   12406.6,       207,     12105,       198,        29,        59,         0,         0,   409.051,       335,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       856,       537
        25,   356.945,        24,        28,       153,        30,1.02791e+06,       136,   790.113,      1264,   655.528,      1955,         5,   549.008,      1955,         6,   21277.9,       415,     20851,       412,        55,       148,         0,         0,   584.893,       724,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       856,       537
        50,   480.048,        54,        54,       337,        56,1.03311e+06,       160,   2356.03,      3545,   1526.51,      4411,         7,   1312.39,      4411,         6,   43733.4,       799,     42696,       939,       102,       441,         0,         0,   2497.64,      2272,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       856,       537
         1,   61.5224,         1,         1,         2,         1,1.00253e+06,     10307,    18.774,        41,     3.273,        12,         5,     7.533,        12,         6,   277.143,        14,       270,         5,         3,         0,         0,         0,    16.772,        14,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       316,       613
         5,   179.921,        11,        11,        16,        12,1.00689e+06,      8355,   195.321,       285,   384.763,      1138,         4,    300.04,      1138,         6,   4396.13,        90,      4312,        65,        14,        11,         0,         0,   120.836,       127,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       316,       613
        10,    206.14,        17,        17,        32,        18,1.0182e+06,       130,    185.94,       441,   441.874,      1413,         7,   353.828,      1413,         5,   7781.54,       162,      7630,       128,        30,        35,         0,         0,   296.998,       258,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       316,       613
        25,   296.581,        35,        35,       109,        35,1.04885e+06,       141,   554.117,      1055,   554.296,      2267,         6,    503.82,      2267,         5,     17862,       356,     17455,       315,        54,       112,         0,         0,   531.502,       610,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       316,       613
        50,    398.53,        50,        55,       290,        57,1.0245e+06,       165,   888.569,      2060,    1076.4,      3879,         7,   938.086,      3879,         6,   42360.3,       809,     41335,       826,       105,       356,         0,         0,   1290.29,      1423,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       316,       613
         1,   136.499,         1,         1,         2,         1,1.00011e+06,       799,    61.521,       106,     5.438,        11,         5,     7.733,        11,         6,   369.988,        13,       363,         5,         3,         0,         0,         0,     8.879,        13,   21481.8,     23585,     16044,     20355,     10425,         0,         0,       106,        79,     10590,       774,        29
