         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
         5,   11050.6,         4,         5,        45,1.02706e+06,       115,   4480.64,      9975,   341.639,      1173,   54874.2,       946,     53959,      1025,       136,       267,         0,         0,    2563.7,      3431,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16147.3,         5,         5,        58,1.04267e+06,       115,   9940.82,     20125,   1027.55,      3272,   79221.6,      1563,     77670,      1582,       179,       268,         0,         0,   8931.59,      9471,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11533.8,         5,         5,        61,1.03053e+06,       115,   4723.16,     10866,   521.876,      1896,     52673,       794,     51797,       898,       116,       271,         0,         0,   3511.58,      4108,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12855.8,         5,         5,        60,1.03687e+06,       115,   6464.26,     14296,    536.05,      1835,   82835.2,      1471,     81402,      1552,       187,       330,         0,         0,   4377.93,      5152,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16140.2,         5,         5,        36,1.03584e+06,       115,   6912.17,     15164,    236.82,       735,   41125.4,       601,     40474,       757,        86,       280,         0,         0,   6755.73,      7059,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   21627.8,         5,         5,       104,1.04207e+06,       115,   25336.7,     43526,   3821.43,     12904,    201920,      5246,    196106,      5379,       607,       979,         0,         0,   17008.7,     16606,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16021.3,         5,         5,        73,1.02933e+06,       115,   5192.99,     11763,    726.96,      1957,   76755.1,      1210,     75449,      1445,       176,       453,         0,         0,   5223.79,      5708,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14364.3,         5,         5,        93,1.02721e+06,       115,   9071.87,     19468,   1208.38,      3487,    114602,      1878,    112630,      2101,       223,       517,         0,         0,   7279.57,      7960,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   19101.8,         5,         5,        81,1.03041e+06,       115,   7519.75,     15734,   1249.54,      4736,    139790,      2312,    137325,      2492,       297,       579,         0,         0,   9001.38,      9363,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12121.3,         4,         5,        59,1.22586e+06,       115,   5401.06,     12760,   539.445,      1956,   75846.4,      1367,     74458,      1439,       188,       320,         0,         0,   2018.22,      2540,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12067.7,         5,         5,        59,1.03119e+06,       115,    4774.7,     11395,   433.667,      1468,   60178.4,      1112,     59164,      1109,       133,       205,         0,         0,   3298.03,      4321,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   20143.9,         6,         6,        60,1.04506e+06,       115,   20796.2,     39387,   1334.28,      4564,    145970,      2068,    143539,      2435,       236,       696,         0,         0,   10469.9,     12048,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   9260.98,         5,         5,        34,1.02831e+06,       116,   3003.12,      7315,   249.832,       802,   44681.5,       679,     44078,       672,        95,       133,         0,         0,   2035.65,      2478,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10276.1,         5,         5,        40,1.02549e+06,       115,   3414.71,      8689,   287.551,       985,   78485.6,       877,     77691,       876,       121,       165,         0,         0,   2323.27,      3030,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8833.21,         4,         5,        38,1.02535e+06,       115,   2334.74,      6158,   178.332,       570,   27164.5,       472,     26738,       488,        65,       110,         0,         0,   1751.32,      2365,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     11471,         5,         5,        40,1.03108e+06,       115,   2119.32,      5596,    370.89,      1306,   47415.1,       749,     46618,       844,        81,       227,         0,         0,   1799.44,      2109,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   15769.6,         5,         5,        53,1.04148e+06,       115,   5311.21,     12536,    604.73,      1852,   97547.4,      1572,     95923,      1651,       208,       353,         0,         0,   5427.54,      6188,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8553.48,         6,         6,        50,1.02358e+06,       115,   2224.33,      5832,   284.479,      1052,   78432.8,       705,     77735,       789,       117,       244,         0,         0,   1652.28,      2198,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13500.8,         5,         5,        67,1.03978e+06,       115,   6866.56,     14131,   523.209,      1764,    109262,      1395,    107866,      1474,       184,       327,         0,         0,   5565.57,      6056,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   18139.5,         5,         5,        81,1.03759e+06,       115,     15022,     28978,   1524.71,      4721,    156444,      2972,    153329,      3067,       374,       607,         0,         0,   10091.9,     11770,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12138.5,         5,         5,        44,1.03529e+06,       115,    5956.3,     13295,   599.946,      1786,   62026.8,      1107,     60876,      1202,       149,       289,         0,         0,   4510.38,      4894,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12058.8,         5,         5,        51,1.02616e+06,       115,   5743.35,     12196,   750.346,      2734,   78016.8,      1068,     76898,      1144,       140,       269,         0,         0,    3496.6,      4047,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,    7219.1,         5,         5,        35,1.03406e+06,       115,   1447.47,      3438,   254.048,       880,   19644.5,       562,     19170,       543,        80,        92,         0,         0,   1045.94,      1332,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14643.5,         4,         5,        63,1.03312e+06,       115,   9407.29,     19569,   812.922,      2590,    104102,      1971,    102191,      2049,       238,       429,         0,         0,   6609.88,      7320,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   9196.58,         5,         5,        44,1.02809e+06,       115,   2841.03,      6442,   166.305,       600,   24512.5,       531,     24064,       515,        71,        96,         0,         0,   1511.21,      2140,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   23837.9,         5,         5,        53,1.04137e+06,       115,   18388.6,     34523,   1410.37,      4249,    102454,      3071,     99519,      2922,       380,       358,         0,         0,   11530.3,     12313,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8947.92,         5,         5,        38,1.0239e+06,       115,   2563.39,      6576,   173.681,       568,   31546.3,       515,     31072,       554,        66,       139,         0,         0,   1817.03,      2521,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   19181.5,         5,         5,        70,1.04616e+06,       115,   10794.5,     20958,   1047.67,      3370,    132472,      2682,    129757,      2712,       329,       483,         0,         0,   9206.29,      9430,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12466.5,         5,         5,        53,1.04516e+06,       115,   6223.02,     14123,   805.025,      2795,   70117.1,      1046,     69119,      1050,       133,       196,         0,         0,   3623.56,      4488,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   19872.9,         5,         5,        57,1.03673e+06,       115,   11632.7,     22095,   599.947,      1830,   57061.1,      1601,     55572,      1553,       205,       245,         0,         0,   9699.36,      9308,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   17989.4,         5,         5,        60,1.03597e+06,       115,   8899.77,     19137,   594.277,      1980,    143965,      1711,    142127,      1866,       218,       443,         0,         0,   7705.98,      8605,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11933.8,         4,         5,        56,1.12187e+06,       115,   5473.49,     12472,   450.637,      1649,   48877.5,      1035,     47925,       991,       154,       173,         0,         0,   3296.93,      4246,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   18520.6,         5,         5,        64,1.21025e+06,       117,   10831.4,     21437,   719.733,      2276,   87087.6,      2088,     84989,      2261,       262,       530,         0,         0,   11196.9,     10257,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10149.4,         5,         5,        46,1.02701e+06,       115,   3109.88,      7814,   185.053,       693,   28959.5,       475,     28481,       528,        63,       161,         0,         0,   2171.71,      3055,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11933.4,         6,         6,        56,1.0341e+06,       115,   4444.19,     10482,   530.708,      1844,    117463,      1311,    116162,      1350,       182,       285,         0,         0,   4367.24,      4540,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11602.5,         5,         5,        41,1.02752e+06,       115,   5134.89,     12093,   339.983,       945,     54019,       838,     53080,       968,       113,       278,         0,         0,   3566.13,      4389,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11045.4,         5,         5,        58,1.03052e+06,       115,   4746.48,     10223,   477.618,      1580,   95968.7,      1249,     94622,      1302,       159,       267,         0,         0,   3380.41,      3947,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     11357,         4,         5,        39,1.1106e+06,       115,   4644.69,     10933,    332.29,      1216,   31439.7,       841,     30658,       888,       110,       205,         0,         0,   2340.97,      3040,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10856.8,         5,         5,        46,1.02786e+06,       115,   4197.02,      9674,   635.161,      2291,   69707.4,       962,     68703,      1034,       128,       248,         0,         0,   2467.53,      3068,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   26470.9,         5,         5,       104,1.03905e+06,       115,   15139.7,     26109,   1425.59,      4454,    153430,      2714,    150595,      2985,       329,       723,         0,         0,   13869.4,     14314,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12473.5,         5,         5,        41,1.03689e+06,       116,   6229.14,     13814,   531.362,      1453,   51378.2,      1299,     50070,      1370,       162,       293,         0,         0,   4230.48,      5060,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   9337.57,         5,         5,        40,1.0254e+06,       115,   3411.66,      7189,     264.9,       673,   30250.9,       532,     29733,       582,        64,       144,         0,         0,   1820.43,      2394,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   18123.8,         4,         5,        95,1.12971e+06,       117,   14597.5,     31334,   2652.08,      9062,    158781,      4093,    154341,      4024,       467,       554,         0,         0,   9628.01,      7567,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11106.8,         5,         5,        29,1.02187e+06,       115,   4401.11,     10374,   161.497,       622,   49412.8,       404,     48987,       501,        51,       178,         0,         0,   2568.95,      3251,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13482.1,         5,         5,        65,1.14654e+06,       115,    7912.3,     17188,   491.343,      1564,    103386,      1288,    102140,      1305,       173,       238,         0,         0,   4525.28,      5449,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13450.4,         5,         5,        69,1.04822e+06,       115,   7173.66,     16455,   666.972,      2127,   93046.2,      1572,     91411,      1798,       218,       520,         0,         0,   3976.57,      5045,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10538.8,         6,         6,        33,1.10346e+06,       115,   3811.69,      9294,   344.172,      1187,   35741.1,       945,     34918,       892,       133,       125,         0,         0,   3000.83,      3847,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   15717.9,         5,         5,        55,1.03544e+06,       115,   10674.7,     22641,   549.576,      2010,   58675.5,      1022,     57672,      1063,       167,       256,         0,         0,   8846.93,      7758,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   7477.68,         5,         5,        26,1.02488e+06,       116,   1634.25,      4164,   127.814,       384,   31452.4,       291,     31163,       333,        41,       106,         0,         0,   1220.64,      1649,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   17628.3,         4,         5,        72,1.07598e+06,       117,   10863.6,     23407,   881.155,      2895,    130019,      2550,    127370,      2547,       338,       442,         0,         0,   8449.15,      9942,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13332.3,         4,         5,        54,1.02839e+06,       115,   5707.51,     11568,   708.989,      2590,   79671.9,      1510,     78308,      1488,       196,       242,         0,         0,   5305.48,      5670,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8790.52,         5,         5,        40,1.03276e+06,       115,   2437.36,      5950,   259.902,       871,   28605.1,       619,     28000,       665,        72,       163,         0,         0,   1093.17,      1036,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11280.7,         5,         5,        48,1.02572e+06,       115,   4539.46,     10662,   322.695,      1217,   64577.4,      1020,     63622,      1089,       125,       261,         0,         0,   2977.13,      3714,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8529.83,         5,         5,        44,1.0267e+06,       115,   2353.51,      5984,   283.361,       934,   61875.7,       643,     61250,       734,        90,       219,         0,         0,   1325.34,      1745,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11041.4,         5,         5,        59,1.03053e+06,       115,   4857.91,     10883,   714.459,      2400,    108427,      1210,    107099,      1302,       166,       312,         0,         0,   2763.89,      3056,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     18704,         5,         5,        80,1.16498e+06,       117,   16080.2,     32992,   1056.79,      3501,    130931,      3136,    127597,      3317,       383,       688,         0,         0,      7458,      8705,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8572.55,         5,         5,        38,1.02535e+06,       115,   2343.37,      5967,   236.393,       772,   60061.8,       615,     59502,       608,        88,       119,         0,         0,   1301.04,      1706,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     12926,         5,         5,        38,1.02436e+06,       115,   6142.86,     14338,   645.084,      2404,   50976.1,       985,     50059,       961,       150,       181,         0,         0,   3281.34,      4313,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11520.8,         5,         5,        67,1.15714e+06,       115,   4601.73,     11139,   343.303,      1283,   39413.7,       965,     38500,      1030,       120,       235,         0,         0,   3014.82,      3809,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13379.5,         5,         5,        34,1.03182e+06,       116,   7665.37,     17021,   751.745,      2265,   65528.1,       879,     64614,       888,       126,       193,         0,         0,   4544.28,      5358,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16895.5,         4,         5,        75,1.17457e+06,       117,   13104.9,     26260,   905.174,      3143,    102401,      2551,     99650,      2597,       341,       490,         0,         0,   6335.18,      7117,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,    8822.4,         5,         5,        36,1.0264e+06,       115,   2338.88,      6100,   183.258,       596,   35296.7,       552,     34790,       554,        83,       123,         0,         0,   1745.53,      2093,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   7926.69,         5,         5,        51,1.03112e+06,       115,   1900.25,      4582,    231.13,       737,   30758.7,       567,     30175,       592,        86,       148,         0,         0,   1700.33,      1594,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10630.3,         5,         5,        43,1.03256e+06,       116,   3927.72,      9244,   317.024,       939,   33867.8,       859,     33002,       906,       104,       196,         0,         0,   2308.39,      2917,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11391.8,         5,         5,        39,1.03299e+06,       116,   3231.61,      7209,   414.665,      1511,   42440.8,       756,     41613,       779,        80,       156,         0,         0,   2648.03,      2766,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   15659.7,         5,         5,        49,1.03778e+06,       115,   9320.65,     19697,   439.798,      1481,   76791.1,      1384,     75284,      1543,       177,       407,         0,         0,   7383.36,      8055,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16587.5,         5,         5,        71,1.04177e+06,       115,   12302.6,     24878,   1036.31,      3658,     85589,      2296,     83426,      2307,       278,       399,         0,         0,   8099.13,      8897,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12344.2,         5,         5,        37,1.0415e+06,       115,   6358.47,     13321,   369.938,       986,   53891.7,       893,     52935,       997,       129,       287,         0,         0,   3810.91,      4614,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13523.9,         5,         5,        58,1.03874e+06,       115,   7726.16,     16555,   570.749,      1800,   66239.5,      1573,     64730,      1664,       204,       369,         0,         0,   4201.41,      5117,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14038.7,         6,         6,        62,1.03346e+06,       115,   8664.97,     18653,   1101.67,      3560,    112439,      1805,    110584,      1876,       242,       396,         0,         0,   4191.04,      4933,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14071.5,         5,         5,        62,1.02987e+06,       115,   10049.3,     18632,   1000.85,      2904,   87790.5,      1749,     85931,      1687,       225,       232,         0,         0,   4450.12,      5438,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16810.8,         6,         6,        76,1.03257e+06,       115,   8033.54,     17631,   1260.24,      3826,    159476,      2416,    156826,      2580,       317,       566,         0,         0,   7299.02,      8439,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14628.9,         6,         6,        77,1.03468e+06,       115,    5223.2,     11194,   1185.72,      3589,    139015,      2389,    136509,      2464,       296,       463,         0,         0,   4545.32,      5451,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10182.1,         5,         5,        41,1.02599e+06,       115,   3580.86,      8991,   314.098,      1039,   43823.5,       814,     43097,       868,        95,       202,         0,         0,   2763.41,      3477,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   7639.59,         5,         5,        51,1.02202e+06,       115,   2158.11,      4987,   255.615,       860,   47116.2,       626,     46550,       609,        81,       112,         0,         0,   1301.26,      1781,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   5852.25,         5,         5,        32, 1.023e+06,       116,   755.137,      2269,    89.934,       289,   11089.1,       251,     10891,       226,        31,        35,         0,         0,   398.403,       597,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   9711.76,         5,         5,        36,1.02353e+06,       115,   3215.54,      7380,   165.175,       613,   22972.7,       414,     22598,       446,        63,       133,         0,         0,   1378.71,      1862,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13409.2,         3,         5,        54,1.03286e+06,       115,   7311.65,     16789,   555.365,      1697,    150000,      1587,    148578,      1489,       229,       195,         0,         0,   3438.11,      4117,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   16647.8,         6,         6,        44,1.03355e+06,       115,   11456.1,     22828,   498.458,      1771,   52067.6,      1238,     50810,      1378,       165,       370,         0,         0,   8402.35,      8972,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     11758,         5,         5,        43,1.02798e+06,       116,   3431.54,      7469,   580.079,      1701,   44727.8,       815,     43885,       852,        96,       186,         0,         0,   3133.92,      2967,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10971.4,         5,         5,        44,1.02883e+06,       115,   5296.75,     10286,   623.681,      2126,   86600.8,       880,     85657,       980,       105,       251,         0,         0,   3320.19,      4033,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12662.7,         5,         5,        56,1.03535e+06,       115,   5905.73,     13857,   499.861,      1860,   62156.5,      1169,     61034,      1250,       144,       269,         0,         0,   3261.72,      4149,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,    7692.8,         5,         5,        39,1.44704e+06,       115,   1803.96,      4768,    182.98,       603,   27230.8,       525,     26773,       525,        70,       114,         0,         0,   940.736,      1311,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   25177.2,         6,         6,        73,1.04368e+06,       115,   12551.7,     24350,   1715.69,      5565,    126314,      1842,    124178,      2308,       229,       775,         0,         0,   13601.2,     13501,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14351.7,         5,         5,        60,1.03693e+06,       115,   9079.24,     19783,   853.563,      2924,    116618,      1266,    115275,      1394,       183,       372,         0,         0,   6166.43,      7071,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13452.5,         5,         5,        40,1.03983e+06,       115,   7783.87,     16556,    310.98,       955,   49803.5,       837,     48855,      1005,       101,       316,         0,         0,   4569.66,      5560,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11595.4,         6,         6,        56,1.0275e+06,       115,   5903.46,     12158,   696.472,      1974,    104865,      1165,    103659,      1242,       180,       315,         0,         0,   3281.57,      4013,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   13152.8,         5,         5,        48,1.02812e+06,       115,    7725.7,     15937,   425.609,      1381,   63636.5,      1069,     62518,      1191,       139,       322,         0,         0,   4777.56,      5628,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10876.6,         5,         5,        46,1.19051e+06,       115,   4047.88,      9289,   299.739,       999,   43364.6,       889,     42457,       980,       108,       249,         0,         0,   2503.83,      3147,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   8580.65,         5,         5,        36,1.02629e+06,       116,   2204.56,      5683,   167.719,       579,   24637.9,       366,     24258,       452,        38,       152,         0,         0,   1546.63,      2128,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10699.3,         6,         6,        41,1.03364e+06,       115,   3888.99,      9218,   374.254,      1389,   29629.7,       511,     29130,       598,        67,       193,         0,         0,   2266.74,      3007,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   12489.3,         5,         5,        53,1.03942e+06,       115,   5535.95,     13278,   513.482,      1612,   78223.5,      1243,     76851,      1269,       159,       256,         0,         0,   3592.56,      4409,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   17631.2,         5,         5,        40,1.04379e+06,       115,   10644.3,     21708,   556.739,      1770,   80187.5,      1518,     78575,      1561,       193,       287,         0,         0,   10191.4,     10497,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   10519.1,         4,         5,        52,1.02632e+06,       115,   3833.12,      9109,   326.069,      1051,   49941.9,       819,     49153,       817,       111,       162,         0,         0,   2043.01,      2692,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   18761.4,         4,         6,        81,1.04906e+06,       115,   17285.5,     34274,   2736.85,      9383,    130703,      3288,    127142,      3521,       396,       778,         0,         0,   6628.26,      7631,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   19792.6,         5,         5,       104,1.04335e+06,       115,   19231.6,     37858,   2465.41,      8590,    178869,      4530,    174049,      4794,       544,      1002,         0,         0,   10600.7,     12465,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,     10486,         5,         5,        46,1.10391e+06,       115,    3703.1,      8926,   280.203,      1049,   37122.9,       736,     36453,       763,        90,       164,         0,         0,    2155.1,      3016,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   14006.9,         6,         6,        68,1.03192e+06,       115,   8638.75,     18641,   1018.78,      3504,    113553,      1816,    111624,      1869,       250,       385,         0,         0,   4118.24,      4837,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   11011.4,         5,         5,        28,1.0309e+06,       115,   4807.81,     10955,   206.212,       645,   31638.7,       480,     31109,       573,        77,       199,         0,         0,    2722.5,      3392,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
         5,   19296.6,         5,         5,        95,1.03394e+06,       115,   15480.3,     31240,   1262.04,      4314,    131004,      3264,    127566,      3562,       379,       826,         0,         0,   9600.85,     11024,    504313,    390968,    188905,    350911,    134320,         0,         0,       110,      8385,    109171
