         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices
         5,   40236.8,         5,         5,       172,1.01912e+06,        16,   96454.4,    141424,   9393.95,     25780,    170520,     14694,    154457,     15071,      1503,      2367,         0,         0,   77692.9,     70602,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   35235.8,         5,         5,       101,1.01725e+06,        16,   69600.3,    110062,   2593.25,      7525,   75622.2,      6620,     68697,      7001,       723,      1382,         0,         0,   49697.4,     49640,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   44024.6,         5,         5,       153,1.01595e+06,        16,   81654.1,    121933,   5779.58,     16757,    167571,     13516,    152458,     14448,      1532,      2945,         0,         0,     87210,     74404,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   46450.2,         5,         5,       201,1.01932e+06,        16,   99172.9,    147242,   10060.8,     26492,    235575,     20442,    212792,     20701,      2178,      3051,         0,         0,   58539.6,     58255,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   28252.7,         5,         5,        94,1.01456e+06,        16,   52151.3,     88904,   2610.49,      7323,   75560.1,      6731,     68558,      6820,       791,      1145,         0,         0,   31621.8,     33551,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62100.4,         5,         5,       246,1.03598e+06,        16,    251502,    283636,   33644.2,     80071,    481008,     41509,    430931,     42052,      4444,      6165,         0,         0,    169369,    128131,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62940.4,         5,         5,       213,1.02964e+06,        16,    183232,    231709,   27280.9,     64665,    317167,     25521,    286155,     27676,      2659,      5551,         0,         0,    146062,    119034,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   33145.9,         5,         5,        69,1.01786e+06,        16,   68385.5,    105158,   1702.54,      5099,   56419.2,      4647,     51352,      5205,       593,      1336,         0,         0,   44324.4,     43757,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   38044.6,         5,         5,       142,1.02484e+06,        16,    122433,    166811,   4707.73,     13260,    139122,     11609,    126919,     12020,      1332,      2156,         0,         0,   57182.7,     51477,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   28006.6,         5,         5,       120,1.01522e+06,        16,   51027.9,     87739,   2707.38,      8006,   89615.7,      6812,     82027,      7452,       789,      1651,         0,         0,   31535.3,     32194,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   39062.8,         5,         5,       118,1.01505e+06,        16,   67731.3,    104591,    5331.1,     15224,    151739,     12732,    138223,     13205,      1487,      2374,         0,         0,   57885.7,     53981,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   41310.5,         5,         5,       146,1.02912e+06,        16,    165377,    208884,   6212.38,     16712,    137458,     11348,    125105,     12076,      1295,      2372,         0,         0,   78736.1,     73377,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   46345.4,         6,         6,       148, 1.018e+06,        16,   81901.6,    123343,   10397.1,     28567,    241563,     20366,    218718,     21190,      2035,      3559,         0,         0,   68936.9,     62521,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   61060.5,         5,         5,       276,1.02794e+06,        16,    176644,    222955,   22130.7,     54171,    446265,     32212,    406398,     35363,      3509,      7535,         0,         0,    183756,    121608,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62728.7,         5,         5,       231,1.02987e+06,        16,    177744,    226719,   17630.4,     43831,    320052,     25534,    290210,     27812,      2658,      5650,         0,         0,    151569,    121670,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   40085.1,         5,         5,       149,1.01919e+06,        16,    101056,    141167,   6102.38,     16635,    156771,     13664,    142287,     14085,      1486,      2354,         0,         0,   62695.3,     60850,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   24746.1,         5,         5,        95,1.0104e+06,        16,   35383.1,     64137,   1731.06,      4738,   55270.1,      4294,     50826,      4633,       518,      1014,         0,         0,   23280.1,     26059,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   37915.2,         5,         5,       110,1.0232e+06,        16,    106744,    154240,   3841.96,     10036,   95253.8,      9190,     85857,      8917,      1063,      1073,         0,         0,   74154.1,     67336,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     37716,         5,         5,       111,1.02583e+06,        16,    130061,    177214,   3905.19,     10780,   78223.5,      6742,     71243,      7057,       820,      1388,         0,         0,   65517.2,     63367,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   47610.1,         5,         5,       202,1.01792e+06,        16,     78639,    119008,   10388.1,     27111,    249766,     20482,    227128,     21315,      2080,      3607,         0,         0,   69417.4,     64239,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   26826.2,         5,         5,       131,1.01236e+06,        16,   43146.6,     73604,   3565.07,     10412,    114495,      9457,    104674,      9682,      1103,      1657,         0,         0,   21034.4,     22925,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   30272.8,         5,         5,        96,1.01518e+06,        16,   63230.8,    102651,   2494.24,      7042,   66792.9,      5965,     60829,      6109,       690,      1082,         0,         0,   36933.4,     38572,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   30488.8,         5,         5,       125,1.01368e+06,        16,   58379.6,     94669,   3445.75,     10269,    114218,      9441,    104685,      9649,      1108,      1661,         0,         0,   38087.6,     36706,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   37608.2,         5,         5,       121,1.01704e+06,        16,   74625.5,    110080,    4878.3,     13726,    143277,     11715,    130612,     12271,      1360,      2317,         0,         0,   49653.6,     46889,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     24839,         5,         5,        89,1.01128e+06,        16,   35751.9,     65175,   1481.71,      4748,   50520.8,      4332,     46154,      4588,       502,       915,         0,         0,   22986.8,     26268,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   38721.3,         5,         5,       122,1.02691e+06,        16,    135794,    185427,   6127.97,     15619,    146351,     13016,    132546,     12585,      1482,      1493,         0,         0,   58673.4,     57878,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   46675.7,         5,         5,       149,1.03668e+06,        16,    208985,    243946,   9112.25,     23544,    222984,     19356,    201259,     19912,      2166,      3326,         0,         0,   94872.6,     84445,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   32866.4,         5,         5,       111,1.0185e+06,        16,   75161.6,    116423,   5612.44,     15285,    110690,      9691,    100431,      9878,      1116,      1633,         0,         0,   43163.1,     44749,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62218.1,         5,         5,       249,1.03465e+06,        16,    189318,    238231,   18976.6,     45136,    466611,     34575,    424873,     37494,      3764,      7692,         0,         0,    161009,    120375,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   39602.2,         5,         5,        53,1.01938e+06,        16,   83631.9,    126378,   1035.63,      3265,   39272.7,      2875,     36049,      3455,       383,      1070,         0,         0,   60819.1,     57455,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     34385,         5,         5,        97,1.01561e+06,        16,   67809.6,    106645,   3579.36,     10494,    103360,      9101,     93884,      9139,      1043,      1412,         0,         0,   46483.1,     45097,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   48170.4,         5,         5,       236,1.02707e+06,        16,    144225,    191330,   9419.35,     26154,    241669,     17901,    221455,     19964,      2004,      4608,         0,         0,    109502,     90409,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   30932.4,         6,         6,        60,1.01785e+06,        17,   66187.1,    109101,   3317.74,      9050,   75995.1,      6843,     69055,      6863,       853,      1120,         0,         0,   40112.3,     41171,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   47956.9,         5,         5,       145,1.01794e+06,        16,   82119.4,    126670,   6018.07,     17454,    171646,     13283,    156687,     14633,      1474,      3310,         0,         0,   99869.2,     79357,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   41543.7,         5,         5,       109,1.02351e+06,        16,    116651,    162365,   7934.27,     19514,    119274,     11246,    107338,     10959,      1334,      1412,         0,         0,   73156.4,     67744,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   58170.3,         5,         5,       181,1.02984e+06,        16,    204092,    242845,   18422.4,     44306,    274170,     23826,    246472,     24600,      2429,      3888,         0,         0,    139445,    114538,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   23471.4,         5,         5,       118,1.02433e+06,        16,   32258.8,     57735,   2485.12,      7412,   85437.9,      6982,     78321,      7102,       817,      1180,         0,         0,   18576.3,     20578,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   27009.4,         5,         5,        74,1.01258e+06,        16,   42313.2,     75568,   1250.62,      3918,     47371,      3734,     43381,      4083,       459,       936,         0,         0,   30244.2,     32745,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   74843.4,         5,         5,       300,1.03086e+06,        16,    201422,    257877,     28536,     67934,    562286,     44294,    508239,     47408,      4691,      9006,         0,         0,    212448,    149605,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   31570.8,         6,         6,       116,1.01762e+06,        17,     71867,    112051,   4353.04,     12700,    117149,     10471,    106020,     10533,      1157,      1600,         0,         0,   40796.3,     41545,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   46022.1,         5,         5,       168,1.02637e+06,        16,    151868,    197017,   6435.04,     17973,    192997,     14945,    176171,     16218,      1752,      3519,         0,         0,   98174.8,     85248,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   29958.6,         5,         5,        83,1.01049e+06,        16,   38655.6,     69407,   1999.49,      5797,     64099,      5323,     58386,      5774,       625,      1285,         0,         0,   30222.4,     31425,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62147.2,         5,         5,       274,1.03015e+06,        16,    172796,    222933,   22766.9,     55180,    454466,     32653,    414920,     35985,      3588,      7807,         0,         0,    180893,    121989,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   48059.5,         5,         5,       253,1.02524e+06,        16,    138872,    187851,     16399,     41425,    346109,     26311,    315166,     27831,      2833,      5089,         0,         0,   79254.4,     69195,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   55954.4,         5,         5,       224,1.03681e+06,        16,    188440,    232651,   15402.5,     36544,    379860,     29151,    346206,     31170,      3151,      6065,         0,         0,    123264,    103740,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   45643.8,         5,         5,       223,1.03289e+06,        16,    169745,    213785,   10016.1,     26698,    238216,     17579,    215664,     19268,      1983,      4211,         0,         0,   92978.3,     78068,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   28624.6,         5,         5,       107,1.0162e+06,        16,   58828.1,     92086,   2345.64,      7183,   77181.5,      6455,     70216,      6743,       777,      1300,         0,         0,     32694,     33239,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   67517.3,         6,         6,       250,1.03787e+06,        16,    224835,    270205,   35763.4,     80816,    632346,     49549,    571823,     51545,      5253,      8647,         0,         0,    182545,    135163,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   51046.4,         5,         5,       225,1.02571e+06,        16,    143108,    196302,   12568.5,     33544,    305465,     22037,    280073,     24035,      2453,      5097,         0,         0,    122098,     93573,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   23588.4,         5,         5,        80,1.01137e+06,        16,   33148.1,     59676,   1320.63,      4081,   46125.5,      3780,     42360,      3934,       494,       801,         0,         0,   18573.5,     20684,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   49791.2,         5,         5,       221,1.03286e+06,        16,    167151,    215359,   11282.2,     29381,    307563,     24345,    280460,     25795,      2776,      4982,         0,         0,   89299.4,     82702,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   50987.4,         5,         5,       258,1.02685e+06,        16,    142315,    195569,   20071.9,     48655,    397643,     30361,    361518,     31641,      3241,      5348,         0,         0,   91360.9,     75274,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   32671.4,         5,         5,       130,1.01586e+06,        16,   72227.9,    110382,   4292.39,     12745,    133601,     10995,    122379,     11495,      1299,      2171,         0,         0,   46800.5,     45968,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   60177.9,         6,         6,       172,1.03469e+06,        16,    203747,    247979,   21014.1,     50546,    297657,     24680,    268295,     26182,      2628,      4906,         0,         0,    149569,    121535,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   47008.3,         5,         5,       181,1.0173e+06,        16,   80811.8,    119383,   8986.43,     21666,    182683,     13760,    167220,     15559,      1377,      3648,         0,         0,   63399.1,     59991,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   28875.5,         4,         5,       127,1.01496e+06,        16,   61437.8,     94895,   3339.15,      8810,     87145,      7193,     79439,      7385,       845,      1271,         0,         0,   35117.9,     34754,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   33891.6,         4,         5,       109,1.0157e+06,        16,   71470.2,    106720,   3581.37,      9754,    100900,      8385,     91760,      8526,       996,      1429,         0,         0,   43854.2,     42205,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   51718.5,         5,         5,       169,1.02528e+06,        16,    160639,    205209,   9801.22,     25030,    215003,     17552,    194924,     18570,      1819,      3361,         0,         0,    103608,     92612,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   63460.5,         5,         5,       268,1.02892e+06,        16,    172237,    226015,   22347.2,     55188,    452267,     32622,    412746,     36068,      3613,      7953,         0,         0,    176346,    124837,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   31036.9,         5,         5,       149,1.01827e+06,        16,   70453.1,    114120,    4287.9,     12804,    114712,      9945,    104037,      9983,      1126,      1489,         0,         0,   34202.5,     36201,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   34031.6,         4,         5,       153,1.01475e+06,        16,   53420.3,     88178,   5279.51,     15191,    158470,     13027,    144524,     13201,      1486,      2094,         0,         0,   29686.6,     30746,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   30063.7,         5,         5,        95,1.01534e+06,        16,   62164.4,    102571,   2267.87,      6661,   67354.2,      6107,     61383,      6088,       770,       969,         0,         0,     34281,     36483,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   21516.3,         5,         5,        67,1.00887e+06,        16,   23149.7,     47077,   877.587,      2672,   30092.6,      2516,     27526,      2642,       332,       564,         0,         0,     13504,     16174,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   48172.1,         5,         5,       135,1.0189e+06,        16,   88618.7,    133902,   7928.49,     20417,    199651,     16900,    181163,     17874,      1820,      3354,         0,         0,   73901.4,     68201,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   68886.9,         5,         5,       293,1.03027e+06,        16,    188935,    238969,   24141.6,     57143,    402452,     31372,    362849,     34327,      3220,      7062,         0,         0,    177184,    131577,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   26025.7,         5,         5,        71,1.01214e+06,        16,   35593.6,     63340,   1215.38,      3750,   38792.6,      3592,     35272,      3704,       423,       659,         0,         0,   27517.8,     29576,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     75207,         5,         5,       327,1.02983e+06,        16,    208277,    258241,   33993.9,     77335,    515357,     39094,    465601,     43179,      4003,      9120,         0,         0,    195208,    142129,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   62911.9,         5,         5,       252,1.03139e+06,        16,    187620,    232840,   26858.6,     63068,    340932,     29409,    306757,     30391,      3152,      4986,         0,         0,    129986,    111567,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   58105.8,         4,         5,       242,1.03126e+06,        16,    165722,    218338,   17438.3,     43946,    424706,     32816,    387433,     33699,      3701,      5534,         0,         0,    143887,    110098,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   37033.9,         5,         5,       102,1.02366e+06,        16,     97812,    143787,   4463.39,      9755,   92063.1,      8872,     82585,      8681,      1040,      1108,         0,         0,   70046.8,     63502,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   68554.7,         5,         5,       279,1.03651e+06,        16,    203209,    246486,   27152.8,     65314,    620227,     45801,    564505,     48874,      4931,      9244,         0,         0,    179806,    133205,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   49570.8,         5,         5,       217,1.03291e+06,        16,    196130,    244031,   12513.3,     33357,    288250,     21917,    262723,     23835,      2421,      5001,         0,         0,    107869,     91658,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   31140.9,         5,         5,        77,1.01963e+06,        16,   68916.6,    111860,   1620.12,      4770,     59495,      4529,     54574,      5072,       547,      1252,         0,         0,   39008.5,     41044,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   43534.1,         4,         5,        88,1.01649e+06,        16,   69756.5,    109989,   9177.33,     24979,    159112,     13319,    145054,     13490,      1533,      2155,         0,         0,     57216,     53085,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     42982,         5,         5,       154,1.0171e+06,        16,   75188.4,    117565,   6002.64,     17118,    168961,     13545,    153456,     14430,      1499,      2880,         0,         0,   75134.9,     67882,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   47022.3,         5,         5,       170,1.02967e+06,        16,    141454,    191738,   7612.13,     19936,    177633,     15434,    160823,     15901,      1587,      2527,         0,         0,   98785.8,     84969,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   46349.4,         5,         5,       176,1.01486e+06,        16,   74586.8,    113416,   9425.28,     23982,    239326,     18252,    219212,     19672,      2077,      4058,         0,         0,   78953.7,     66183,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   31981.7,         4,         5,        86,1.01921e+06,        16,   75583.3,    119738,   4309.84,     11571,   64036.3,      5729,     58135,      5734,       739,       943,         0,         0,   43919.9,     43249,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   59959.4,         5,         5,       257,1.02807e+06,        16,    164561,    218487,   17684.7,     44744,    366402,     27238,    334202,     30359,      3061,      6968,         0,         0,    166140,    120521,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   45817.7,         5,         5,        98,1.04003e+06,        17,   73018.3,    111081,   6138.72,     16015,    164179,     13911,    149696,     14103,      1582,      2227,         0,         0,   63869.3,     56768,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     62119,         5,         5,       249,1.03401e+06,        16,    168774,    221031,   16415.7,     41348,    328972,     24971,    299443,     27498,      2703,      5960,         0,         0,    166866,    121580,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   70154.7,         5,         5,       254,1.03325e+06,        16,    221555,    270701,   35054.7,     81594,    430611,     33122,    390338,     36803,      3531,      8185,         0,         0,    192777,    147352,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   27896.1,         4,         5,       108,1.01391e+06,        16,   55285.7,     87150,   5166.81,     13441,   97836.6,      9086,     88598,      8509,      1048,       783,         0,         0,   26297.5,     29073,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   42101.5,         5,         5,       151,1.01509e+06,        16,   66285.8,    105109,    6373.1,     17679,    186823,     14352,    171401,     15468,      1618,      3174,         0,         0,   65993.9,     58387,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   59860.1,         5,         5,       175,1.02993e+06,        16,    179460,    226480,   22567.3,     54894,    330936,     29638,    295295,     29940,      3190,      4318,         0,         0,    142405,    109737,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   64390.1,         5,         5,       251,1.03235e+06,        16,    199173,    247229,   17590.8,     44700,    385933,     30296,    350709,     33315,      3284,      7193,         0,         0,    190137,    134007,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   61191.3,         5,         5,       257,1.03342e+06,        16,    186646,    233199,   18906.2,     45904,    469459,     35009,    427952,     37736,      3858,      7589,         0,         0,    156950,    118196,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   49238.2,         5,         5,       208,1.02901e+06,        16,    152136,    194666,   10508.6,     27653,    235366,     18613,    214251,     20412,      2045,      4405,         0,         0,    107866,     93172,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     29538,         5,         5,       117,1.01709e+06,        16,   61154.4,     97642,   2485.86,      7322,   75549.1,      5955,     69118,      6414,       669,      1360,         0,         0,   31397.2,     33782,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   23121.1,         4,         5,       118,1.01155e+06,        16,   30756.6,     55497,    2450.3,      7422,   84734.9,      6946,     77759,      6995,       835,      1121,         0,         0,   17103.4,     19552,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     37384,         5,         5,       132,1.01533e+06,        16,   56286.1,     91474,    4141.1,     12231,    119339,      9045,    108745,     10097,       968,      2341,         0,         0,   41546.1,     40560,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   23442.1,         5,         5,       119,1.00995e+06,        16,   30005.3,     57869,   2370.43,      6916,   74219.7,      6258,     67757,      5989,       775,       745,         0,         0,   12645.9,     14992,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   60295.9,         5,         5,       255,1.03437e+06,        16,    181114,    230395,   18187.3,     43893,    445302,     33798,    406223,     36348,      3731,      7253,         0,         0,    163126,    115334,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   67448.2,         5,         5,       268,1.03223e+06,        16,    180114,    232326,   19683.9,     49276,    367562,     27886,    333707,     31013,      2975,      6902,         0,         0,    173797,    127787,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   38525.3,         4,         5,       144,1.02627e+06,        16,    137825,    184976,   5887.91,     15007,    143917,     12479,    130107,     12370,      1430,      1757,         0,         0,   60967.4,     59339,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   39959.7,         5,         5,        90,1.02908e+06,        16,    157118,    200251,   9302.19,     25004,    110778,      9826,    100244,     10074,      1111,      1702,         0,         0,   76294.7,     67149,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   31999.2,         6,         6,        72,1.01665e+06,        16,   63020.9,    102238,   2796.89,      8305,   64958.5,      5927,     58936,      5962,       693,       952,         0,         0,   46368.7,     45349,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   64634.4,         5,         5,       241,1.03144e+06,        16,    196653,    238951,   28185.9,     67964,    385784,     33149,    346319,     34489,      3446,      5707,         0,         0,    149888,    121804,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   33694.2,         5,         5,       135,1.01431e+06,        16,   54269.5,     88463,   4414.31,     12832,    137004,     11453,    125037,     11798,      1321,      2054,         0,         0,   35254.1,     35626,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   55127.4,         5,         5,       174,1.02772e+06,        16,    171511,    213947,     19195,     46045,    237328,     19494,    214667,     20934,      2084,      4088,         0,         0,    122996,    103025,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   54689.7,         5,         5,       154,1.01729e+06,        16,   91425.4,    135622,   7746.92,     21262,    207011,     15088,    189991,     17100,      1596,      4146,         0,         0,    106796,     84832,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   58926.1,         5,         5,       244,1.03624e+06,        16,    220873,    263608,   20254.3,     48773,    463491,     40459,    416780,     40645,      4318,      5650,         0,         0,    134315,    109623,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     29635,         5,         5,        64,1.0177e+06,        16,   61103.6,    101492,   1216.63,      3716,     45727,      3428,     42047,      3883,       463,      1048,         0,         0,     38576,     39429,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   47606.7,         5,         5,       178,1.01784e+06,        16,   82718.4,    121933,   12017.3,     32729,    223981,     17972,    203706,     19242,      1888,      3789,         0,         0,   81086.3,     72948,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     39735,         4,         5,        99,1.01798e+06,        16,     78022,    115635,    4379.3,     11997,    123719,     10736,    112481,     10987,      1230,      1852,         0,         0,   56315.9,     52456,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   49143.9,         5,         5,       213,1.03059e+06,        16,    180381,    225775,   10872.2,     27977,    283939,     23727,    256982,     24317,      2638,      3976,         0,         0,   89332.3,     81288,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   54909.6,         6,         6,       150,1.0314e+06,        16,    188342,    234883,   16129.2,     39414,    259364,     21806,    234152,     22974,      2297,      4133,         0,         0,    128579,    109512,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,     61792,         6,         6,       230,1.03897e+06,        16,    216925,    255775,   28087.8,     67327,    468456,     36825,    425158,     39134,      3930,      7321,         0,         0,    155774,    121557,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   52224.7,         5,         5,       255,1.02627e+06,        16,    150035,    197352,   18138.9,     44825,    388150,     28228,    353760,     30889,      3019,      6442,         0,         0,    108447,     84070,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   48843.9,         5,         5,       123,1.02986e+06,        16,    153334,    201638,   11322.7,     28933,    220040,     21031,    196377,     20464,      2360,      2392,         0,         0,   96683.3,     86455,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
         5,   35951.7,         5,         5,       185,1.01712e+06,        16,   84243.6,    128250,   5098.49,     14125,    134692,     11146,    122312,     11605,      1262,      2085,         0,         0,   61235.5,     57316,    418857,    412384,    188905,    374585,    134320,         0,         0,        11,      8385,    109171
